,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,passedBall,catcherERA
657024,Erik Swanson,56,31,54,11,8,0,3,68,10,1,39,1,.205,190,.249,.295,.544,1,3,.750,2,868,,56,,,2,0,,0.57,0,,1,4,3,0,7,1.000,0.13,1.21,52.2,56,0,0,0,1.71,52.2,2,2,3,5,14,2,10,0.93,203,158,56,0,0,592,.680,1,0,1,1,.500,16.48,8,6.80,11.62,1.71,6.66,1.88,0.51,12,4,,
553993,Eugenio Suarez,150,89,135,76,24,2,31,196,73,0,128,8,.236,543,.332,.459,.791,0,0,.---,12,2617,629,249,87,221,0,5,.302,0.66,0,17.52,18,0,0,0,0,.000,0.00,-.--,0.0,19,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669923,George Kirby,25,110,137,54,23,2,13,133,22,0,135,5,.264,511,.299,.393,.692,5,10,.667,9,2092,,201,,,1,3,,0.80,0,,25,10,7,0,17,1.000,0.68,1.18,130.0,25,1,0,0,3.39,130.0,8,5,0,0,0,0,49,1.21,542,390,25,0,0,1440,.690,5,0,4,1,.615,16.09,0,6.05,9.21,1.52,9.35,3.74,0.90,0,0,,
641487,J.P. Crawford,143,160,158,57,24,3,6,77,68,0,126,10,.245,514,.342,.339,.681,2,3,.600,11,2460,599,174,42,204,2,5,.275,1.01,0,85.67,142,325,162,14,501,.972,3.41,3.52,1245.0,143,70,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672284,Jarred Kelenic,53,31,47,20,5,1,7,61,15,0,23,1,.143,161,.219,.317,.536,2,5,.714,3,684,178,51,17,75,0,1,.170,0.66,0,23.00,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608385,Jesse Winker,17,109,147,51,15,0,14,103,84,1,100,4,.219,456,.344,.344,.688,0,0,.---,8,2229,547,157,53,185,0,3,.251,0.74,0,32.57,15,0,0,0,0,.000,0.00,-.--,0.0,17,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677594,Julio Rodriguez,1,111,110,83,25,3,27,145,40,4,144,8,.283,509,.344,.503,.847,7,25,.781,7,2080,558,256,74,185,0,1,.346,1.01,0,18.85,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656954,Justus Sheffield,6,17,11,5,0,0,1,7,6,0,9,1,.209,43,.314,.279,.593,0,0,.---,1,179,,12,,,0,1,,1.55,0,,1,0,0,0,0,.000,0.00,0.00,11.2,6,0,0,0,3.86,11.2,1,0,0,0,0,0,5,1.29,51,35,6,0,0,103,.580,1,0,0,0,1.000,15.34,3,1.17,5.40,4.63,6.94,3.86,0.77,2,0,,
669302,Logan Gilbert,32,156,211,71,41,3,19,174,49,2,170,6,.242,702,.295,.390,.685,5,6,.545,11,3015,,274,,,4,5,,0.74,0,,32,13,15,1,29,.966,0.88,1.36,185.2,32,1,0,1,3.20,185.2,13,6,0,0,0,0,66,1.18,766,557,32,0,0,1950,.650,6,0,5,0,.684,16.24,0,3.55,8.43,2.38,8.24,3.44,0.92,0,0,,
622379,Luis Castillo,3,5,3,0,0,0,0,4,0,0,2,0,.143,14,.143,.143,.286,0,0,.---,0,60,,2,,,0,0,,1.67,0,,0,0,0,0,0,.000,0.00,0.00,3.2,3,0,0,0,0.00,3.2,0,0,0,0,0,0,0,0.55,14,11,3,0,0,38,.630,0,0,0,0,.---,16.36,1,-.--,9.82,0.00,4.91,0.00,0.00,2,0,,
620443,Luis Torrens,2,2,5,2,0,0,1,0,0,0,3,0,.333,9,.300,.667,.967,0,0,.---,0,34,162,6,13,63,0,1,.309,0.40,0,73.50,0,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,4.50,2.0,1,0,0,0,0,0,1,1.50,10,6,2,0,0,22,.650,0,0,0,0,1.000,17.00,2,-.--,0.00,0.00,13.50,9.00,4.50,0,0,0,4.20
594835,Marco Gonzales,31,188,225,93,43,0,30,98,48,1,186,7,.270,688,.322,.464,.786,2,8,.800,17,2732,,319,,,3,6,,0.84,0,,31,8,7,0,15,1.000,0.48,0.77,176.0,31,1,0,0,4.14,176.0,10,15,0,0,0,0,81,1.33,752,528,31,0,0,1804,.660,7,0,1,1,.400,15.52,0,2.04,5.01,2.45,9.51,4.76,1.53,0,0,,
666374,Matt Brash,39,45,34,25,6,0,3,62,33,1,46,2,.247,186,.367,.328,.695,3,0,.000,7,935,0,61,0,0,1,0,.---,1.32,0,-.--,5,5,3,1,9,.889,0.21,1.44,50.2,39,1,0,0,4.44,50.2,4,4,0,0,9,0,25,1.56,222,152,39,0,0,580,.620,2,0,3,0,.500,18.45,3,1.88,11.01,5.86,8.17,4.44,0.53,20,3,,
571510,Matthew Boyd,10,12,14,2,0,0,0,13,8,3,5,1,.116,43,.269,.116,.385,0,1,1.000,1,192,,5,,,1,0,,0.86,0,,0,2,2,0,4,1.000,0.40,2.77,13.1,10,0,0,0,1.35,13.1,2,0,0,0,1,0,2,0.98,53,40,10,0,0,126,.660,1,0,0,0,1.000,14.40,1,1.63,8.78,5.40,3.38,1.35,0.00,0,0,,
670036,Matthew Festa,53,42,50,26,7,2,10,64,18,0,43,2,.218,197,.290,.426,.716,1,5,.833,4,897,,84,,,2,0,,0.84,0,,0,5,5,0,10,1.000,0.19,1.67,54.0,53,1,0,0,4.17,54.0,2,0,2,3,6,1,25,1.13,219,162,53,0,0,597,.670,2,0,1,0,1.000,16.61,13,3.56,10.67,3.00,7.17,4.33,1.67,12,7,,
571745,Mitch Haniger,12,44,61,29,8,0,10,65,19,1,53,1,.240,221,.300,.412,.712,0,0,.---,7,978,243,91,33,82,0,2,.291,0.72,0,22.10,12,0,0,0,0,.000,0.00,-.--,0.0,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623149,Paul Sewald,64,43,74,21,4,0,10,69,17,4,32,4,.148,216,.223,.306,.529,2,4,.667,0,962,0,66,0,0,1,1,.---,0.58,0,-.--,0,13,3,0,16,1.000,0.25,2.29,63.0,64,0,0,0,2.71,63.0,5,4,20,25,8,5,19,0.78,239,189,64,0,0,628,.650,4,0,1,0,.556,15.27,37,4.06,9.86,2.43,4.57,3.00,1.43,14,5,,
682171,Penn Murfee,64,48,80,23,9,1,7,76,18,1,48,2,.192,250,.250,.320,.570,0,3,1.000,4,1003,0,80,0,0,0,2,.---,0.60,0,-.--,1,4,2,0,6,1.000,0.09,0.78,69.1,64,1,0,0,2.99,69.1,4,0,0,0,8,0,23,0.95,272,208,64,0,0,689,.690,2,0,2,0,1.000,14.47,15,4.22,9.87,2.34,6.23,2.99,0.91,27,4,,
592662,Robbie Ray,32,151,180,80,29,5,32,212,62,0,163,7,.231,705,.299,.423,.722,9,17,.654,14,3047,,298,,,0,1,,0.84,0,,32,18,6,0,24,1.000,0.75,1.14,189.0,32,1,0,0,3.71,189.0,12,12,0,0,0,0,78,1.19,775,567,32,0,0,1964,.640,7,0,5,6,.500,16.12,0,3.42,10.10,2.95,7.76,3.81,1.52,0,0,,
664034,Ty France,8,161,148,65,27,1,20,92,34,3,151,21,.276,547,.339,.439,.778,0,0,.---,18,2192,608,240,83,218,0,5,.298,1.09,1,27.35,8,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,16,29,68,30,12,0,12,45,25,0,44,5,.239,184,.343,.500,.843,1,4,.800,0,845,,92,,,0,2,,0.43,0,,9,1,2,0,3,1.000,0.19,0.56,48.0,16,0,0,0,5.25,48.0,0,5,0,0,0,0,28,1.44,216,144,16,0,0,522,.620,5,0,2,0,.000,17.60,7,1.80,8.44,4.69,8.25,5.63,2.25,2,0,,
571901,Aaron Loup,65,68,56,38,14,0,4,52,22,3,54,8,.235,230,.323,.348,.671,2,5,.714,4,967,,80,,,0,0,,1.21,0,,0,9,0,0,9,1.000,0.14,1.40,58.2,65,0,0,0,3.84,58.2,0,5,1,6,19,5,25,1.30,260,176,65,0,0,631,.650,8,0,0,1,.000,16.48,7,2.36,7.98,3.38,8.28,5.83,0.61,37,10,,
681806,Andrew Wantz,42,30,62,19,5,0,8,52,21,0,37,2,.206,180,.294,.367,.661,2,2,.500,5,831,,66,,,0,1,,0.48,0,,1,3,2,0,5,1.000,0.12,0.90,50.1,42,0,0,0,3.22,50.1,2,1,0,1,7,1,18,1.15,204,151,42,0,0,521,.630,2,1,2,0,.667,16.51,7,2.48,9.30,3.75,6.62,3.40,1.43,17,3,,
543685,Anthony Rendon,47,38,57,15,10,0,5,35,23,0,38,2,.229,166,.326,.380,.706,0,2,1.000,7,759,193,63,24,68,0,2,.258,0.67,0,33.20,46,78,31,6,115,.948,2.32,2.49,394.2,47,7,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664058,David Fletcher,36,59,85,20,9,1,2,16,7,0,54,3,.255,212,.288,.335,.623,0,1,1.000,6,713,224,71,17,65,2,0,.268,0.69,0,106.00,23,75,20,0,95,1.000,2.64,4.13,207.1,36,13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642545,Jaime Barria,34,82,93,29,12,3,11,53,19,0,63,3,.220,287,.274,.397,.671,0,2,1.000,10,1114,,114,,,3,1,,0.88,0,,1,10,3,0,13,1.000,0.38,1.50,78.1,34,1,0,0,2.64,78.1,3,3,0,3,5,3,23,1.05,313,235,34,0,0,745,.670,3,0,3,1,.500,14.22,20,2.79,6.09,2.18,7.24,3.33,1.26,19,8,,
623474,Jimmy Herget,49,61,76,20,15,1,4,63,15,3,48,3,.196,245,.250,.314,.564,0,6,1.000,5,996,,77,,,2,1,,0.80,0,,1,6,5,0,11,1.000,0.22,1.43,69.0,49,0,0,0,2.48,69.0,2,1,9,12,6,3,19,0.91,266,207,49,0,0,661,.660,3,0,0,0,.667,14.43,13,4.20,8.22,1.96,6.26,2.61,0.52,26,9,,
666176,Jo Adell,1,47,53,21,12,1,8,107,11,0,59,4,.223,265,.263,.366,.629,2,4,.667,6,1167,282,97,27,133,0,1,.338,0.89,1,33.12,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650671,Jose Quijada,42,22,47,19,11,0,5,52,21,4,25,2,.172,145,.284,.352,.636,1,1,.500,1,691,,51,,,0,1,,0.47,0,,0,3,0,1,4,.750,0.07,0.68,40.2,42,0,0,1,3.98,40.2,0,5,3,5,12,2,18,1.13,169,122,42,0,0,445,.640,2,0,1,0,.000,16.99,11,2.48,11.51,4.65,5.53,4.20,1.11,28,4,,
660761,Jose Suarez,22,100,119,49,24,1,14,103,33,2,103,4,.243,423,.304,.404,.708,2,1,.333,3,1783,,171,,,1,1,,0.84,0,,20,5,2,1,8,.875,0.32,0.58,109.0,22,0,0,1,3.96,109.0,8,8,0,0,0,0,48,1.25,462,327,22,0,0,1184,.660,4,0,1,1,.500,16.36,0,3.12,8.50,2.72,8.50,4.05,1.16,1,0,,
435559,Kurt Suzuki,51,31,57,10,4,0,4,29,15,0,25,2,.180,139,.266,.295,.561,0,0,.---,3,593,159,41,15,54,1,2,.194,0.54,0,34.75,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,14,0,,,,,,,,,,,,2,4.13
670869,Livan Soto,17,8,11,9,5,1,1,13,2,0,22,0,.423,52,.436,.615,1.051,1,1,.500,0,213,56,32,9,14,1,1,.538,0.73,0,52.00,13,31,17,2,50,.960,2.82,3.43,126.2,17,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650859,Luis Rengifo,126,146,133,45,22,4,17,78,17,0,129,4,.266,485,.296,.433,.729,2,6,.750,10,1802,507,210,52,209,1,0,.287,1.10,0,28.53,1,0,2,0,2,1.000,0.40,1.29,14.1,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622110,Matt Duffy,42,60,58,14,8,0,2,49,17,0,57,2,.254,224,.313,.317,.630,0,0,.---,6,916,243,71,16,81,0,0,.318,1.03,0,112.00,37,62,31,3,96,.969,2.21,2.55,328.2,42,9,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642136,Matt Thaiss,3,20,11,9,1,0,2,24,11,1,15,0,.217,69,.321,.319,.640,3,5,.625,2,324,81,22,8,33,0,1,.295,1.82,0,34.50,0,3,2,0,5,1.000,1.67,11.25,4.0,3,1,0,0,,,,,,,,,,,,,,,,,,,,6,0,,,,,,,,,,,,0,5.00
