,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,passedBall,catcherERA
665161,Jeremy Pena,108,114,94,54,17,1,16,113,19,0,104,5,.248,420,.285,.407,.692,2,7,.778,3,1612,451,171,46,162,0,5,.297,1.21,2,26.25,107,293,125,14,432,.968,3.87,3.96,950.0,108,56,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514888,Jose Altuve,2,111,127,79,33,0,23,74,53,1,128,8,.292,439,.377,.524,.901,1,14,.933,12,1922,501,230,51,112,0,1,.306,0.87,0,19.09,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664353,Jose Urquidy,25,117,195,59,30,0,23,117,32,0,132,6,.237,556,.284,.415,.699,3,7,.700,8,2321,,231,,,0,5,,0.60,0,,25,10,4,0,14,1.000,0.56,0.86,146.0,25,1,0,0,3.51,146.0,13,5,0,0,0,0,57,1.12,599,438,25,0,0,1577,.680,6,0,5,0,.722,15.90,0,3.66,7.21,1.97,8.14,3.64,1.42,0,0,,
663656,Kyle Tucker,3,102,152,58,24,1,23,79,52,3,115,0,.258,446,.334,.471,.805,2,20,.909,8,1887,503,210,86,198,0,2,.266,0.67,3,19.39,3,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621121,McCullers Jr.,4,22,19,5,4,0,1,20,14,0,19,0,.241,79,.351,.329,.680,1,1,.500,3,359,,26,,,0,1,,1.16,0,,4,1,1,0,2,1.000,0.50,0.86,21.2,4,0,0,0,2.08,21.2,2,1,0,0,0,0,5,1.52,94,65,4,0,0,211,.590,0,0,0,0,.667,16.57,0,1.43,8.31,5.82,7.89,2.08,0.42,0,0,,
671277,Luis Garcia,59,79,53,22,16,2,6,56,5,0,78,1,.298,262,.310,.443,.753,4,2,.333,4,946,272,116,30,117,1,3,.355,1.49,0,43.67,58,128,69,13,210,.938,3.34,3.52,503.1,59,27,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455117,Martin Maldonado,95,73,71,31,12,0,12,100,20,0,51,6,.176,290,.242,.341,.583,11,31,.738,4,1269,321,99,37,147,3,2,.217,1.03,0,24.17,92,33,834,1,868,.999,9.13,9.77,799.2,95,3,0,1,,,,,,,,,,,,,,,,,,,,26,1,,,,,,,,,,,,8,3.03
643289,Mauricio Dubon,1,10,23,10,1,0,2,4,1,0,11,0,.239,46,.245,.391,.636,0,0,.---,0,149,49,18,8,32,0,2,.214,0.43,0,23.00,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664208,Phil Maton,56,47,53,30,7,1,8,55,20,2,49,7,.245,200,.330,.410,.740,1,1,.500,6,896,,82,,,1,3,,0.89,0,,0,5,1,1,7,.857,0.11,1.02,53.1,56,1,0,1,4.05,53.1,0,2,0,2,13,2,24,1.29,231,160,56,0,0,572,.640,7,0,0,0,.000,16.80,6,2.75,9.28,3.38,8.27,5.06,1.35,23,5,,
606160,Rafael Montero,58,58,43,19,7,1,2,60,21,2,42,2,.208,202,.289,.282,.571,0,7,1.000,8,908,,57,,,1,0,,1.35,0,,0,4,2,1,7,.857,0.10,0.98,55.2,58,0,0,1,2.59,55.2,4,2,11,13,18,2,16,1.13,226,167,58,0,0,579,.640,2,0,1,0,.667,16.31,21,2.86,9.70,3.40,6.79,3.07,0.32,19,4,,
592773,Ryne Stanek,49,32,49,7,6,0,2,49,28,1,30,0,.190,158,.309,.266,.575,2,4,.667,4,737,,42,,,0,2,,0.65,0,,0,1,0,0,1,1.000,0.02,0.20,45.1,49,0,0,0,1.19,45.1,2,1,1,4,14,3,6,1.28,188,136,49,0,0,447,.610,0,0,4,0,.667,16.26,10,1.75,9.73,5.56,5.96,1.39,0.40,21,9,,
661527,Seth Martinez,26,30,40,10,2,0,3,33,13,1,24,1,.190,126,.271,.278,.549,1,1,.500,3,529,,35,,,1,0,,0.75,0,,0,5,1,0,6,1.000,0.23,1.54,35.0,26,1,0,0,2.31,35.0,0,1,0,0,3,0,9,1.06,141,105,26,0,0,348,.660,1,0,0,0,.000,15.11,7,2.54,8.49,3.34,6.17,2.57,0.77,13,1,,
641820,Trey Mancini,13,18,26,11,3,0,6,27,6,0,18,1,.205,88,.260,.443,.703,0,0,.---,1,366,96,39,17,41,0,1,.214,0.69,0,14.67,12,0,0,0,0,.000,0.00,-.--,0.0,13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669257,Will Smith,20,85,148,58,23,1,21,78,51,3,110,9,.264,417,.353,.475,.828,9,40,.816,8,1987,481,198,80,194,0,4,.276,0.57,0,19.86,19,0,0,0,0,.000,0.00,-.--,0.0,20,0,0,0,,,,,,,,,,,,,,,,,,,,28,1,,,,,,,,,,,,4,2.72
670541,Yordan Alvarez,64,101,85,78,17,2,31,89,65,7,112,5,.294,381,.398,.593,.991,1,1,.500,12,1815,457,226,82,184,0,6,.303,1.19,0,12.29,64,0,0,0,0,.000,0.00,-.--,0.0,64,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493329,Yuli Gurriel,1,118,166,47,35,0,7,62,28,0,109,6,.241,452,.292,.365,.657,0,8,1.000,13,1788,489,165,41,218,0,3,.264,0.71,0,64.57,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,10,15,42,13,7,0,6,24,13,0,19,2,.190,100,.296,.440,.736,0,2,1.000,0,437,,44,,,0,0,,0.36,0,,4,1,0,0,1,1.000,0.10,0.35,26.2,10,0,0,0,4.39,26.2,0,2,0,0,0,0,13,1.20,115,80,10,0,0,276,.630,2,0,1,0,.000,16.39,6,1.85,8.10,4.39,6.41,4.39,2.02,2,0,,
647351,Abraham Toro,21,79,100,32,11,1,9,48,21,1,50,1,.182,274,.241,.328,.569,0,1,1.000,4,1123,299,90,29,113,0,3,.186,0.79,0,30.44,18,0,0,0,0,.000,0.00,-.--,0.0,21,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624428,Adam Frazier,8,141,161,56,19,3,3,60,42,1,113,5,.242,466,.309,.315,.624,5,8,.615,11,1888,522,147,33,183,4,5,.270,0.88,0,155.33,7,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662253,Andres Munoz,54,39,33,19,4,0,5,85,14,3,38,4,.197,193,.263,.295,.558,1,5,.833,4,893,,57,,,0,2,,1.18,0,,0,4,3,0,7,1.000,0.13,1.15,55.0,54,0,0,0,2.78,55.0,2,5,3,6,19,3,17,0.95,213,165,54,0,0,608,.680,4,0,4,0,.286,16.24,9,6.07,13.91,2.29,6.22,3.11,0.82,19,2,,
663728,Cal Raleigh,98,51,98,38,17,1,22,99,31,0,64,2,.208,308,.281,.484,.765,22,43,.662,5,1340,345,149,52,153,0,4,.220,0.52,1,14.00,84,22,763,5,790,.994,8.01,9.06,780.0,98,3,0,3,,,,,,,,,,,,,,,,,,,,21,0,,,,,,,,,,,,3,3.16
467793,Carlos Santana,27,45,60,21,5,0,8,33,25,1,29,2,.176,165,.289,.352,.641,0,0,.---,6,798,194,58,22,72,0,2,.167,0.75,0,20.62,26,0,0,0,0,.000,0.00,-.--,0.0,27,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623167,Chris Flexen,25,103,176,55,25,3,16,87,47,2,123,2,.254,485,.320,.416,.736,0,4,1.000,6,2006,,202,,,1,3,,0.59,0,,21,9,6,0,15,1.000,0.60,1.08,125.0,25,1,0,0,3.89,125.0,7,9,2,2,0,0,54,1.36,538,375,25,0,0,1238,.620,2,0,6,0,.438,16.05,4,1.85,6.26,3.38,8.86,3.96,1.15,0,0,,
592200,Curt Casali,1,20,29,13,3,0,4,36,15,0,25,1,.231,108,.325,.370,.695,3,13,.813,1,566,126,40,14,55,0,2,.300,0.69,1,27.00,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,8,0,,,,,,,,,,,,1,3.26
660636,Diego Castillo,18,59,65,24,10,0,10,70,13,1,48,2,.201,239,.245,.368,.613,1,1,.500,6,1043,257,88,25,88,0,3,.235,0.91,0,23.90,15,0,32,1,33,.970,1.78,2.44,118.1,18,0,0,0,36.00,2.0,0,0,0,0,0,0,8,4.50,15,6,2,0,0,26,.430,1,0,0,0,.---,30.00,2,0.33,4.50,13.50,27.00,36.00,4.50,0,0,,
657024,Erik Swanson,46,28,45,5,6,0,2,56,7,1,30,1,.191,157,.230,.268,.498,1,2,.667,1,722,,42,,,2,0,,0.62,0,,1,3,3,0,6,1.000,0.13,1.23,44.0,46,0,0,0,1.02,44.0,2,0,3,4,12,1,5,0.84,167,132,46,0,0,502,.700,1,0,1,1,1.000,16.41,8,8.00,11.45,1.43,6.14,1.02,0.41,9,1,,
553993,Eugenio Suarez,16,79,119,65,23,2,25,177,67,0,111,8,.230,482,.332,.442,.774,0,0,.---,10,2325,561,213,76,201,0,4,.303,0.66,0,19.28,15,0,0,0,0,.000,0.00,-.--,0.0,16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669923,George Kirby,20,92,110,41,18,1,12,109,14,0,110,5,.264,417,.294,.398,.692,3,8,.727,6,1673,,166,,,1,3,,0.84,0,,20,7,6,0,13,1.000,0.65,1.11,105.2,20,0,0,0,3.15,105.2,6,3,0,0,0,0,37,1.17,440,317,20,0,0,1149,.690,5,0,3,1,.667,15.83,0,7.79,9.28,1.19,9.37,3.49,1.02,0,0,,
641487,J.P. Crawford,120,133,140,52,21,2,5,63,51,0,111,6,.252,440,.335,.343,.678,2,3,.600,9,2022,504,151,35,173,2,5,.281,0.95,0,88.00,119,276,135,11,422,.974,3.43,3.55,1042.0,120,62,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571875,Jake Lamb,4,2,8,3,1,0,1,6,2,0,5,0,.238,21,.304,.429,.733,0,0,.---,0,103,23,9,2,8,0,0,.286,0.25,0,21.00,2,0,4,0,4,1.000,1.00,2.12,17.0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608385,Jesse Winker,11,100,132,44,14,0,13,91,76,1,90,2,.220,410,.342,.349,.691,0,0,.---,8,2010,491,143,48,173,0,3,.249,0.76,0,31.54,10,0,0,0,0,.000,0.00,-.--,0.0,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677594,Julio Rodriguez,116,99,102,73,21,3,23,135,34,4,124,7,.270,459,.329,.479,.808,6,24,.800,6,1890,501,220,67,167,0,1,.334,0.97,0,19.96,116,3,326,4,333,.988,2.84,2.91,1017.2,116,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669302,Logan Gilbert,27,129,182,63,35,2,17,142,42,2,147,4,.247,594,.300,.399,.699,4,6,.600,10,2532,,237,,,3,3,,0.71,0,,27,12,14,1,27,.963,0.96,1.51,155.2,27,1,0,1,3.35,155.2,11,5,0,0,0,0,58,1.21,646,467,27,0,0,1646,.650,4,0,4,0,.688,16.27,0,3.38,8.21,2.43,8.50,3.64,0.98,0,0,,
622379,Luis Castillo,2,4,2,0,0,0,0,1,0,0,2,0,.222,9,.222,.222,.444,0,0,.---,0,37,,2,,,0,0,,2.00,0,,0,0,0,0,0,.000,0.00,0.00,2.0,2,0,0,0,0.00,2.0,0,0,0,0,0,0,0,1.00,9,6,2,0,0,23,.620,0,0,0,0,.---,18.50,1,-.--,4.50,0.00,9.00,0.00,0.00,0,0,,
594835,Marco Gonzales,26,159,184,76,39,0,21,80,44,1,159,7,.277,573,.333,.455,.788,2,8,.800,14,2293,,261,,,3,6,,0.86,0,,26,7,7,0,14,1.000,0.54,0.86,146.2,26,1,0,0,3.99,146.2,10,12,0,0,0,0,65,1.38,633,440,26,0,0,1502,.660,7,0,1,1,.455,15.63,0,1.82,4.91,2.70,9.76,4.66,1.29,0,0,,
666374,Matt Brash,26,37,27,21,3,0,3,46,26,1,40,1,.267,150,.379,.347,.726,2,0,.000,7,743,0,52,0,0,0,0,.---,1.37,0,-.--,5,3,2,0,5,1.000,0.19,1.13,40.1,26,1,0,0,4.69,40.1,3,4,0,0,6,0,21,1.64,177,121,26,0,0,462,.620,1,0,3,0,.429,18.42,1,1.77,10.26,5.80,8.93,4.69,0.67,10,0,,
571510,Matthew Boyd,2,4,1,0,0,0,0,0,3,2,0,0,.000,5,.375,.000,.375,0,0,.---,1,19,,0,,,0,0,,4.00,0,,0,0,0,0,0,.000,0.00,0.00,2.0,2,0,0,0,0.00,2.0,1,0,0,0,0,0,0,1.50,8,6,2,0,0,11,.580,0,0,0,0,1.000,9.50,0,0.00,0.00,13.50,0.00,0.00,0.00,0,0,,
670036,Matthew Festa,43,27,46,17,6,2,6,52,12,0,34,2,.215,158,.279,.392,.671,0,4,1.000,3,704,,62,,,1,0,,0.59,0,,0,3,4,0,7,1.000,0.16,1.47,43.0,43,1,0,0,3.35,43.0,2,0,2,3,6,1,16,1.07,173,129,43,0,0,473,.670,2,0,1,0,1.000,16.37,12,4.33,10.88,2.51,7.12,3.56,1.26,11,6,,
571745,Mitch Haniger,11,30,43,18,6,0,7,33,11,1,36,0,.254,142,.307,.444,.751,0,0,.---,4,608,153,63,22,55,0,0,.284,0.70,0,20.29,11,0,0,0,0,.000,0.00,-.--,0.0,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623149,Paul Sewald,56,37,64,16,4,0,7,62,15,3,25,3,.134,186,.210,.269,.479,2,3,.600,0,846,0,50,0,0,1,1,.---,0.58,0,-.--,0,11,3,0,14,1.000,0.25,2.29,55.0,56,0,0,0,2.45,55.0,3,4,17,21,6,4,15,0.73,206,165,56,0,0,552,.650,3,0,1,0,.429,15.38,32,4.13,10.15,2.45,4.09,2.62,1.15,14,5,,
682171,Penn Murfee,51,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,1,2,2,0,4,1.000,0.08,0.64,56.0,51,0,0,0,2.57,56.0,4,0,0,0,6,0,16,0.88,216,168,51,0,0,544,.690,2,0,2,0,1.000,14.07,11,4.54,9.48,2.09,5.79,2.57,0.80,21,4,,
592662,Robbie Ray,27,133,147,63,25,5,24,183,53,0,130,6,.220,592,.290,.400,.690,8,13,.619,12,2574,,237,,,0,1,,0.90,0,,27,17,6,0,23,1.000,0.85,1.29,161.2,27,1,0,0,3.45,161.2,12,8,0,0,0,0,62,1.13,652,485,27,0,0,1656,.640,6,0,5,6,.600,15.92,0,3.45,10.19,2.95,7.24,3.51,1.34,0,0,,
664059,Sam Haggerty,6,30,25,23,8,1,4,37,8,2,38,3,.297,128,.350,.469,.819,1,10,.909,2,500,141,60,15,57,1,1,.386,1.20,0,32.00,0,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666211,Taylor Trammell,1,19,24,14,9,0,3,26,12,0,19,0,.221,86,.313,.430,.743,1,2,.667,1,359,100,37,9,40,1,1,.276,0.79,0,28.67,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664034,Ty France,6,133,118,50,21,0,18,74,31,3,126,17,.282,447,.349,.450,.799,0,0,.---,12,1804,500,201,70,165,0,4,.301,1.13,1,24.83,6,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,10,15,42,13,7,0,6,24,13,0,19,2,.190,100,.296,.440,.736,0,2,1.000,0,437,,44,,,0,0,,0.36,0,,4,1,0,0,1,1.000,0.10,0.35,26.2,10,0,0,0,4.39,26.2,0,2,0,0,0,0,13,1.20,115,80,10,0,0,276,.630,2,0,1,0,.000,16.39,6,1.85,8.10,4.39,6.41,4.39,2.02,2,0,,
669935,A.J. Alexy,3,8,5,5,1,0,1,5,6,0,9,0,.333,27,.455,.481,.936,0,0,.---,2,125,,13,,,0,0,,1.60,0,,0,1,0,0,1,1.000,0.33,1.50,6.2,3,0,0,0,6.75,6.2,1,0,0,0,0,0,5,2.25,33,20,3,0,0,66,.530,0,0,0,0,1.000,18.75,0,0.83,6.75,8.10,12.15,6.75,1.35,1,1,,
666969,Adolis Garcia,10,101,132,74,26,4,22,155,31,1,129,4,.251,513,.297,.446,.743,3,22,.880,6,2109,552,229,84,223,0,4,.315,0.77,0,23.32,10,0,0,0,0,.000,0.00,-.--,0.0,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543543,Brad Miller,22,44,62,20,3,0,7,70,18,0,47,0,.212,222,.270,.320,.590,2,4,.667,3,914,241,71,32,91,0,1,.274,0.71,0,31.71,22,0,0,0,0,.000,0.00,-.--,0.0,22,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656685,Brett Martin,51,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,1,7,3,0,10,1.000,0.20,1.96,46.0,51,2,0,0,3.52,46.0,1,7,3,6,6,3,18,1.28,191,138,51,0,0,446,.670,0,0,6,0,.125,14.52,19,2.25,7.04,3.13,8.41,4.11,0.78,29,10,,
656271,Brock Burke,45,59,70,19,13,0,6,75,20,0,51,1,.202,253,.263,.324,.587,1,2,.667,6,1122,,82,,,2,0,,0.84,0,,0,4,1,0,5,1.000,0.11,0.65,69.2,45,0,0,0,1.55,69.2,6,3,0,4,8,4,12,1.02,276,209,45,0,0,721,.640,1,1,2,0,.667,16.11,4,3.75,9.69,2.58,6.59,2.45,0.78,10,2,,
669352,Bubba Thompson,1,20,14,10,1,0,1,27,5,0,25,2,.294,85,.348,.341,.689,0,10,1.000,0,354,93,29,7,32,1,0,.421,1.43,0,85.00,1,0,0,0,0,.000,0.00,0.00,8.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518586,Charlie Culberson,8,35,21,18,6,0,1,29,5,0,28,0,.257,109,.289,.339,.628,3,2,.400,5,417,118,37,11,43,4,0,.342,1.67,0,109.00,2,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,0.00,2.0,0,0,0,0,0,0,0,1.00,8,6,2,0,0,17,.610,0,0,0,0,.---,14.00,2,0.00,0.00,4.50,4.50,0.00,0.00,0,0,,
608369,Corey Seager,7,141,152,76,18,1,29,83,53,7,125,6,.252,496,.329,.468,.797,0,3,1.000,9,1924,560,232,72,173,0,5,.247,0.93,0,17.10,7,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641540,Dane Dunning,26,170,108,71,35,2,16,119,56,0,142,11,.267,531,.345,.431,.776,3,7,.700,12,2275,,229,,,0,8,,1.57,1,,26,14,5,0,19,1.000,0.73,1.24,138.0,26,1,0,0,4.37,138.0,3,8,0,0,0,0,67,1.43,607,414,26,0,0,1419,.620,11,0,6,0,.273,16.49,0,2.13,7.76,3.65,9.26,4.63,1.04,0,0,,
642701,Dennis Santana,50,54,43,33,10,0,1,43,22,1,41,2,.232,177,.317,.305,.622,0,1,1.000,4,793,,54,,,0,4,,1.26,0,,1,6,1,1,8,.875,0.14,1.37,46.2,50,1,0,1,5.40,46.2,3,7,1,3,17,2,28,1.35,205,140,50,0,0,493,.620,2,0,3,1,.300,16.99,8,1.95,8.29,4.24,7.91,6.36,0.19,32,8,,
677649,Ezequiel Duran,1,52,49,24,9,1,5,49,12,0,47,0,.239,197,.282,.371,.653,1,4,.800,3,739,209,73,23,90,0,0,.294,1.06,0,39.40,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657248,Glenn Otto,21,109,111,59,12,1,14,82,55,0,89,11,.231,386,.340,.376,.716,2,13,.867,10,1761,,145,,,1,4,,0.98,0,,21,7,7,1,15,.933,0.67,1.21,104.2,21,0,0,1,4.82,104.2,6,8,0,0,0,0,56,1.38,457,314,21,0,0,1065,.600,11,0,4,0,.429,16.82,0,1.49,7.05,4.73,7.65,5.07,1.20,0,0,,
622786,Jesus Tinoco,6,7,8,3,0,1,1,7,3,0,5,0,.192,26,.267,.385,.652,0,0,.---,1,123,,10,,,0,1,,0.88,0,,0,1,0,0,1,1.000,0.17,1.29,7.2,6,1,0,0,3.52,7.2,0,0,0,0,1,0,3,1.04,30,23,6,0,0,82,.670,0,0,0,0,.---,16.04,1,2.33,8.22,3.52,5.87,3.52,1.17,5,2,,
667463,John King,32,60,24,20,6,0,4,25,13,3,44,1,.291,151,.349,.411,.760,0,1,1.000,6,582,,62,,,1,1,,2.50,0,,0,4,1,0,5,1.000,0.16,1.22,37.2,32,0,0,0,4.30,37.2,1,3,0,3,8,3,18,1.51,167,113,32,0,0,375,.640,1,0,2,0,.250,15.45,4,1.92,5.97,3.11,10.51,4.78,0.96,9,4,,
641680,Jonah Heim,6,84,109,47,20,1,13,76,40,0,82,1,.235,349,.314,.410,.724,10,48,.828,9,1546,392,143,44,154,0,2,.263,0.77,0,26.85,3,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,,,,,,,,,,,,,,,,,,,,39,0,,,,,,,,,,,,2,3.84
642546,Jonathan Hernandez,17,27,7,10,4,0,0,16,9,1,18,1,.265,68,.359,.324,.683,2,0,.000,1,299,,22,,,0,0,,3.86,0,,0,0,1,1,2,.500,0.06,0.53,17.1,17,0,0,0,3.63,17.1,1,1,4,5,1,1,7,1.56,78,52,17,0,0,177,.590,1,1,3,0,.500,17.25,14,1.78,8.31,4.67,9.35,5.19,0.00,0,0,,
