,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,passedBall,catcherERA
665161,Jeremy Pena,117,125,100,59,18,1,17,124,19,0,114,6,.249,457,.285,.405,.690,2,10,.833,4,1778,491,185,48,178,1,5,.302,1.25,3,26.88,116,315,131,15,461,.967,3.81,3.89,1032.0,117,58,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514888,Jose Altuve,2,122,134,86,33,0,24,82,58,2,138,9,.291,475,.378,.512,.890,1,17,.944,12,2089,543,243,52,122,0,1,.308,0.91,0,19.79,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664353,Jose Urquidy,26,122,199,65,33,0,24,121,33,0,142,7,.245,579,.292,.427,.719,3,8,.727,8,2409,,247,,,0,5,,0.61,0,,26,10,4,0,14,1.000,0.54,0.83,151.0,26,1,0,0,3.75,151.0,13,6,0,0,0,0,63,1.16,624,453,26,0,0,1638,.680,7,0,5,0,.684,15.95,0,3.67,7.21,1.97,8.46,3.87,1.43,0,0,,
663656,Kyle Tucker,3,110,165,66,25,1,27,84,54,3,125,0,.259,482,.333,.483,.816,2,22,.917,10,2030,541,233,96,225,0,2,.263,0.67,3,17.85,3,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621121,McCullers Jr.,5,28,28,7,5,0,2,26,15,0,23,0,.221,104,.317,.327,.644,1,2,.667,3,464,,34,,,0,1,,1.00,0,,5,1,1,0,2,1.000,0.40,0.64,28.2,5,0,0,0,2.20,28.2,3,1,0,0,0,0,7,1.33,120,86,5,0,0,278,.600,0,0,0,0,.750,16.19,0,1.73,8.16,4.71,7.22,2.20,0.63,0,0,,
671277,Luis Garcia,59,94,55,23,18,2,6,64,6,0,84,1,.287,293,.300,.423,.723,4,2,.333,4,1064,304,124,36,132,1,3,.345,1.71,0,48.83,58,128,69,13,210,.938,3.34,3.52,503.1,59,27,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455117,Martin Maldonado,101,78,78,32,12,0,12,104,21,0,53,7,.172,308,.240,.328,.568,13,37,.740,5,1355,341,101,38,157,3,2,.211,1.00,0,25.67,98,41,900,2,943,.998,9.32,9.93,853.2,101,3,0,2,,,,,,,,,,,,,,,,,,,,29,1,,,,,,,,,,,,8,2.98
643289,Mauricio Dubon,1,10,23,10,1,0,2,4,1,0,11,0,.239,46,.245,.391,.636,0,0,.---,0,149,49,18,8,32,0,2,.214,0.43,0,23.00,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664208,Phil Maton,58,48,53,30,7,1,8,58,21,2,49,7,.240,204,.328,.402,.730,1,2,.667,6,919,,82,,,1,3,,0.91,0,,0,5,1,1,7,.857,0.10,1.00,54.2,58,1,0,1,3.95,54.2,0,2,0,2,13,2,24,1.28,236,164,58,0,0,587,.640,7,0,0,0,.000,16.81,7,2.76,9.55,3.46,8.07,4.94,1.32,25,5,,
606160,Rafael Montero,62,64,47,19,7,1,2,62,21,2,42,2,.196,214,.274,.266,.540,0,7,1.000,8,954,,57,,,1,0,,1.36,0,,0,4,2,1,7,.857,0.10,0.92,59.2,62,0,0,1,2.41,59.2,4,2,12,14,20,2,16,1.06,238,179,62,0,0,608,.640,2,0,1,0,.667,15.99,22,2.95,9.35,3.17,6.34,2.87,0.30,19,4,,
519151,Ryan Pressly,42,35,29,15,2,1,3,53,9,0,28,0,.197,142,.243,.289,.532,1,0,.000,5,588,,41,,,2,1,,1.21,0,,0,3,2,0,5,1.000,0.12,1.13,40.2,42,0,0,0,3.10,40.2,3,3,28,32,0,4,14,0.91,154,122,42,0,0,383,.650,0,0,0,0,.500,14.46,37,5.89,11.73,1.99,6.20,3.32,0.66,4,2,,
592773,Ryne Stanek,52,33,51,7,6,0,2,54,29,1,31,0,.186,167,.303,.257,.560,2,4,.667,5,781,,43,,,0,2,,0.65,0,,0,1,0,0,1,1.000,0.02,0.19,48.1,52,0,0,0,1.12,48.1,2,1,1,4,15,3,6,1.24,198,145,52,0,0,473,.610,0,0,4,0,.667,16.16,10,1.86,10.06,5.40,5.77,1.30,0.37,21,9,,
661527,Seth Martinez,28,33,42,10,2,0,3,36,14,1,26,1,.191,136,.272,.272,.544,1,2,.667,3,578,,37,,,1,0,,0.79,0,,0,5,1,0,6,1.000,0.21,1.46,37.2,28,1,0,0,2.15,37.2,0,1,0,0,3,0,9,1.06,152,113,28,0,0,379,.660,1,0,0,0,.000,15.35,7,2.57,8.60,3.35,6.21,2.39,0.72,15,1,,
641820,Trey Mancini,16,24,30,14,4,0,7,35,13,0,22,1,.200,110,.288,.427,.715,0,0,.---,2,501,125,47,20,48,0,1,.217,0.80,0,15.71,14,0,0,0,0,.000,0.00,-.--,0.0,16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669257,Will Smith,22,91,162,61,24,1,22,81,54,4,115,10,.258,445,.349,.465,.814,9,41,.820,9,2119,513,207,82,211,0,4,.269,0.56,0,20.23,21,0,0,0,0,.000,0.00,-.--,0.0,22,0,0,0,,,,,,,,,,,,,,,,,,,,28,1,,,,,,,,,,,,4,2.64
673237,Yainer Diaz,1,1,2,0,0,0,0,0,1,0,0,0,.000,3,.250,.000,.250,0,0,.---,0,14,4,0,1,2,0,0,.000,0.50,0,-.--,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,0,0.00
670541,Yordan Alvarez,67,108,93,84,21,2,33,94,72,9,121,6,.295,410,.403,.598,1.001,1,1,.500,12,1956,494,245,84,196,0,6,.304,1.16,0,12.42,67,0,0,0,0,.000,0.00,-.--,0.0,67,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493329,Yuli Gurriel,1,128,177,49,36,0,8,64,28,0,119,6,.245,485,.293,.369,.662,0,8,1.000,13,1895,522,179,46,232,0,3,.267,0.72,0,60.62,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,13,20,53,17,9,0,8,32,16,0,30,3,.222,135,.318,.467,.785,0,3,1.000,0,605,,63,,,0,0,,0.38,0,,6,1,1,0,2,1.000,0.15,0.51,35.0,13,0,0,0,4.37,35.0,0,2,0,0,0,0,17,1.31,154,105,13,0,0,379,.630,3,0,1,0,.000,17.29,7,2.00,8.23,4.11,7.71,4.37,2.06,2,0,,
647351,Abraham Toro,21,80,101,32,11,1,9,51,21,1,51,1,.182,280,.239,.325,.564,0,1,1.000,4,1142,305,91,30,113,0,3,.188,0.79,0,31.11,18,0,0,0,0,.000,0.00,-.--,0.0,21,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624428,Adam Frazier,8,149,168,59,19,4,3,65,44,1,117,5,.239,490,.305,.312,.617,5,9,.643,12,1984,548,153,35,190,4,5,.267,0.89,0,163.33,7,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662253,Andres Munoz,58,42,36,19,4,0,5,90,15,3,39,4,.190,205,.257,.283,.540,1,5,.833,4,944,,58,,,0,2,,1.17,0,,0,4,3,0,7,1.000,0.12,1.09,58.2,58,0,0,0,2.61,58.2,2,5,3,6,21,3,17,0.92,226,176,58,0,0,645,.680,4,0,4,0,.286,16.09,10,6.00,13.81,2.30,5.98,2.91,0.77,22,3,,
663728,Cal Raleigh,105,55,107,41,18,1,23,107,33,0,68,2,.204,333,.277,.471,.748,23,48,.676,5,1451,372,157,54,162,0,4,.217,0.51,1,14.48,91,25,836,6,867,.993,8.20,9.19,843.0,105,3,0,4,,,,,,,,,,,,,,,,,,,,21,0,,,,,,,,,,,,3,3.12
467793,Carlos Santana,31,49,66,25,5,0,11,41,27,1,33,2,.176,187,.284,.380,.664,0,0,.---,7,890,218,71,28,82,0,2,.161,0.74,0,17.00,30,0,0,0,0,.000,0.00,-.--,0.0,31,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623167,Chris Flexen,27,107,179,57,25,3,16,87,48,3,125,2,.254,492,.321,.415,.736,0,4,1.000,6,2041,,204,,,2,4,,0.60,0,,21,9,6,1,16,.938,0.56,1.06,127.0,27,1,0,1,3.83,127.0,7,9,2,2,0,0,54,1.36,548,381,27,0,0,1257,.620,2,0,6,0,.438,16.07,6,1.81,6.17,3.40,8.86,4.04,1.13,0,0,,
592200,Curt Casali,1,20,29,13,3,0,4,36,15,0,25,1,.231,108,.325,.370,.695,3,13,.813,1,566,126,40,14,55,0,2,.300,0.69,1,27.00,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,8,0,,,,,,,,,,,,1,3.26
660636,Diego Castillo,1,59,67,25,10,0,11,71,14,1,49,3,.202,243,.251,.379,.630,1,1,.500,6,1065,263,92,27,89,0,3,.232,0.88,0,22.09,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,36.00,2.0,0,0,0,0,0,0,8,4.50,15,6,2,0,0,26,.430,1,0,0,0,.---,30.00,2,0.33,4.50,13.50,27.00,36.00,4.50,0,0,,
657024,Erik Swanson,50,29,49,6,6,0,3,61,8,1,32,1,.189,169,.230,.278,.508,1,2,.667,1,776,,47,,,2,0,,0.59,0,,1,4,3,0,7,1.000,0.14,1.34,47.1,50,0,0,0,1.14,47.1,2,0,3,4,13,1,6,0.85,180,142,50,0,0,536,.690,1,0,1,1,1.000,16.39,8,7.63,11.60,1.52,6.08,1.14,0.57,9,1,,
553993,Eugenio Suarez,16,82,129,71,23,2,31,182,70,0,120,8,.236,509,.335,.472,.807,0,0,.---,10,2441,591,240,84,206,0,4,.297,0.64,0,16.42,15,0,0,0,0,.000,0.00,-.--,0.0,16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669923,George Kirby,21,95,119,42,18,1,12,115,14,0,113,5,.258,438,.287,.386,.673,3,9,.750,7,1758,,169,,,1,3,,0.80,0,,21,9,6,0,15,1.000,0.71,1.22,111.2,21,1,0,0,2.98,111.2,7,3,0,0,0,0,37,1.14,461,335,21,0,0,1211,.690,5,0,3,1,.700,15.74,0,8.21,9.27,1.13,9.11,3.39,0.97,0,0,,
641487,J.P. Crawford,128,139,149,53,24,2,6,68,53,0,117,6,.251,466,.332,.350,.682,2,3,.600,9,2135,532,163,38,182,2,5,.280,0.93,0,77.67,127,288,146,13,447,.971,3.39,3.51,1114.0,128,63,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571875,Jake Lamb,4,3,8,3,1,0,1,9,3,0,5,1,.200,25,.310,.360,.670,0,0,.---,0,141,29,9,2,10,0,0,.267,0.38,0,25.00,2,0,4,0,4,1.000,1.00,2.12,17.0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608385,Jesse Winker,12,104,139,45,15,0,13,94,79,1,93,2,.218,427,.341,.344,.685,0,0,.---,8,2080,511,147,48,179,0,3,.248,0.75,0,32.85,11,0,0,0,0,.000,0.00,-.--,0.0,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677594,Julio Rodriguez,124,105,107,78,23,3,26,140,39,4,136,8,.279,487,.342,.499,.841,7,25,.781,6,2019,535,243,72,174,0,1,.342,0.98,0,18.73,124,3,350,5,358,.986,2.85,2.92,1089.2,124,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669302,Logan Gilbert,29,136,194,64,37,2,17,156,45,2,156,5,.245,636,.299,.390,.689,4,6,.600,10,2740,,248,,,3,3,,0.70,0,,29,13,14,1,28,.964,0.93,1.46,166.2,29,1,0,1,3.19,166.2,12,6,0,0,0,0,59,1.21,692,500,29,0,0,1776,.650,5,0,4,0,.667,16.44,0,3.47,8.42,2.43,8.42,3.46,0.92,0,0,,
622379,Luis Castillo,3,5,3,0,0,0,0,4,0,0,2,0,.143,14,.143,.143,.286,0,0,.---,0,60,,2,,,0,0,,1.67,0,,0,0,0,0,0,.000,0.00,0.00,3.2,3,0,0,0,0.00,3.2,0,0,0,0,0,0,0,0.55,14,11,3,0,0,38,.630,0,0,0,0,.---,16.36,1,-.--,9.82,0.00,4.91,0.00,0.00,2,0,,
594835,Marco Gonzales,28,175,200,80,41,0,24,88,45,1,165,7,.267,619,.321,.449,.770,2,8,.800,15,2480,,278,,,3,6,,0.88,0,,28,8,7,0,15,1.000,0.54,0.85,159.2,28,1,0,0,3.89,159.2,10,13,0,0,0,0,69,1.32,680,479,28,0,0,1632,.660,7,0,1,1,.435,15.53,0,1.96,4.96,2.54,9.30,4.51,1.35,0,0,,
666374,Matt Brash,30,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,5,5,2,1,8,.875,0.23,1.43,44.0,30,1,0,0,4.30,44.0,3,4,0,0,7,0,21,1.61,193,132,30,0,0,508,.620,1,0,3,0,.429,18.50,1,1.83,10.84,5.93,8.59,4.30,0.61,12,0,,
571510,Matthew Boyd,3,6,2,0,0,0,0,3,4,2,0,0,.000,11,.267,.000,.267,0,0,.---,1,49,,0,,,0,0,,3.00,0,,0,0,0,0,0,.000,0.00,0.00,4.0,3,0,0,0,0.00,4.0,1,0,0,0,0,0,0,1.00,15,12,3,0,0,29,.590,0,0,0,0,1.000,12.25,0,0.75,6.75,9.00,0.00,0.00,0.00,0,0,,
670036,Matthew Festa,46,31,47,19,6,2,8,55,13,0,37,2,.220,168,.284,.423,.707,0,4,1.000,3,757,,71,,,2,0,,0.66,0,,0,4,4,0,8,1.000,0.17,1.60,45.2,46,1,0,0,3.55,45.2,2,0,2,3,6,1,18,1.09,185,137,46,0,0,506,.670,2,0,1,0,1.000,16.58,12,4.23,10.84,2.56,7.29,3.74,1.58,11,6,,
571745,Mitch Haniger,12,33,50,19,6,0,7,43,12,1,38,1,.233,163,.288,.399,.687,0,0,.---,4,711,177,65,23,60,0,1,.272,0.66,0,23.29,12,0,0,0,0,.000,0.00,-.--,0.0,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623149,Paul Sewald,60,40,66,19,4,0,8,67,16,4,29,4,.145,200,.222,.285,.507,2,4,.667,0,903,0,57,0,0,1,1,.---,0.61,0,-.--,0,12,3,0,15,1.000,0.25,2.33,58.1,60,0,0,0,2.62,58.1,4,4,19,24,6,5,17,0.77,222,175,60,0,0,593,.660,4,0,1,0,.500,15.48,36,4.19,10.34,2.47,4.47,2.93,1.23,14,5,,
682171,Penn Murfee,55,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,1,2,2,0,4,1.000,0.07,0.61,59.0,55,0,0,0,2.59,59.0,4,0,0,0,6,0,17,0.92,230,177,55,0,0,577,.680,2,0,2,0,1.000,14.31,12,4.13,9.46,2.29,5.95,2.59,0.76,22,4,,
592662,Robbie Ray,28,135,154,67,26,5,26,189,53,0,138,7,.224,615,.293,.410,.703,8,15,.652,12,2669,,252,,,0,1,,0.88,0,,28,17,6,0,23,1.000,0.82,1.25,166.2,28,1,0,0,3.56,166.2,12,9,0,0,0,0,66,1.15,676,500,28,0,0,1717,.640,7,0,5,6,.571,16.01,0,3.57,10.21,2.86,7.45,3.62,1.40,0,0,,
664059,Sam Haggerty,6,33,28,26,8,1,5,42,11,2,40,3,.284,141,.346,.461,.807,1,12,.923,2,567,157,65,17,61,1,1,.368,1.18,0,28.20,0,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666211,Taylor Trammell,2,21,26,14,9,0,3,29,12,0,19,0,.204,93,.292,.398,.690,1,2,.667,1,388,107,37,9,44,1,1,.258,0.81,0,31.00,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664034,Ty France,7,139,130,54,23,0,18,80,31,3,131,18,.275,476,.340,.437,.777,0,0,.---,13,1913,530,208,71,183,0,4,.296,1.07,1,26.44,7,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,13,20,53,17,9,0,8,32,16,0,30,3,.222,135,.318,.467,.785,0,3,1.000,0,605,,63,,,0,0,,0.38,0,,6,1,1,0,2,1.000,0.15,0.51,35.0,13,0,0,0,4.37,35.0,0,2,0,0,0,0,17,1.31,154,105,13,0,0,379,.630,3,0,1,0,.000,17.29,7,2.00,8.23,4.11,7.71,4.37,2.06,2,0,,
666969,Adolis Garcia,13,108,139,80,29,5,25,162,36,1,137,4,.253,542,.302,.463,.765,3,24,.889,6,2244,586,251,92,242,0,4,.312,0.78,0,21.68,13,0,0,0,0,.000,0.00,-.--,0.0,13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656685,Brett Martin,54,64,39,27,14,0,4,40,18,3,50,0,.262,191,.324,.398,.722,0,3,1.000,7,742,0,76,0,0,1,1,.---,1.64,0,-.--,1,7,4,0,11,1.000,0.20,2.02,49.2,54,2,0,0,4.17,49.2,1,7,3,7,6,4,23,1.37,211,149,54,0,0,492,.660,0,0,7,0,.125,14.94,20,2.22,7.25,3.26,9.06,4.89,0.72,32,13,,
656271,Brock Burke,47,61,73,19,13,1,6,81,20,0,53,1,.199,266,.258,.323,.581,1,2,.667,7,1180,,86,,,2,0,,0.84,0,,0,5,1,0,6,1.000,0.13,0.74,73.2,47,1,0,0,1.47,73.2,7,3,0,4,8,4,12,0.99,289,221,47,0,0,761,.640,1,1,2,0,.700,16.02,5,4.05,9.90,2.44,6.48,2.32,0.73,10,2,,
669352,Bubba Thompson,4,26,21,14,4,0,1,38,7,0,32,2,.278,115,.331,.339,.670,2,15,.882,0,457,126,39,8,42,2,0,.408,1.24,0,115.00,4,0,2,0,2,1.000,0.50,0.53,34.0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518586,Charlie Culberson,8,3,3,0,0,0,0,0,1,0,1,0,.143,7,.250,.143,.393,0,0,.---,0,28,118,1,11,43,0,0,.342,1.00,0,109.00,2,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,0.00,2.0,0,0,0,0,0,0,0,1.00,8,6,2,0,0,17,.610,0,0,0,0,.---,14.00,2,0.00,0.00,4.50,4.50,0.00,0.00,0,0,,
666142,Cole Ragans,6,24,33,17,4,2,5,17,14,0,26,0,.260,100,.351,.490,.841,2,1,.333,2,472,,49,,,0,0,,0.73,0,,6,0,1,0,1,1.000,0.17,0.36,25.1,6,0,0,0,5.68,25.1,0,2,0,0,0,0,16,1.58,114,76,6,0,0,289,.610,0,0,2,0,.000,18.63,0,1.21,6.04,4.97,9.24,6.04,1.78,0,0,,
608369,Corey Seager,7,156,161,81,19,1,30,92,56,7,130,6,.243,534,.319,.451,.770,0,3,1.000,12,2057,601,241,76,189,0,5,.240,0.97,0,17.80,7,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641540,Dane Dunning,28,185,112,78,39,2,19,129,61,0,155,11,.271,573,.348,.445,.793,5,7,.583,12,2476,,255,,,0,8,,1.65,1,,28,14,5,1,20,.950,0.68,1.16,148.1,28,1,0,1,4.49,148.1,3,8,0,0,0,0,74,1.46,654,445,28,0,0,1540,.620,11,0,6,0,.273,16.69,0,2.11,7.83,3.70,9.40,4.73,1.15,0,0,,
642701,Dennis Santana,55,57,49,35,11,0,2,48,24,1,44,3,.227,194,.316,.314,.630,0,1,1.000,5,865,,61,,,0,4,,1.16,0,,1,6,1,1,8,.875,0.13,1.24,51.2,55,1,0,1,5.23,51.2,3,7,1,3,18,2,30,1.32,225,155,55,0,0,536,.620,3,0,3,1,.300,16.74,9,2.00,8.36,4.18,7.66,6.10,0.35,36,8,,
657248,Glenn Otto,23,115,128,64,12,1,15,89,58,0,97,13,.229,423,.337,.369,.706,2,16,.889,10,1931,,156,,,1,5,,0.90,1,,23,7,7,2,16,.875,0.61,1.11,114.2,23,0,0,2,4.71,114.2,6,8,0,0,0,0,60,1.35,501,344,23,0,0,1172,.610,13,0,5,0,.429,16.84,0,1.53,6.99,4.55,7.61,5.02,1.18,0,0,,
622786,Jesus Tinoco,10,13,13,3,0,1,1,9,7,0,7,0,.171,41,.286,.293,.579,0,1,1.000,1,208,,12,,,0,1,,1.00,0,,0,2,1,0,3,1.000,0.30,2.45,11.2,10,1,0,0,2.31,11.2,0,0,0,0,3,0,3,1.20,49,35,10,0,0,136,.650,0,0,0,0,.---,17.83,1,1.29,6.94,5.40,5.40,2.31,0.77,7,3,,
667463,John King,34,68,29,22,6,0,5,25,13,3,48,1,.286,168,.339,.411,.750,0,1,1.000,6,638,,69,,,1,1,,2.34,0,,0,5,1,0,6,1.000,0.18,1.29,42.1,34,0,0,0,4.25,42.1,1,3,0,4,8,4,20,1.44,184,127,34,0,0,416,.650,1,0,2,0,.250,15.07,4,1.92,5.31,2.76,10.20,4.68,1.06,10,4,,
592351,Jon Gray,20,94,98,49,17,1,12,121,34,0,90,4,.224,401,.290,.362,.652,1,11,.917,9,1731,,145,,,0,2,,0.96,0,,20,5,5,0,10,1.000,0.50,0.84,107.0,20,2,0,0,3.79,107.0,7,6,0,0,0,0,45,1.16,441,321,20,0,0,1149,.660,4,2,4,0,.538,16.18,0,3.56,10.18,2.86,7.57,4.12,1.01,0,0,,
641680,Jonah Heim,6,88,117,49,20,1,14,79,41,0,85,1,.232,367,.309,.406,.715,13,51,.797,9,1612,411,149,46,161,0,2,.257,0.75,0,26.21,3,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,,,,,,,,,,,,,,,,,,,,40,0,,,,,,,,,,,,2,3.88
