,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,passedBall,catcherERA
664353,Jose Urquidy,28,133,210,72,33,1,27,133,36,0,152,7,.244,622,.291,.431,.722,3,11,.786,8,2596,,268,,,0,6,,0.63,0,,28,10,6,0,16,1.000,0.57,0.89,162.1,28,1,0,0,3.88,162.1,13,8,0,0,0,0,70,1.16,671,487,28,0,0,1762,.680,7,0,5,0,.619,15.99,0,3.69,7.37,2.00,8.43,3.99,1.50,0,0,,
434378,Justin Verlander,26,125,187,41,13,1,12,167,27,0,110,5,.188,584,.229,.276,.505,3,8,.727,8,2429,,161,,,1,4,,0.67,0,,26,15,4,0,19,1.000,0.73,1.05,163.0,26,2,0,0,1.82,163.0,17,4,0,0,0,0,33,0.84,621,489,26,0,0,1665,.690,5,0,2,0,.810,14.90,0,6.19,9.22,1.49,6.07,2.26,0.66,0,0,,
663656,Kyle Tucker,3,122,174,70,28,1,29,91,59,4,137,1,.262,522,.337,.487,.824,4,24,.857,11,2181,587,254,104,238,0,2,.267,0.70,3,18.00,3,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621121,McCullers Jr.,7,43,33,11,8,0,3,45,21,0,31,0,.205,151,.301,.318,.619,1,2,.667,3,665,,48,,,0,1,,1.30,0,,7,2,2,0,4,1.000,0.57,0.88,41.2,7,0,0,0,2.38,41.2,4,1,0,0,0,0,11,1.25,173,125,7,0,0,404,.610,0,0,1,0,.800,15.96,0,2.14,9.72,4.54,6.70,2.38,0.65,0,0,,
671277,Luis Garcia,59,107,63,26,21,2,6,75,9,1,91,1,.275,331,.293,.405,.698,4,3,.429,5,1198,346,134,38,143,1,4,.335,1.70,0,55.17,58,128,69,13,210,.938,3.34,3.52,503.1,59,27,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455117,Martin Maldonado,108,83,83,39,12,0,14,110,22,0,62,7,.186,333,.250,.348,.598,14,42,.750,6,1450,367,116,44,167,3,2,.227,1.00,0,23.79,105,45,974,2,1021,.998,9.44,10.04,913.2,108,3,0,2,,,,,,,,,,,,,,,,,,,,30,1,,,,,,,,,,,,8,2.97
643289,Mauricio Dubon,21,10,23,10,1,0,2,4,1,0,11,0,.239,46,.245,.391,.636,0,0,.---,0,149,49,18,8,32,0,2,.214,0.43,0,23.00,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664208,Phil Maton,64,55,60,31,8,1,9,66,22,2,54,7,.234,231,.316,.394,.710,1,2,.667,7,1018,,91,,,1,3,,0.92,0,,0,5,2,1,8,.875,0.11,1.02,62.1,64,1,0,1,3.61,62.1,0,2,0,2,13,2,25,1.22,264,187,64,0,0,659,.650,7,0,0,0,.000,16.33,9,3.00,9.53,3.18,7.80,4.48,1.30,27,5,,
606160,Rafael Montero,67,67,51,22,7,1,3,69,21,2,46,2,.198,232,.271,.276,.547,0,8,1.000,9,1037,,64,,,1,0,,1.31,0,,0,5,2,1,8,.875,0.10,0.98,64.2,67,1,0,1,2.51,64.2,5,2,13,15,21,2,18,1.04,256,194,67,0,0,662,.640,2,0,1,0,.714,16.04,24,3.29,9.60,2.92,6.40,3.06,0.42,19,4,,
519151,Ryan Pressly,47,39,32,16,2,1,4,59,11,0,29,0,.186,156,.238,.288,.526,1,0,.000,6,657,,45,,,2,1,,1.22,0,,0,3,2,0,5,1.000,0.11,1.00,45.1,47,0,0,0,2.98,45.1,3,3,31,35,0,4,15,0.88,170,136,47,0,0,423,.640,0,0,0,0,.500,14.49,41,5.36,11.71,2.18,5.76,3.18,0.79,7,2,,
592773,Ryne Stanek,56,35,55,8,7,0,2,59,30,1,35,0,.192,182,.304,.264,.568,2,4,.667,5,854,,48,,,0,2,,0.64,0,,0,1,0,0,1,1.000,0.02,0.17,52.0,56,0,0,0,1.21,52.0,2,1,1,5,15,4,7,1.25,214,156,56,0,0,520,.610,0,0,4,0,.667,16.42,10,1.97,10.21,5.19,6.06,1.38,0.35,21,9,,
641820,Trey Mancini,20,34,42,16,6,0,8,44,17,0,27,1,.186,145,.273,.393,.666,0,0,.---,3,667,165,57,22,63,0,2,.200,0.81,0,18.12,18,0,0,0,0,.000,0.00,-.--,0.0,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669257,Will Smith,131,99,172,64,25,3,23,88,56,4,127,10,.263,482,.350,.471,.821,0,1,1.000,11,2271,552,227,85,232,0,4,.277,0.58,0,20.96,23,0,0,0,0,.000,0.00,-.--,0.0,24,0,0,0,,,,,,,,,,,,,,,,,,,,28,1,,,,,,,,,,,,4,2.64
673237,Yainer Diaz,3,2,2,0,1,0,0,2,1,0,1,0,.143,7,.250,.286,.536,0,0,.---,0,29,8,2,1,2,0,0,.200,1.00,0,-.--,2,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,0,0.00
670541,Yordan Alvarez,72,115,104,92,24,2,37,100,77,9,136,6,.304,448,.407,.614,1.021,1,1,.500,12,2122,538,275,96,204,0,7,.311,1.11,0,12.11,72,0,0,0,0,.000,0.00,-.--,0.0,72,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493329,Yuli Gurriel,2,140,191,52,38,0,8,72,29,0,125,6,.238,525,.284,.356,.640,0,8,1.000,13,2057,563,187,51,255,0,3,.261,0.73,0,65.62,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,15,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,,82,,,0,1,,0.40,0,,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,,
647351,Abraham Toro,22,87,108,34,13,1,9,58,22,1,56,1,.183,306,.238,.320,.558,0,1,1.000,4,1261,332,98,30,122,0,3,.194,0.81,0,34.00,18,0,0,0,0,.000,0.00,-.--,0.0,22,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624428,Adam Frazier,150,159,179,59,21,4,3,69,45,1,122,5,.235,520,.299,.308,.607,5,9,.643,15,2108,579,160,40,212,4,5,.263,0.89,0,173.33,7,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662253,Andres Munoz,61,46,39,19,4,0,5,92,15,3,41,4,.190,216,.253,.278,.531,1,5,.833,4,983,,60,,,0,2,,1.18,0,,0,4,3,0,7,1.000,0.11,1.03,61.2,61,0,0,0,2.48,61.2,2,5,4,7,21,3,17,0.91,237,185,61,0,0,672,.680,4,0,4,0,.286,15.94,12,6.13,13.43,2.19,5.98,2.77,0.73,24,4,,
663728,Cal Raleigh,113,58,114,44,20,1,25,116,37,0,73,2,.204,357,.280,.476,.756,24,50,.676,5,1572,400,170,60,168,0,4,.218,0.51,1,14.28,97,27,886,6,919,.993,8.08,9.16,897.0,113,3,0,4,,,,,,,,,,,,,,,,,,,,22,1,,,,,,,,,,,,3,3.26
467793,Carlos Santana,71,58,79,31,7,0,15,53,32,1,41,2,.179,229,.283,.406,.689,0,0,.---,8,1086,265,93,36,101,0,2,.160,0.73,0,15.27,35,0,0,0,0,.000,0.00,-.--,0.0,36,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623167,Chris Flexen,31,111,186,57,25,3,16,93,50,3,127,2,.249,511,.316,.403,.719,0,6,1.000,6,2124,,206,,,2,4,,0.60,0,,21,9,6,1,16,.938,0.48,1.02,132.2,31,1,0,1,3.66,132.2,7,9,2,2,0,0,54,1.33,569,398,31,0,0,1310,.620,2,0,6,0,.438,16.01,10,1.86,6.31,3.39,8.62,3.87,1.09,0,0,,
592200,Curt Casali,1,20,29,13,3,0,4,36,15,0,25,1,.231,108,.325,.370,.695,3,13,.813,1,566,126,40,14,55,0,2,.300,0.69,1,27.00,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,8,0,,,,,,,,,,,,1,3.26
660636,Diego Castillo,1,61,70,26,10,0,11,72,14,1,50,3,.201,249,.248,.373,.621,1,1,.500,7,1095,270,93,28,93,0,4,.229,0.87,0,22.64,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,36.00,2.0,0,0,0,0,0,0,8,4.50,15,6,2,0,0,26,.430,1,0,0,0,.---,30.00,2,0.33,4.50,13.50,27.00,36.00,4.50,0,0,,
664238,Dylan Moore,2,27,51,35,10,2,6,68,32,2,40,11,.217,184,.364,.391,.755,7,19,.731,3,1026,230,72,21,104,1,1,.306,0.53,1,30.67,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657024,Erik Swanson,53,29,50,10,8,0,3,63,9,1,37,1,.209,177,.251,.305,.556,1,2,.667,1,810,,54,,,2,0,,0.58,0,,1,4,3,0,7,1.000,0.13,1.31,48.2,53,0,0,0,1.85,48.2,2,2,3,5,13,2,10,0.95,189,146,53,0,0,555,.690,1,0,1,1,.500,16.64,8,7.00,11.65,1.66,6.84,1.85,0.55,12,4,,
553993,Eugenio Suarez,17,82,130,72,23,2,31,186,72,0,120,8,.233,514,.334,.467,.801,0,0,.---,10,2481,598,240,84,212,0,4,.296,0.63,0,16.58,16,0,0,0,0,.000,0.00,-.--,0.0,17,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669923,George Kirby,23,104,125,49,22,2,12,124,18,0,124,5,.262,473,.295,.393,.688,3,9,.750,8,1911,,186,,,1,3,,0.83,0,,23,10,7,0,17,1.000,0.74,1.28,120.0,23,1,0,0,3.30,120.0,7,4,0,0,0,0,44,1.18,500,360,23,0,0,1313,.690,5,0,4,1,.636,15.93,0,6.89,9.30,1.35,9.30,3.68,0.90,0,0,,
641487,J.P. Crawford,138,152,155,56,24,3,6,73,64,0,124,9,.249,497,.343,.346,.689,2,3,.600,10,2357,577,172,41,191,2,5,.279,0.98,0,82.83,137,311,157,13,481,.973,3.39,3.52,1197.0,138,66,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672284,Jarred Kelenic,2,26,37,17,5,1,5,50,12,0,20,0,.152,132,.221,.318,.539,2,5,.714,3,551,145,42,14,60,0,1,.192,0.70,0,26.40,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608385,Jesse Winker,16,108,143,48,15,0,13,101,82,1,98,4,.219,447,.343,.340,.683,0,0,.---,8,2189,536,152,50,182,0,3,.253,0.76,0,34.38,14,0,0,0,0,.000,0.00,-.--,0.0,16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669302,Logan Gilbert,31,148,201,70,41,3,18,170,47,2,167,6,.247,677,.299,.396,.695,4,6,.600,10,2914,,268,,,4,5,,0.74,0,,31,13,15,1,29,.966,0.90,1.42,177.2,31,1,0,1,3.29,177.2,13,6,0,0,0,0,65,1.20,739,533,31,0,0,1886,.650,6,0,5,0,.684,16.40,0,3.62,8.61,2.38,8.46,3.55,0.91,0,0,,
622379,Luis Castillo,3,5,3,0,0,0,0,4,0,0,2,0,.143,14,.143,.143,.286,0,0,.---,0,60,,2,,,0,0,,1.67,0,,0,0,0,0,0,.000,0.00,0.00,3.2,3,0,0,0,0.00,3.2,0,0,0,0,0,0,0,0.55,14,11,3,0,0,38,.630,0,0,0,0,.---,16.36,1,-.--,9.82,0.00,4.91,0.00,0.00,2,0,,
620443,Luis Torrens,9,37,27,10,2,0,2,45,8,0,29,1,.213,136,.259,.272,.531,7,18,.720,5,590,147,37,12,57,0,2,.297,1.37,0,68.00,8,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,9.00,1.0,0,0,0,0,0,0,1,2.00,5,3,1,0,0,11,.610,0,0,17,0,.---,18.00,1,-.--,0.00,0.00,18.00,9.00,9.00,0,0,0,4.31
594835,Marco Gonzales,30,185,218,89,43,0,27,94,47,1,180,7,.269,668,.321,.455,.776,2,8,.800,16,2654,,304,,,3,6,,0.85,0,,30,8,7,0,15,1.000,0.50,0.79,171.0,30,1,0,0,4.05,171.0,10,15,0,0,0,0,77,1.33,731,513,30,0,0,1749,.660,7,0,1,1,.400,15.52,0,2.00,4.95,2.47,9.47,4.68,1.42,0,0,,
666374,Matt Brash,35,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,5,5,3,1,9,.889,0.23,1.53,47.0,35,1,0,0,4.79,47.0,3,4,0,0,7,0,25,1.64,209,141,35,0,0,547,.620,2,0,3,0,.429,18.81,2,1.81,11.11,6.13,8.62,4.79,0.57,18,3,,
571510,Matthew Boyd,8,9,11,2,0,0,0,7,6,3,5,1,.161,31,.316,.161,.477,0,1,1.000,1,127,,5,,,1,0,,0.82,0,,0,1,2,0,3,1.000,0.38,3.00,9.1,8,0,0,0,1.93,9.1,2,0,0,0,0,0,2,1.18,39,28,8,0,0,84,.660,1,0,0,0,1.000,13.61,1,1.17,6.75,5.79,4.82,1.93,0.00,0,0,,
670036,Matthew Festa,50,33,48,24,6,2,9,59,17,0,40,2,.225,178,.299,.433,.732,1,5,.833,4,819,,77,,,2,0,,0.69,0,,0,4,4,0,8,1.000,0.16,1.50,48.2,50,1,0,0,4.25,48.2,2,0,2,3,6,1,23,1.17,199,146,50,0,0,543,.660,2,0,1,0,1.000,16.83,12,3.47,10.91,3.14,7.40,4.44,1.66,12,7,,
571745,Mitch Haniger,12,41,56,25,7,0,7,56,16,1,47,1,.236,199,.295,.377,.672,0,0,.---,6,865,217,75,26,75,0,1,.292,0.73,0,28.43,12,0,0,0,0,.000,0.00,-.--,0.0,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623149,Paul Sewald,62,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,0,13,3,0,16,1.000,0.26,2.36,61.1,62,0,0,0,2.49,61.1,5,4,19,24,7,5,17,0.75,231,184,62,0,0,609,.660,4,0,1,0,.556,15.15,36,4.19,9.83,2.35,4.40,2.79,1.17,14,5,,
682171,Penn Murfee,61,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,1,4,2,0,6,1.000,0.10,0.82,66.0,61,1,0,0,2.45,66.0,4,0,0,0,6,0,18,0.89,255,198,61,0,0,644,.690,2,0,2,0,1.000,14.17,14,4.12,9.55,2.32,5.73,2.45,0.68,27,4,,
592662,Robbie Ray,31,146,171,74,28,5,29,209,59,0,155,7,.228,680,.296,.412,.708,8,16,.667,14,2964,,280,,,0,1,,0.85,0,,31,18,6,0,24,1.000,0.77,1.18,183.1,31,1,0,0,3.58,183.1,12,11,0,0,0,0,73,1.17,747,550,31,0,0,1906,.640,7,0,5,6,.522,16.17,0,3.54,10.26,2.90,7.61,3.63,1.42,0,0,,
664059,Sam Haggerty,78,42,33,27,9,1,5,51,13,2,43,4,.257,167,.324,.413,.737,1,12,.923,4,680,186,69,20,77,1,1,.339,1.27,0,33.40,0,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664034,Ty France,8,153,144,61,26,1,20,86,34,3,143,20,.274,521,.340,.443,.783,0,0,.---,15,2092,581,231,81,205,0,5,.293,1.06,1,26.05,8,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,15,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,,82,,,0,1,,0.40,0,,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,,
571901,Aaron Loup,61,65,51,36,13,0,4,51,20,3,52,7,.237,219,.321,.352,.673,2,5,.714,4,912,,77,,,0,0,,1.27,0,,0,9,0,0,9,1.000,0.15,1.47,55.2,61,0,0,0,3.72,55.2,0,5,1,5,18,4,23,1.29,246,167,61,0,0,595,.650,7,0,0,1,.000,16.38,7,2.55,8.25,3.23,8.41,5.82,0.65,34,8,,
681806,Andrew Wantz,39,30,58,18,4,0,8,45,18,0,34,2,.205,166,.289,.373,.662,2,2,.500,5,771,,62,,,0,1,,0.52,0,,1,3,2,0,5,1.000,0.13,0.98,46.2,39,0,0,0,3.28,46.2,2,1,0,1,6,1,17,1.11,187,140,39,0,0,483,.630,2,1,1,0,.667,16.52,7,2.50,8.68,3.47,6.56,3.47,1.54,17,3,,
605151,Archie Bradley,21,28,11,13,3,0,1,15,7,1,17,0,.239,71,.308,.324,.632,0,4,1.000,3,305,,23,,,0,0,,2.55,0,,0,0,0,0,0,.000,0.00,0.00,18.2,21,0,0,0,4.82,18.2,0,1,2,4,4,2,10,1.29,78,56,21,0,0,193,.630,0,0,1,0,.000,16.34,6,2.14,7.23,3.38,8.20,6.27,0.48,16,5,,
642545,Jaime Barria,32,79,90,29,12,3,11,53,19,0,60,3,.216,278,.272,.399,.671,0,2,1.000,10,1090,,111,,,3,1,,0.88,0,,1,10,3,0,13,1.000,0.41,1.54,76.1,32,1,0,0,2.71,76.1,2,3,0,3,4,3,23,1.03,304,229,32,0,0,727,.670,3,0,3,1,.400,14.28,20,2.79,6.25,2.24,7.07,3.42,1.30,17,7,,
623474,Jimmy Herget,46,59,70,18,15,0,4,61,15,3,45,3,.194,232,.251,.310,.561,0,6,1.000,5,955,,72,,,2,1,,0.84,0,,1,6,5,0,11,1.000,0.24,1.52,65.2,46,0,0,0,2.33,65.2,2,1,7,10,6,3,17,0.91,253,197,46,0,0,632,.660,3,0,0,0,.667,14.54,11,4.07,8.36,2.06,6.17,2.47,0.55,26,9,,
666176,Jo Adell,1,46,48,19,11,1,7,95,10,0,54,3,.223,242,.262,.364,.626,2,4,.667,6,1059,257,88,23,117,0,1,.333,0.96,1,34.57,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650671,Jose Quijada,39,19,44,17,10,0,5,47,19,4,24,2,.180,133,.290,.368,.658,1,1,.500,1,630,,49,,,0,1,,0.43,0,,0,3,0,1,4,.750,0.08,0.73,37.0,39,0,0,1,3.89,37.0,0,5,3,5,9,2,16,1.16,155,111,39,0,0,406,.640,2,0,1,0,.000,17.03,11,2.47,11.43,4.62,5.84,4.14,1.22,25,4,,
660761,Jose Suarez,21,91,113,47,24,1,13,97,33,2,101,4,.253,400,.315,.415,.730,2,1,.333,3,1693,,166,,,1,1,,0.81,0,,19,4,2,1,7,.857,0.29,0.53,102.0,21,0,0,1,4.06,102.0,7,8,0,0,0,0,46,1.31,439,306,21,0,0,1117,.660,4,0,1,1,.467,16.60,0,2.94,8.56,2.91,8.91,4.15,1.15,1,0,,
435559,Kurt Suzuki,2,31,56,10,4,0,4,29,15,0,24,1,.175,137,.258,.292,.550,7,35,.833,3,578,156,40,14,54,1,2,.189,0.55,1,34.25,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,14,0,,,,,,,,,,,,2,4.19
670869,Livan Soto,10,5,5,5,2,1,1,9,2,0,11,0,.379,29,.406,.621,1.027,0,1,1.000,0,116,32,18,5,6,0,1,.500,1.00,0,29.00,8,22,13,2,37,.946,3.50,4.14,76.0,10,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650859,Luis Rengifo,4,134,126,43,22,4,15,73,15,0,124,4,.272,456,.301,.436,.737,2,6,.750,9,1692,476,199,50,198,1,0,.296,1.06,0,30.40,0,0,0,0,0,.000,0.00,0.00,5.1,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642423,Magneuris Sierra,2,29,23,7,1,3,0,25,4,0,15,0,.165,91,.200,.242,.442,1,6,.857,0,346,96,22,5,38,1,0,.227,1.26,0,-.--,0,0,1,0,1,1.000,0.50,4.50,2.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622110,Matt Duffy,40,57,50,13,7,0,2,48,15,0,53,2,.255,208,.311,.317,.628,0,0,.---,4,853,225,66,14,72,0,0,.323,1.14,0,104.00,36,60,28,2,90,.978,2.20,2.50,317.2,40,9,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642136,Matt Thaiss,3,15,8,7,0,0,2,23,7,0,13,0,.224,58,.303,.328,.631,3,5,.625,1,271,66,19,6,26,0,1,.324,1.88,0,29.00,0,3,2,0,5,1.000,1.67,11.25,4.0,3,1,0,0,,,,,,,,,,,,,,,,,,,,6,0,,,,,,,,,,,,0,5.00
545358,Max Stassi,99,87,70,31,12,1,8,110,38,0,59,1,.182,325,.268,.298,.566,0,0,.---,12,1405,365,97,29,142,0,1,.245,1.24,0,40.62,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,32,0,,,,,,,,,,,,8,3.68
