,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,passedBall,catcherERA
676265,,8,15,37,13,6,0,6,23,12,0,18,2,.194,93,.299,.452,.751,0,2,1.000,0,416,,42,,,0,0,,0.41,0,,4,1,0,0,1,1.000,0.13,0.38,24.2,8,0,0,0,4.74,24.2,0,2,0,0,0,0,13,1.22,107,74,8,0,0,263,.630,2,0,1,0,.000,16.86,4,1.92,8.39,4.38,6.57,4.74,2.19,2,0,,
647351,Abraham Toro,21,77,100,32,11,1,9,48,21,1,50,1,.184,272,.242,.331,.573,0,1,1.000,3,1116,297,90,29,112,0,3,.188,0.77,0,30.22,18,0,0,0,0,.000,0.00,-.--,0.0,21,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624428,Adam Frazier,8,137,156,55,19,3,3,60,41,1,111,4,.244,455,.309,.319,.628,4,8,.667,11,1851,509,145,33,179,4,5,.272,0.88,0,151.67,7,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662253,Andres Munoz,52,35,32,19,4,0,5,84,14,3,37,3,.199,186,.263,.301,.564,1,5,.833,4,869,,56,,,0,2,,1.09,0,,0,3,3,0,6,1.000,0.12,1.02,53.0,52,0,0,0,2.89,53.0,2,5,3,6,19,3,17,0.96,205,159,52,0,0,590,.680,3,0,4,0,.286,16.40,9,6.00,14.26,2.38,6.28,3.23,0.85,19,2,,
663728,Cal Raleigh,95,48,97,34,17,1,19,98,30,0,60,2,.201,299,.275,.455,.730,21,43,.672,5,1304,335,136,45,149,0,4,.220,0.49,1,15.74,82,22,753,5,780,.994,8.16,9.19,759.0,95,3,0,3,,,,,,,,,,,,,,,,,,,,21,0,,,,,,,,,,,,3,3.24
467793,Carlos Santana,25,43,58,19,5,0,8,32,23,1,28,2,.176,159,.285,.358,.643,0,0,.---,6,770,186,57,22,67,0,2,.165,0.74,0,19.88,24,0,0,0,0,.000,0.00,-.--,0.0,25,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623167,Chris Flexen,24,101,176,55,25,3,16,86,47,2,123,2,.255,482,.322,.419,.741,0,4,1.000,6,2000,,202,,,1,3,,0.57,0,,21,8,6,0,14,1.000,0.58,1.02,124.0,24,1,0,0,3.92,124.0,7,9,1,1,0,0,54,1.37,535,372,24,0,0,1232,.620,2,0,6,0,.438,16.13,3,1.83,6.24,3.41,8.93,3.99,1.16,0,0,,
592200,Curt Casali,1,20,29,13,3,0,4,36,15,0,25,1,.231,108,.325,.370,.695,3,13,.813,1,566,126,40,14,55,0,2,.300,0.69,1,27.00,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,8,0,,,,,,,,,,,,1,3.26
660636,Diego Castillo,18,59,65,24,10,0,10,70,13,1,48,2,.201,239,.245,.368,.613,1,1,.500,6,1043,257,88,25,88,0,3,.235,0.91,0,23.90,15,0,32,1,33,.970,1.78,2.44,118.1,18,0,0,0,36.00,2.0,0,0,0,0,0,0,8,4.50,15,6,2,0,0,26,.430,1,0,0,0,.---,30.00,2,0.33,4.50,13.50,27.00,36.00,4.50,0,0,,
657024,Erik Swanson,45,27,45,4,6,0,2,54,7,1,29,1,.190,153,.230,.268,.498,1,1,.500,1,710,,41,,,2,0,,0.60,0,,1,2,3,0,5,1.000,0.11,1.05,43.0,45,0,0,0,0.84,43.0,2,0,3,4,11,1,4,0.84,163,129,45,0,0,492,.690,1,0,1,1,1.000,16.51,8,7.71,11.30,1.47,6.07,0.84,0.42,8,1,,
553993,Eugenio Suarez,16,78,111,64,22,2,25,173,67,0,109,8,.233,467,.337,.450,.787,0,0,.---,10,2263,546,210,76,191,0,4,.308,0.70,0,18.68,15,0,0,0,0,.000,0.00,-.--,0.0,16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669923,George Kirby,19,88,108,40,17,1,12,107,14,0,107,5,.264,406,.294,.399,.693,3,8,.727,5,1634,,162,,,1,3,,0.81,0,,19,7,5,0,12,1.000,0.63,1.06,102.2,19,0,0,0,3.16,102.2,6,3,0,0,0,0,36,1.18,429,308,19,0,0,1122,.690,5,0,3,1,.667,15.92,0,7.64,9.38,1.23,9.38,3.51,1.05,0,0,,
641487,J.P. Crawford,117,127,140,51,21,2,5,61,48,0,109,6,.253,430,.333,.347,.680,2,3,.600,8,1953,491,149,33,170,2,5,.282,0.91,0,86.00,116,264,129,11,404,.973,3.36,3.49,1013.0,117,57,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571875,Jake Lamb,4,2,8,3,1,0,1,6,2,0,5,0,.238,21,.304,.429,.733,0,0,.---,0,103,23,9,2,8,0,0,.286,0.25,0,21.00,2,0,4,0,4,1.000,1.00,2.12,17.0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608385,Jesse Winker,11,98,129,43,14,0,13,88,71,1,90,1,.224,402,.340,.356,.696,0,0,.---,8,1945,477,143,48,169,0,3,.253,0.76,0,30.92,10,0,0,0,0,.000,0.00,-.--,0.0,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677594,Julio Rodriguez,113,95,101,69,21,3,22,130,34,4,118,7,.266,443,.328,.476,.804,6,23,.793,6,1828,485,211,66,160,0,1,.329,0.94,0,20.14,113,3,322,3,328,.991,2.88,2.96,988.2,113,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669302,Logan Gilbert,27,129,182,63,35,2,17,142,42,2,147,4,.247,594,.300,.399,.699,4,6,.600,10,2532,,237,,,3,3,,0.71,0,,27,12,14,1,27,.963,0.96,1.51,155.2,27,1,0,1,3.35,155.2,11,5,0,0,0,0,58,1.21,646,467,27,0,0,1646,.650,4,0,4,0,.688,16.27,0,3.38,8.21,2.43,8.50,3.64,0.98,0,0,,
622379,Luis Castillo,2,4,2,0,0,0,0,1,0,0,2,0,.222,9,.222,.222,.444,0,0,.---,0,37,,2,,,0,0,,2.00,0,,0,0,0,0,0,.000,0.00,0.00,2.0,2,0,0,0,0.00,2.0,0,0,0,0,0,0,0,1.00,9,6,2,0,0,23,.620,0,0,0,0,.---,18.50,1,-.--,4.50,0.00,9.00,0.00,0.00,0,0,,
594835,Marco Gonzales,26,159,184,76,39,0,21,80,44,1,159,7,.277,573,.333,.455,.788,2,8,.800,14,2293,,261,,,3,6,,0.86,0,,26,7,7,0,14,1.000,0.54,0.86,146.2,26,1,0,0,3.99,146.2,10,12,0,0,0,0,65,1.38,633,440,26,0,0,1502,.660,7,0,1,1,.455,15.63,0,1.82,4.91,2.70,9.76,4.66,1.29,0,0,,
666374,Matt Brash,24,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,5,2,2,0,4,1.000,0.17,0.95,38.1,24,1,0,0,4.93,38.1,3,4,0,0,5,0,21,1.64,169,115,24,0,0,440,.620,1,0,3,0,.429,18.42,1,1.88,10.57,5.63,9.16,4.93,0.70,10,0,,
571510,Matthew Boyd,1,3,0,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,0,8,,0,,,0,0,,3.00,0,,0,0,0,0,0,.000,0.00,0.00,1.0,1,0,0,0,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,5,.630,0,0,0,0,.---,8.00,0,-.--,0.00,0.00,0.00,0.00,0.00,0,0,,
670036,Matthew Festa,41,24,42,17,6,2,6,51,12,0,30,2,.205,146,.275,.397,.672,0,4,1.000,2,663,,58,,,1,0,,0.57,0,,0,3,3,0,6,1.000,0.15,1.35,40.0,41,1,0,0,3.60,40.0,2,0,2,3,6,1,16,1.05,161,120,41,0,0,440,.660,2,0,1,0,1.000,16.58,11,4.25,11.48,2.70,6.75,3.83,1.35,11,6,,
571745,Mitch Haniger,10,27,39,17,4,0,7,30,9,1,33,0,.256,129,.304,.450,.754,0,0,.---,4,542,138,58,19,52,0,0,.283,0.69,0,18.43,10,0,0,0,0,.000,0.00,-.--,0.0,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623149,Paul Sewald,54,37,61,16,4,0,7,61,15,3,22,3,.123,179,.202,.263,.465,2,3,.600,0,818,0,47,0,0,1,1,.---,0.61,0,-.--,0,11,3,0,14,1.000,0.26,2.38,53.2,54,0,0,0,2.52,53.2,3,4,17,20,6,3,15,0.69,199,161,54,0,0,536,.660,3,0,1,0,.429,15.24,31,4.07,10.23,2.52,3.69,2.68,1.17,13,4,,
682171,Penn Murfee,50,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,1,2,2,0,4,1.000,0.08,0.65,55.0,50,0,0,0,2.62,55.0,4,0,0,0,5,0,16,0.89,212,165,50,0,0,533,.690,1,0,2,0,1.000,14.02,11,4.46,9.49,2.13,5.89,2.62,0.82,21,4,,
592662,Robbie Ray,26,129,138,63,25,5,24,180,53,0,124,5,.218,570,.289,.405,.694,7,13,.650,11,2487,,231,,,0,1,,0.93,0,,26,15,5,0,20,1.000,0.77,1.16,155.2,26,1,0,0,3.58,155.2,11,8,0,0,0,0,62,1.14,629,467,26,0,0,1595,.640,5,0,5,5,.579,15.98,0,3.40,10.41,3.06,7.17,3.64,1.39,0,0,,
664059,Sam Haggerty,6,30,25,23,8,1,4,36,7,2,38,3,.299,127,.348,.472,.820,1,10,.909,2,491,139,60,15,57,1,1,.386,1.20,0,31.75,0,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666211,Taylor Trammell,1,19,23,14,9,0,3,25,12,0,19,0,.226,84,.320,.440,.760,1,2,.667,1,352,98,37,9,40,1,1,.281,0.83,0,28.00,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664034,Ty France,6,128,113,49,19,0,17,73,30,3,123,17,.284,433,.351,.446,.797,0,0,.---,11,1757,485,193,68,151,0,4,.305,1.13,1,25.47,6,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,8,15,37,13,6,0,6,23,12,0,18,2,.194,93,.299,.452,.751,0,2,1.000,0,416,,42,,,0,0,,0.41,0,,4,1,0,0,1,1.000,0.13,0.38,24.2,8,0,0,0,4.74,24.2,0,2,0,0,0,0,13,1.22,107,74,8,0,0,263,.630,2,0,1,0,.000,16.86,4,1.92,8.39,4.38,6.57,4.74,2.19,2,0,,
669935,A.J. Alexy,2,5,3,3,0,0,0,3,4,0,4,0,.267,15,.421,.267,.688,0,0,.---,2,69,,4,,,0,0,,1.67,0,,0,0,0,0,0,.000,0.00,0.00,4.1,2,0,0,0,6.23,4.1,1,0,0,0,0,0,3,1.85,19,13,2,0,0,36,.520,0,0,0,0,1.000,15.92,0,0.75,6.23,8.31,8.31,6.23,0.00,0,0,,
666969,Adolis Garcia,10,99,124,74,25,4,22,154,31,1,128,4,.255,501,.302,.453,.755,3,22,.880,6,2062,540,227,83,215,0,4,.322,0.80,0,22.77,10,0,0,0,0,.000,0.00,-.--,0.0,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543543,Brad Miller,22,44,62,20,3,0,7,70,18,0,47,0,.212,222,.270,.320,.590,2,4,.667,3,914,241,71,32,91,0,1,.274,0.71,0,31.71,22,0,0,0,0,.000,0.00,-.--,0.0,22,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656685,Brett Martin,50,60,34,21,12,0,4,35,16,3,43,0,.253,170,.316,.394,.710,0,2,1.000,7,659,0,67,0,0,1,1,.---,1.76,0,-.--,1,7,3,0,10,1.000,0.20,2.00,45.0,50,2,0,0,3.60,45.0,1,7,3,6,6,3,18,1.31,188,135,50,0,0,439,.670,0,0,6,0,.125,14.64,18,2.19,7.00,3.20,8.60,4.20,0.80,29,10,,
656271,Brock Burke,44,57,70,17,13,0,6,73,18,0,51,1,.205,249,.261,.329,.590,1,2,.667,6,1093,,82,,,2,0,,0.81,0,,0,4,1,0,5,1.000,0.11,0.66,68.2,44,0,0,0,1.57,68.2,6,3,0,4,8,4,12,1.00,270,206,44,0,0,707,.650,1,0,2,0,.667,15.92,4,4.06,9.57,2.36,6.68,2.23,0.79,10,2,,
669352,Bubba Thompson,1,18,14,8,1,0,1,24,4,0,21,2,.276,76,.329,.329,.658,0,9,1.000,0,316,83,25,7,30,1,0,.392,1.29,0,76.00,1,0,0,0,0,.000,0.00,0.00,8.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518586,Charlie Culberson,8,35,21,18,6,0,1,29,5,0,28,0,.257,109,.289,.339,.628,3,2,.400,5,417,118,37,11,43,4,0,.342,1.67,0,109.00,2,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,6,.550,0,0,0,0,.---,11.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,,
608369,Corey Seager,7,138,145,76,18,1,29,83,51,7,124,6,.256,485,.331,.476,.807,0,3,1.000,9,1882,547,231,71,166,0,5,.251,0.95,0,16.72,7,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572971,Dallas Keuchel,8,43,32,33,8,0,6,20,20,2,49,0,.343,143,.421,.524,.945,1,0,.000,4,612,,75,,,0,1,,1.34,0,,8,3,2,0,5,1.000,0.63,1.41,32.0,8,1,0,0,7.88,32.0,2,5,0,0,0,0,28,2.16,164,96,8,0,0,363,.590,0,0,3,0,.286,19.13,0,1.00,5.63,5.63,13.78,9.28,1.69,0,0,,
641540,Dane Dunning,25,166,103,66,33,2,15,117,53,0,134,10,.262,512,.338,.422,.760,3,6,.667,11,2186,,216,,,0,8,,1.61,1,,25,14,5,0,19,1.000,0.76,1.28,134.0,25,1,0,0,4.16,134.0,3,7,0,0,0,0,62,1.40,584,402,25,0,0,1370,.630,10,0,6,0,.300,16.31,0,2.21,7.86,3.56,9.00,4.43,1.01,0,0,,
642701,Dennis Santana,49,52,42,32,9,0,1,40,20,1,40,2,.235,170,.316,.306,.622,0,0,.---,4,757,,52,,,0,4,,1.24,0,,0,6,1,1,8,.875,0.14,1.43,44.2,49,1,0,1,5.44,44.2,3,6,1,3,17,2,27,1.34,196,134,49,0,0,473,.620,2,0,3,1,.333,16.95,8,2.00,8.06,4.03,8.06,6.45,0.20,32,8,,
677649,Ezequiel Duran,1,46,48,24,9,1,5,47,12,0,45,0,.242,186,.288,.382,.670,1,4,.800,3,707,198,71,23,86,0,0,.299,0.96,0,37.20,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657248,Glenn Otto,21,109,111,59,12,1,14,82,55,0,89,11,.231,386,.340,.376,.716,2,13,.867,10,1761,,145,,,1,4,,0.98,0,,21,7,7,1,15,.933,0.67,1.21,104.2,21,0,0,1,4.82,104.2,6,8,0,0,0,0,56,1.38,457,314,21,0,0,1065,.600,11,0,4,0,.429,16.82,0,1.49,7.05,4.73,7.65,5.07,1.20,0,0,,
622786,Jesus Tinoco,6,7,8,3,0,1,1,7,3,0,5,0,.192,26,.267,.385,.652,0,0,.---,1,123,,10,,,0,1,,0.88,0,,0,1,0,0,1,1.000,0.17,1.29,7.2,6,1,0,0,3.52,7.2,0,0,0,0,1,0,3,1.04,30,23,6,0,0,82,.670,0,0,0,0,.---,16.04,1,2.33,8.22,3.52,5.87,3.52,1.17,5,2,,
641680,Jonah Heim,6,82,107,47,20,1,13,73,39,0,81,1,.238,341,.316,.416,.732,10,47,.825,9,1499,383,142,43,150,0,2,.265,0.77,0,26.23,3,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,,,,,,,,,,,,,,,,,,,,38,0,,,,,,,,,,,,2,3.75
642546,Jonathan Hernandez,16,26,7,10,4,0,0,14,8,1,17,1,.266,64,.356,.328,.684,2,0,.000,1,276,,21,,,0,0,,3.71,0,,0,0,1,1,2,.500,0.06,0.56,16.1,16,0,0,0,3.86,16.1,1,1,4,5,1,1,7,1.53,73,49,16,0,0,164,.590,1,1,2,0,.500,16.90,13,1.75,7.71,4.41,9.37,5.51,0.00,0,0,,
