,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,passedBall,catcherERA
606160,Rafael Montero,67,67,51,22,7,1,3,69,21,2,46,2,.198,232,.271,.276,.547,0,8,1.000,9,1037,,64,,,1,0,,1.31,0,,0,5,2,1,8,.875,0.10,0.98,64.2,67,1,0,1,2.51,64.2,5,2,13,15,21,2,18,1.04,256,194,67,0,0,662,.640,2,0,1,0,.714,16.04,24,3.29,9.60,2.92,6.40,3.06,0.42,19,4,,
519151,Ryan Pressly,47,39,32,16,2,1,4,59,11,0,29,0,.186,156,.238,.288,.526,1,0,.000,6,657,,45,,,2,1,,1.22,0,,0,3,2,0,5,1.000,0.11,1.00,45.1,47,0,0,0,2.98,45.1,3,3,31,35,0,4,15,0.88,170,136,47,0,0,423,.640,0,0,0,0,.500,14.49,41,5.36,11.71,2.18,5.76,3.18,0.79,7,2,,
592773,Ryne Stanek,56,35,55,8,7,0,2,59,30,1,35,0,.192,182,.304,.264,.568,2,4,.667,5,854,,48,,,0,2,,0.64,0,,0,1,0,0,1,1.000,0.02,0.17,52.0,56,0,0,0,1.21,52.0,2,1,1,5,15,4,7,1.25,214,156,56,0,0,520,.610,0,0,4,0,.667,16.42,10,1.97,10.21,5.19,6.06,1.38,0.35,21,9,,
641820,Trey Mancini,20,34,38,16,6,0,8,44,16,0,27,1,.190,142,.275,.401,.676,0,0,.---,3,632,160,57,21,58,0,1,.209,0.89,0,17.75,18,0,0,0,0,.000,0.00,-.--,0.0,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669257,Will Smith,23,98,170,64,25,3,23,86,56,4,127,10,.266,477,.353,.476,.829,10,43,.811,11,2249,547,227,85,224,0,4,.280,0.58,0,20.74,22,0,0,0,0,.000,0.00,-.--,0.0,23,0,0,0,,,,,,,,,,,,,,,,,,,,28,1,,,,,,,,,,,,4,2.64
673237,Yainer Diaz,3,2,2,0,1,0,0,2,1,0,1,0,.143,7,.250,.286,.536,0,0,.---,0,29,8,2,1,2,0,0,.200,1.00,0,-.--,2,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,0,0.00
670541,Yordan Alvarez,71,115,104,92,24,2,37,99,77,9,135,6,.303,446,.407,.614,1.021,1,1,.500,12,2112,536,274,96,204,0,7,.309,1.11,0,12.05,71,0,0,0,0,.000,0.00,-.--,0.0,71,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493329,Yuli Gurriel,139,137,191,52,38,0,8,72,28,0,124,6,.238,521,.283,.357,.640,0,8,1.000,13,2038,558,186,50,251,0,3,.261,0.72,0,65.12,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,14,23,60,21,10,0,9,32,18,0,36,3,.240,150,.331,.487,.818,1,4,.800,0,674,,73,,,0,1,,0.38,0,,7,1,1,0,2,1.000,0.14,0.46,39.0,14,0,0,0,4.85,39.0,0,3,0,0,0,0,21,1.38,172,117,14,0,0,422,.630,3,0,1,0,.000,17.28,7,1.78,7.38,4.15,8.31,4.85,2.08,2,0,,
647351,Abraham Toro,22,87,107,34,13,1,9,58,22,1,56,1,.184,305,.239,.321,.560,0,1,1.000,4,1256,331,98,30,120,0,3,.195,0.81,0,33.89,18,0,0,0,0,.000,0.00,-.--,0.0,22,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624428,Adam Frazier,149,158,176,59,21,4,3,69,45,1,122,5,.236,516,.301,.310,.611,5,9,.643,15,2086,575,160,40,209,4,5,.265,0.90,0,172.00,7,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662253,Andres Munoz,61,46,39,19,4,0,5,92,15,3,41,4,.190,216,.253,.278,.531,1,5,.833,4,983,,60,,,0,2,,1.18,0,,0,4,3,0,7,1.000,0.11,1.03,61.2,61,0,0,0,2.48,61.2,2,5,4,7,21,3,17,0.91,237,185,61,0,0,672,.680,4,0,4,0,.286,15.94,12,6.13,13.43,2.19,5.98,2.77,0.73,24,4,,
663728,Cal Raleigh,112,57,112,44,20,1,25,115,37,0,73,2,.207,353,.283,.482,.765,24,49,.671,5,1557,396,170,60,164,0,4,.221,0.51,1,14.12,96,27,874,6,907,.993,8.04,9.13,888.0,112,3,0,4,,,,,,,,,,,,,,,,,,,,22,1,,,,,,,,,,,,3,3.24
467793,Carlos Santana,36,58,78,31,7,0,15,52,31,1,40,2,.177,226,.280,.407,.687,0,0,.---,8,1064,261,92,36,99,0,2,.155,0.74,0,15.07,35,0,0,0,0,.000,0.00,-.--,0.0,36,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623167,Chris Flexen,30,111,186,57,25,3,16,90,50,3,127,2,.250,508,.317,.406,.723,0,6,1.000,6,2109,,206,,,2,4,,0.60,0,,21,9,6,1,16,.938,0.50,1.03,131.2,30,1,0,1,3.69,131.2,7,9,2,2,0,0,54,1.34,566,395,30,0,0,1299,.620,2,0,6,0,.438,16.02,9,1.80,6.15,3.42,8.68,3.90,1.09,0,0,,
592200,Curt Casali,1,20,29,13,3,0,4,36,15,0,25,1,.231,108,.325,.370,.695,3,13,.813,1,566,126,40,14,55,0,2,.300,0.69,1,27.00,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,8,0,,,,,,,,,,,,1,3.26
660636,Diego Castillo,1,3,1,8,0,0,1,1,3,0,6,1,.545,11,.667,.818,1.485,0,0,.---,1,60,270,9,28,93,0,0,.229,3.00,0,22.64,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,36.00,2.0,0,0,0,0,0,0,8,4.50,15,6,2,0,0,26,.430,1,0,0,0,.---,30.00,2,0.33,4.50,13.50,27.00,36.00,4.50,0,0,,
664238,Dylan Moore,2,26,50,35,10,2,6,68,32,2,39,11,.215,181,.364,.392,.756,7,18,.720,3,1009,227,71,21,104,1,1,.306,0.52,1,30.17,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657024,Erik Swanson,53,29,50,10,8,0,3,63,9,1,37,1,.209,177,.251,.305,.556,1,2,.667,1,810,,54,,,2,0,,0.58,0,,1,4,3,0,7,1.000,0.13,1.31,48.2,53,0,0,0,1.85,48.2,2,2,3,5,13,2,10,0.95,189,146,53,0,0,555,.690,1,0,1,1,.500,16.64,8,7.00,11.65,1.66,6.84,1.85,0.55,12,4,,
669923,George Kirby,23,104,125,49,22,2,12,124,18,0,124,5,.262,473,.295,.393,.688,3,9,.750,8,1911,,186,,,1,3,,0.83,0,,23,10,7,0,17,1.000,0.74,1.28,120.0,23,1,0,0,3.30,120.0,7,4,0,0,0,0,44,1.18,500,360,23,0,0,1313,.690,5,0,4,1,.636,15.93,0,6.89,9.30,1.35,9.30,3.68,0.90,0,0,,
641487,J.P. Crawford,137,149,155,56,24,3,6,73,63,0,124,9,.251,494,.343,.348,.691,2,3,.600,10,2343,573,172,41,191,2,5,.281,0.96,0,82.33,136,310,157,13,480,.973,3.41,3.54,1188.0,137,66,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672284,Jarred Kelenic,2,23,37,17,5,1,5,50,11,0,20,0,.155,129,.220,.326,.546,2,5,.714,2,530,141,42,14,59,0,1,.200,0.62,0,25.80,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608385,Jesse Winker,133,108,143,48,15,0,13,101,82,1,98,4,.219,447,.343,.340,.683,0,0,.---,8,2189,536,152,50,182,0,3,.253,0.76,0,34.38,14,0,0,0,0,.000,0.00,-.--,0.0,16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669302,Logan Gilbert,31,148,201,70,41,3,18,170,47,2,167,6,.247,677,.299,.396,.695,4,6,.600,10,2914,,268,,,4,5,,0.74,0,,31,13,15,1,29,.966,0.90,1.42,177.2,31,1,0,1,3.29,177.2,13,6,0,0,0,0,65,1.20,739,533,31,0,0,1886,.650,6,0,5,0,.684,16.40,0,3.62,8.61,2.38,8.46,3.55,0.91,0,0,,
622379,Luis Castillo,3,5,3,0,0,0,0,4,0,0,2,0,.143,14,.143,.143,.286,0,0,.---,0,60,,2,,,0,0,,1.67,0,,0,0,0,0,0,.000,0.00,0.00,3.2,3,0,0,0,0.00,3.2,0,0,0,0,0,0,0,0.55,14,11,3,0,0,38,.630,0,0,0,0,.---,16.36,1,-.--,9.82,0.00,4.91,0.00,0.00,2,0,,
620443,Luis Torrens,1,1,2,1,0,0,1,0,0,0,2,0,.400,5,.400,1.000,1.400,0,0,.---,0,18,147,5,12,57,0,0,.297,0.50,0,68.00,0,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,9.00,1.0,0,0,0,0,0,0,1,2.00,5,3,1,0,0,11,.610,0,0,0,0,.---,18.00,1,-.--,0.00,0.00,18.00,9.00,9.00,0,0,0,4.31
594835,Marco Gonzales,30,185,218,89,43,0,27,94,47,1,180,7,.269,668,.321,.455,.776,2,8,.800,16,2654,,304,,,3,6,,0.85,0,,30,8,7,0,15,1.000,0.50,0.79,171.0,30,1,0,0,4.05,171.0,10,15,0,0,0,0,77,1.33,731,513,30,0,0,1749,.660,7,0,1,1,.400,15.52,0,2.00,4.95,2.47,9.47,4.68,1.42,0,0,,
666374,Matt Brash,35,44,28,25,5,0,3,58,32,1,45,2,.259,174,.380,.339,.719,3,0,.000,7,884,0,59,0,0,1,0,.---,1.57,0,-.--,5,5,3,1,9,.889,0.23,1.53,47.0,35,1,0,0,4.79,47.0,3,4,0,0,7,0,25,1.64,209,141,35,0,0,547,.620,2,0,3,0,.429,18.81,2,1.81,11.11,6.13,8.62,4.79,0.57,18,3,,
571510,Matthew Boyd,7,9,10,0,0,0,0,7,5,2,5,0,.167,30,.286,.167,.453,0,1,1.000,1,119,,5,,,1,0,,0.90,0,,0,1,2,0,3,1.000,0.43,3.00,9.0,7,0,0,0,0.00,9.0,2,0,0,0,0,0,0,1.11,36,27,7,0,0,80,.670,0,0,0,0,1.000,13.22,1,1.40,7.00,5.00,5.00,0.00,0.00,0,0,,
670036,Matthew Festa,50,33,48,24,6,2,9,59,17,0,40,2,.225,178,.299,.433,.732,1,5,.833,4,819,,77,,,2,0,,0.69,0,,0,4,4,0,8,1.000,0.16,1.50,48.2,50,1,0,0,4.25,48.2,2,0,2,3,6,1,23,1.17,199,146,50,0,0,543,.660,2,0,1,0,1.000,16.83,12,3.47,10.91,3.14,7.40,4.44,1.66,12,7,,
571745,Mitch Haniger,49,41,55,25,7,0,7,55,16,1,45,1,.231,195,.291,.374,.665,0,0,.---,6,845,213,73,26,73,0,1,.284,0.75,0,27.86,12,0,0,0,0,.000,0.00,-.--,0.0,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623149,Paul Sewald,62,42,72,19,4,0,8,67,16,4,30,4,.144,209,.217,.278,.495,2,4,.667,0,929,0,58,0,0,1,1,.---,0.58,0,-.--,0,13,3,0,16,1.000,0.26,2.36,61.1,62,0,0,0,2.49,61.1,5,4,19,24,7,5,17,0.75,231,184,62,0,0,609,.660,4,0,1,0,.556,15.15,36,4.19,9.83,2.35,4.40,2.79,1.17,14,5,,
682171,Penn Murfee,60,45,75,18,9,1,5,70,17,1,42,2,.183,230,.243,.296,.539,0,3,1.000,4,926,0,68,0,0,0,2,.---,0.60,0,-.--,1,3,2,0,5,1.000,0.08,0.70,64.2,60,1,0,0,2.51,64.2,4,0,0,0,6,0,18,0.91,251,194,60,0,0,637,.690,2,0,2,0,1.000,14.32,14,4.12,9.74,2.37,5.85,2.51,0.70,24,4,,
592662,Robbie Ray,30,142,167,72,28,5,28,201,57,0,149,7,.226,658,.295,.412,.707,8,15,.652,13,2860,,271,,,0,1,,0.85,0,,30,17,6,0,23,1.000,0.77,1.17,177.2,30,1,0,0,3.60,177.2,12,10,0,0,0,0,71,1.16,723,533,30,0,0,1839,.640,7,0,5,6,.545,16.10,0,3.53,10.18,2.89,7.55,3.65,1.42,0,0,,
664059,Sam Haggerty,78,42,33,27,9,1,5,51,13,2,43,4,.257,167,.324,.413,.737,1,12,.923,4,680,186,69,20,77,1,1,.339,1.27,0,33.40,0,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666211,Taylor Trammell,2,22,26,15,9,0,4,32,13,0,20,0,.204,98,.295,.418,.713,1,2,.667,1,413,113,41,10,48,1,1,.254,0.85,0,24.50,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664034,Ty France,132,152,144,61,26,1,20,85,33,3,142,20,.274,518,.339,.444,.783,0,0,.---,15,2074,577,230,81,204,0,5,.292,1.06,1,25.90,8,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,14,23,60,21,10,0,9,32,18,0,36,3,.240,150,.331,.487,.818,1,4,.800,0,674,,73,,,0,1,,0.38,0,,7,1,1,0,2,1.000,0.14,0.46,39.0,14,0,0,0,4.85,39.0,0,3,0,0,0,0,21,1.38,172,117,14,0,0,422,.630,3,0,1,0,.000,17.28,7,1.78,7.38,4.15,8.31,4.85,2.08,2,0,,
571901,Aaron Loup,61,65,51,36,13,0,4,51,20,3,52,7,.237,219,.321,.352,.673,2,5,.714,4,912,,77,,,0,0,,1.27,0,,0,9,0,0,9,1.000,0.15,1.47,55.2,61,0,0,0,3.72,55.2,0,5,1,5,18,4,23,1.29,246,167,61,0,0,595,.650,7,0,0,1,.000,16.38,7,2.55,8.25,3.23,8.41,5.82,0.65,34,8,,
681806,Andrew Wantz,38,28,57,18,3,0,8,43,18,0,32,2,.201,159,.289,.371,.660,2,2,.500,5,748,,59,,,0,1,,0.49,0,,1,3,2,0,5,1.000,0.13,1.00,45.0,38,0,0,0,3.40,45.0,2,1,0,1,6,1,17,1.11,180,135,38,0,0,468,.630,2,1,1,0,.667,16.62,7,2.39,8.60,3.60,6.40,3.60,1.60,17,3,,
642545,Jaime Barria,32,79,90,29,12,3,11,53,19,0,60,3,.216,278,.272,.399,.671,0,2,1.000,10,1090,,111,,,3,1,,0.88,0,,1,10,3,0,13,1.000,0.41,1.54,76.1,32,1,0,0,2.71,76.1,2,3,0,3,4,3,23,1.03,304,229,32,0,0,727,.670,3,0,3,1,.400,14.28,20,2.79,6.25,2.24,7.07,3.42,1.30,17,7,,
623474,Jimmy Herget,45,58,68,18,15,0,4,61,15,3,45,3,.197,229,.254,.314,.568,0,6,1.000,5,941,,72,,,2,1,,0.85,0,,1,6,4,0,10,1.000,0.22,1.41,64.2,45,0,0,0,2.37,64.2,2,1,6,9,6,3,17,0.93,250,194,45,0,0,623,.660,3,0,0,0,.667,14.55,10,4.07,8.49,2.09,6.26,2.51,0.56,26,9,,
666176,Jo Adell,1,45,47,19,11,1,7,94,10,0,53,3,.223,238,.262,.366,.628,2,4,.667,6,1047,253,87,22,115,0,1,.333,0.96,1,34.00,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650671,Jose Quijada,39,19,44,17,10,0,5,47,19,4,24,2,.180,133,.290,.368,.658,1,1,.500,1,630,,49,,,0,1,,0.43,0,,0,3,0,1,4,.750,0.08,0.73,37.0,39,0,0,1,3.89,37.0,0,5,3,5,9,2,16,1.16,155,111,39,0,0,406,.640,2,0,1,0,.000,17.03,11,2.47,11.43,4.62,5.84,4.14,1.22,25,4,,
660761,Jose Suarez,21,91,113,47,24,1,13,97,33,2,101,4,.253,400,.315,.415,.730,2,1,.333,3,1693,,166,,,1,1,,0.81,0,,19,4,2,1,7,.857,0.29,0.53,102.0,21,0,0,1,4.06,102.0,7,8,0,0,0,0,46,1.31,439,306,21,0,0,1117,.660,4,0,1,1,.467,16.60,0,2.94,8.56,2.91,8.91,4.15,1.15,1,0,,
435559,Kurt Suzuki,2,31,56,10,4,0,4,29,15,0,24,1,.175,137,.258,.292,.550,7,35,.833,3,578,156,40,14,54,1,2,.189,0.55,1,34.25,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,14,0,,,,,,,,,,,,2,4.19
670869,Livan Soto,9,5,3,5,2,0,1,9,2,0,9,0,.346,26,.393,.538,.931,0,1,1.000,0,104,28,14,4,5,0,0,.500,1.67,0,26.00,7,16,12,2,30,.933,3.11,3.76,67.0,9,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650859,Luis Rengifo,4,131,126,43,22,4,15,72,15,0,123,4,.273,451,.302,.439,.741,2,6,.750,9,1677,471,198,49,195,1,0,.297,1.04,0,30.07,0,0,0,0,0,.000,0.00,0.00,5.1,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642423,Magneuris Sierra,45,29,23,7,1,3,0,25,4,0,15,0,.165,91,.200,.242,.442,1,6,.857,0,346,96,22,5,38,1,0,.227,1.26,0,-.--,0,0,1,0,1,1.000,0.50,4.50,2.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622110,Matt Duffy,39,57,50,11,7,0,2,47,15,0,51,1,.249,205,.303,.312,.615,0,0,.---,4,835,221,64,14,71,0,0,.314,1.14,0,102.50,35,59,27,2,88,.977,2.21,2.51,308.2,39,9,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642136,Matt Thaiss,23,13,8,6,0,0,2,23,7,0,12,0,.218,55,.302,.327,.629,0,1,1.000,1,259,63,18,5,24,0,1,.323,1.63,0,27.50,0,3,2,0,5,1.000,1.67,11.25,4.0,3,1,0,0,,,,,,,,,,,,,,,,,,,,6,0,,,,,,,,,,,,0,5.14
545358,Max Stassi,1,87,70,31,12,1,8,110,38,0,59,1,.182,325,.268,.298,.566,12,43,.782,12,1405,365,97,29,142,0,1,.245,1.24,1,40.62,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,32,0,,,,,,,,,,,,8,3.68
547179,Michael Lorenzen,16,103,76,47,17,0,11,70,38,0,75,4,.232,323,.320,.387,.707,1,1,.500,13,1457,,125,,,0,1,,1.36,0,,16,9,7,1,17,.941,1.00,1.67,86.2,16,1,0,1,4.78,86.2,7,6,0,0,0,0,46,1.30,366,260,16,0,0,897,.620,4,0,3,0,.538,16.81,0,1.84,7.27,3.95,7.79,4.88,1.14,0,0,,
