,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,passedBall,catcherERA
664208,Phil Maton,58,48,53,30,7,1,8,58,21,2,49,7,.240,204,.328,.402,.730,1,2,.667,6,919,,82,,,1,3,,0.91,0,,0,5,1,1,7,.857,0.10,1.00,54.2,58,1,0,1,3.95,54.2,0,2,0,2,13,2,24,1.28,236,164,58,0,0,587,.640,7,0,0,0,.000,16.81,7,2.76,9.55,3.46,8.07,4.94,1.32,25,5,,
606160,Rafael Montero,62,64,47,19,7,1,2,62,21,2,42,2,.196,214,.274,.266,.540,0,7,1.000,8,954,,57,,,1,0,,1.36,0,,0,4,2,1,7,.857,0.10,0.92,59.2,62,0,0,1,2.41,59.2,4,2,12,14,20,2,16,1.06,238,179,62,0,0,608,.640,2,0,1,0,.667,15.99,22,2.95,9.35,3.17,6.34,2.87,0.30,19,4,,
519151,Ryan Pressly,41,34,29,15,2,1,3,51,9,0,27,0,.196,138,.243,.290,.533,1,0,.000,5,572,,40,,,2,1,,1.17,0,,0,3,2,0,5,1.000,0.12,1.15,39.2,41,0,0,0,3.18,39.2,3,3,27,31,0,4,14,0.91,150,119,41,0,0,372,.650,0,0,0,0,.500,14.42,36,5.67,11.57,2.04,6.13,3.40,0.68,4,2,,
592773,Ryne Stanek,51,33,49,7,6,0,2,53,29,1,30,0,.184,163,.304,.258,.562,2,4,.667,5,767,,42,,,0,2,,0.67,0,,0,1,0,0,1,1.000,0.02,0.19,47.1,51,0,0,0,1.14,47.1,2,1,1,4,14,3,6,1.25,194,142,51,0,0,465,.610,0,0,4,0,.667,16.20,10,1.83,10.08,5.51,5.70,1.33,0.38,21,9,,
661527,Seth Martinez,28,33,42,10,2,0,3,36,14,1,26,1,.191,136,.272,.272,.544,1,2,.667,3,578,,37,,,1,0,,0.79,0,,0,5,1,0,6,1.000,0.21,1.46,37.2,28,1,0,0,2.15,37.2,0,1,0,0,3,0,9,1.06,152,113,28,0,0,379,.660,1,0,0,0,.000,15.35,7,2.57,8.60,3.35,6.21,2.39,0.72,15,1,,
641820,Trey Mancini,16,23,29,14,3,0,7,34,13,0,21,1,.198,106,.289,.425,.714,0,0,.---,2,483,121,45,20,47,0,1,.212,0.79,0,15.14,14,0,0,0,0,.000,0.00,-.--,0.0,16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669257,Will Smith,21,91,160,60,24,1,21,80,53,4,114,10,.259,441,.348,.460,.808,9,41,.820,9,2091,508,203,81,209,0,4,.270,0.57,0,21.00,20,0,0,0,0,.000,0.00,-.--,0.0,21,0,0,0,,,,,,,,,,,,,,,,,,,,28,1,,,,,,,,,,,,4,2.64
673237,Yainer Diaz,1,1,2,0,0,0,0,0,1,0,0,0,.000,3,.250,.000,.250,0,0,.---,0,14,4,0,1,2,0,0,.000,0.50,0,-.--,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,0,0.00
670541,Yordan Alvarez,67,108,93,84,21,2,33,94,72,9,121,6,.295,410,.403,.598,1.001,1,1,.500,12,1956,494,245,84,196,0,6,.304,1.16,0,12.42,67,0,0,0,0,.000,0.00,-.--,0.0,67,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493329,Yuli Gurriel,1,126,176,49,36,0,8,64,28,0,118,6,.245,481,.293,.370,.663,0,8,1.000,13,1878,518,178,46,230,0,3,.267,0.72,0,60.12,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,13,20,53,17,9,0,8,32,16,0,30,3,.222,135,.318,.467,.785,0,3,1.000,0,605,,63,,,0,0,,0.38,0,,6,1,1,0,2,1.000,0.15,0.51,35.0,13,0,0,0,4.37,35.0,0,2,0,0,0,0,17,1.31,154,105,13,0,0,379,.630,3,0,1,0,.000,17.29,7,2.00,8.23,4.11,7.71,4.37,2.06,2,0,,
647351,Abraham Toro,21,80,101,32,11,1,9,51,21,1,51,1,.182,280,.239,.325,.564,0,1,1.000,4,1142,305,91,30,113,0,3,.188,0.79,0,31.11,18,0,0,0,0,.000,0.00,-.--,0.0,21,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624428,Adam Frazier,8,146,167,59,19,4,3,65,44,1,117,5,.241,486,.307,.315,.622,5,9,.643,12,1974,544,153,35,189,4,5,.270,0.87,0,162.00,7,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662253,Andres Munoz,57,42,35,19,4,0,5,88,15,3,39,4,.193,202,.260,.287,.547,1,5,.833,4,934,,58,,,0,2,,1.20,0,,0,4,3,0,7,1.000,0.12,1.11,57.2,57,0,0,0,2.65,57.2,2,5,3,6,21,3,17,0.94,223,173,57,0,0,636,.680,4,0,4,0,.286,16.20,9,5.87,13.73,2.34,6.09,2.97,0.78,22,3,,
663728,Cal Raleigh,104,53,107,41,18,1,23,106,33,0,67,2,.204,329,.277,.474,.751,23,48,.676,5,1436,368,156,54,161,0,4,.216,0.50,1,14.30,90,25,821,6,852,.993,8.13,9.13,834.0,104,3,0,4,,,,,,,,,,,,,,,,,,,,21,0,,,,,,,,,,,,3,3.14
467793,Carlos Santana,30,48,65,24,5,0,10,40,27,1,32,2,.175,183,.285,.366,.651,0,0,.---,7,874,214,67,25,82,0,2,.163,0.74,0,18.30,29,0,0,0,0,.000,0.00,-.--,0.0,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623167,Chris Flexen,27,107,179,57,25,3,16,87,48,3,125,2,.254,492,.321,.415,.736,0,4,1.000,6,2041,,204,,,2,4,,0.60,0,,21,9,6,1,16,.938,0.56,1.06,127.0,27,1,0,1,3.83,127.0,7,9,2,2,0,0,54,1.36,548,381,27,0,0,1257,.620,2,0,6,0,.438,16.07,6,1.81,6.17,3.40,8.86,4.04,1.13,0,0,,
592200,Curt Casali,1,20,29,13,3,0,4,36,15,0,25,1,.231,108,.325,.370,.695,3,13,.813,1,566,126,40,14,55,0,2,.300,0.69,1,27.00,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,8,0,,,,,,,,,,,,1,3.26
660636,Diego Castillo,1,3,1,8,0,0,1,1,3,0,6,1,.545,11,.667,.818,1.485,0,0,.---,1,60,260,9,27,89,0,0,.233,3.00,0,21.91,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,36.00,2.0,0,0,0,0,0,0,8,4.50,15,6,2,0,0,26,.430,1,0,0,0,.---,30.00,2,0.33,4.50,13.50,27.00,36.00,4.50,0,0,,
657024,Erik Swanson,49,29,48,6,6,0,3,59,8,1,31,1,.188,165,.230,.279,.509,1,2,.667,1,758,,46,,,2,0,,0.60,0,,1,4,3,0,7,1.000,0.14,1.37,46.1,49,0,0,0,1.17,46.1,2,0,3,4,13,1,6,0.84,176,139,49,0,0,524,.690,1,0,1,1,1.000,16.36,8,7.38,11.46,1.55,6.02,1.17,0.58,9,1,,
553993,Eugenio Suarez,16,82,127,70,23,2,30,181,70,0,119,8,.236,505,.336,.467,.803,0,0,.---,10,2423,587,236,82,204,0,4,.299,0.65,0,16.83,15,0,0,0,0,.000,0.00,-.--,0.0,16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669923,George Kirby,21,95,119,42,18,1,12,115,14,0,113,5,.258,438,.287,.386,.673,3,9,.750,7,1758,,169,,,1,3,,0.80,0,,21,9,6,0,15,1.000,0.71,1.22,111.2,21,1,0,0,2.98,111.2,7,3,0,0,0,0,37,1.14,461,335,21,0,0,1211,.690,5,0,3,1,.700,15.74,0,8.21,9.27,1.13,9.11,3.39,0.97,0,0,,
641487,J.P. Crawford,127,139,148,53,23,2,6,68,52,0,116,6,.250,464,.330,.347,.677,2,3,.600,9,2122,529,161,38,182,2,5,.278,0.94,0,77.33,126,288,145,13,446,.971,3.41,3.53,1105.0,127,63,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571875,Jake Lamb,4,3,8,3,1,0,1,9,3,0,5,1,.200,25,.310,.360,.670,0,0,.---,0,141,29,9,2,10,0,0,.267,0.38,0,25.00,2,0,4,0,4,1.000,1.00,2.12,17.0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608385,Jesse Winker,12,103,138,45,15,0,13,94,79,1,92,2,.217,424,.341,.344,.685,0,0,.---,8,2069,508,146,48,179,0,3,.247,0.75,0,32.62,11,0,0,0,0,.000,0.00,-.--,0.0,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677594,Julio Rodriguez,123,105,107,76,23,3,25,139,39,4,134,7,.277,484,.339,.492,.831,7,24,.774,6,2005,531,238,71,173,0,1,.340,0.98,0,19.36,123,3,348,5,356,.986,2.85,2.93,1080.2,123,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669302,Logan Gilbert,29,136,194,64,37,2,17,156,45,2,156,5,.245,636,.299,.390,.689,4,6,.600,10,2740,,248,,,3,3,,0.70,0,,29,13,14,1,28,.964,0.93,1.46,166.2,29,1,0,1,3.19,166.2,12,6,0,0,0,0,59,1.21,692,500,29,0,0,1776,.650,5,0,4,0,.667,16.44,0,3.47,8.42,2.43,8.42,3.46,0.92,0,0,,
622379,Luis Castillo,3,5,3,0,0,0,0,4,0,0,2,0,.143,14,.143,.143,.286,0,0,.---,0,60,,2,,,0,0,,1.67,0,,0,0,0,0,0,.000,0.00,0.00,3.2,3,0,0,0,0.00,3.2,0,0,0,0,0,0,0,0.55,14,11,3,0,0,38,.630,0,0,0,0,.---,16.36,1,-.--,9.82,0.00,4.91,0.00,0.00,2,0,,
594835,Marco Gonzales,28,175,200,80,41,0,24,88,45,1,165,7,.267,619,.321,.449,.770,2,8,.800,15,2480,,278,,,3,6,,0.88,0,,28,8,7,0,15,1.000,0.54,0.85,159.2,28,1,0,0,3.89,159.2,10,13,0,0,0,0,69,1.32,680,479,28,0,0,1632,.660,7,0,1,1,.435,15.53,0,1.96,4.96,2.54,9.30,4.51,1.35,0,0,,
666374,Matt Brash,29,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,5,5,2,1,8,.875,0.24,1.47,43.2,29,1,0,0,4.33,43.2,3,4,0,0,7,0,21,1.60,191,131,29,0,0,502,.620,1,0,3,0,.429,18.41,1,1.86,10.72,5.77,8.66,4.33,0.62,11,0,,
571510,Matthew Boyd,3,6,2,0,0,0,0,3,4,2,0,0,.000,11,.267,.000,.267,0,0,.---,1,49,,0,,,0,0,,3.00,0,,0,0,0,0,0,.000,0.00,0.00,4.0,3,0,0,0,0.00,4.0,1,0,0,0,0,0,0,1.00,15,12,3,0,0,29,.590,0,0,0,0,1.000,12.25,0,0.75,6.75,9.00,0.00,0.00,0.00,0,0,,
670036,Matthew Festa,46,31,47,19,6,2,8,55,13,0,37,2,.220,168,.284,.423,.707,0,4,1.000,3,757,,71,,,2,0,,0.66,0,,0,4,4,0,8,1.000,0.17,1.60,45.2,46,1,0,0,3.55,45.2,2,0,2,3,6,1,18,1.09,185,137,46,0,0,506,.670,2,0,1,0,1.000,16.58,12,4.23,10.84,2.56,7.29,3.74,1.58,11,6,,
571745,Mitch Haniger,12,33,50,19,6,0,7,43,12,1,38,1,.233,163,.288,.399,.687,0,0,.---,4,711,177,65,23,60,0,1,.272,0.66,0,23.29,12,0,0,0,0,.000,0.00,-.--,0.0,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623149,Paul Sewald,60,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,0,12,3,0,15,1.000,0.25,2.33,58.1,60,0,0,0,2.62,58.1,4,4,19,24,6,5,17,0.77,222,175,60,0,0,593,.660,4,0,1,0,.500,15.48,36,4.19,10.34,2.47,4.47,2.93,1.23,14,5,,
682171,Penn Murfee,54,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,1,2,2,0,4,1.000,0.07,0.62,58.1,54,0,0,0,2.47,58.1,4,0,0,0,6,0,16,0.89,226,175,54,0,0,568,.680,2,0,2,0,1.000,14.25,12,4.13,9.57,2.31,5.71,2.47,0.77,22,4,,
592662,Robbie Ray,28,135,154,67,26,5,26,189,53,0,138,7,.224,615,.293,.410,.703,8,15,.652,12,2669,,252,,,0,1,,0.88,0,,28,17,6,0,23,1.000,0.82,1.25,166.2,28,1,0,0,3.56,166.2,12,9,0,0,0,0,66,1.15,676,500,28,0,0,1717,.640,7,0,5,6,.571,16.01,0,3.57,10.21,2.86,7.45,3.62,1.40,0,0,,
664059,Sam Haggerty,6,32,28,26,8,1,5,41,10,2,40,3,.288,139,.346,.468,.814,1,11,.917,2,555,154,65,17,61,1,1,.372,1.14,0,27.80,0,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666211,Taylor Trammell,2,21,26,14,9,0,3,28,12,0,19,0,.207,92,.295,.402,.697,1,2,.667,1,384,106,37,9,44,1,1,.258,0.81,0,30.67,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664034,Ty France,7,138,129,52,23,0,18,80,31,3,130,17,.275,473,.339,.438,.777,0,0,.---,13,1900,526,207,71,181,0,4,.296,1.07,1,26.28,7,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,13,20,53,17,9,0,8,32,16,0,30,3,.222,135,.318,.467,.785,0,3,1.000,0,605,,63,,,0,0,,0.38,0,,6,1,1,0,2,1.000,0.15,0.51,35.0,13,0,0,0,4.37,35.0,0,2,0,0,0,0,17,1.31,154,105,13,0,0,379,.630,3,0,1,0,.000,17.29,7,2.00,8.23,4.11,7.71,4.37,2.06,2,0,,
666969,Adolis Garcia,13,108,137,79,29,4,25,161,35,1,136,4,.253,538,.301,.461,.762,3,24,.889,6,2228,581,248,92,239,0,4,.312,0.79,0,21.52,13,0,0,0,0,.000,0.00,-.--,0.0,13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656685,Brett Martin,54,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,1,7,4,0,11,1.000,0.20,2.02,49.2,54,2,0,0,4.17,49.2,1,7,3,7,6,4,23,1.37,211,149,54,0,0,492,.660,0,0,7,0,.125,14.94,20,2.22,7.25,3.26,9.06,4.89,0.72,32,13,,
656271,Brock Burke,47,61,73,19,13,1,6,81,20,0,53,1,.199,266,.258,.323,.581,1,2,.667,7,1180,,86,,,2,0,,0.84,0,,0,5,1,0,6,1.000,0.13,0.74,73.2,47,1,0,0,1.47,73.2,7,3,0,4,8,4,12,0.99,289,221,47,0,0,761,.640,1,1,2,0,.700,16.02,5,4.05,9.90,2.44,6.48,2.32,0.73,10,2,,
669352,Bubba Thompson,4,26,21,14,4,0,1,38,7,0,32,2,.278,115,.331,.339,.670,1,15,.938,0,457,126,39,8,42,2,0,.408,1.24,0,115.00,4,0,2,0,2,1.000,0.50,0.53,34.0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518586,Charlie Culberson,8,3,3,0,0,0,0,0,1,0,1,0,.143,7,.250,.143,.393,0,0,.---,0,28,118,1,11,43,0,0,.342,1.00,0,109.00,2,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,0.00,2.0,0,0,0,0,0,0,0,1.00,8,6,2,0,0,17,.610,0,0,0,0,.---,14.00,2,0.00,0.00,4.50,4.50,0.00,0.00,0,0,,
666142,Cole Ragans,6,24,33,17,4,2,5,17,14,0,26,0,.260,100,.351,.490,.841,2,1,.333,2,472,,49,,,0,0,,0.73,0,,6,0,1,0,1,1.000,0.17,0.36,25.1,6,0,0,0,5.68,25.1,0,2,0,0,0,0,16,1.58,114,76,6,0,0,289,.610,0,0,2,0,.000,18.63,0,1.21,6.04,4.97,9.24,6.04,1.78,0,0,,
608369,Corey Seager,7,154,159,81,19,1,30,91,56,7,130,6,.246,529,.322,.456,.778,0,3,1.000,11,2038,596,241,76,188,0,5,.242,0.97,0,17.63,7,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641540,Dane Dunning,27,177,111,74,37,2,17,124,58,0,149,11,.269,553,.346,.436,.782,5,7,.583,12,2372,,241,,,0,8,,1.59,1,,27,14,5,1,20,.950,0.70,1.20,143.2,27,1,0,1,4.39,143.2,3,8,0,0,0,0,70,1.44,631,431,27,0,0,1475,.620,11,0,6,0,.273,16.51,0,2.14,7.77,3.63,9.33,4.64,1.06,0,0,,
642701,Dennis Santana,54,57,48,33,11,0,1,45,23,1,42,3,.223,188,.312,.298,.610,0,1,1.000,5,839,,56,,,0,4,,1.19,0,,1,6,1,1,8,.875,0.13,1.26,50.1,54,1,0,1,5.01,50.1,3,7,1,3,18,2,28,1.29,218,151,54,0,0,521,.620,3,0,3,1,.300,16.67,9,1.96,8.05,4.11,7.51,5.90,0.18,35,8,,
657248,Glenn Otto,23,115,128,64,12,1,15,89,58,0,97,13,.229,423,.337,.369,.706,2,16,.889,10,1931,,156,,,1,5,,0.90,1,,23,7,7,2,16,.875,0.61,1.11,114.2,23,0,0,2,4.71,114.2,6,8,0,0,0,0,60,1.35,501,344,23,0,0,1172,.610,13,0,5,0,.429,16.84,0,1.53,6.99,4.55,7.61,5.02,1.18,0,0,,
622786,Jesus Tinoco,10,13,13,3,0,1,1,9,7,0,7,0,.171,41,.286,.293,.579,0,1,1.000,1,208,,12,,,0,1,,1.00,0,,0,2,1,0,3,1.000,0.30,2.45,11.2,10,1,0,0,2.31,11.2,0,0,0,0,3,0,3,1.20,49,35,10,0,0,136,.650,0,0,0,0,.---,17.83,1,1.29,6.94,5.40,5.40,2.31,0.77,7,3,,
667463,John King,34,68,29,22,6,0,5,25,13,3,48,1,.286,168,.339,.411,.750,0,1,1.000,6,638,,69,,,1,1,,2.34,0,,0,5,1,0,6,1.000,0.18,1.29,42.1,34,0,0,0,4.25,42.1,1,3,0,4,8,4,20,1.44,184,127,34,0,0,416,.650,1,0,2,0,.250,15.07,4,1.92,5.31,2.76,10.20,4.68,1.06,10,4,,
592351,Jon Gray,20,94,98,49,17,1,12,121,34,0,90,4,.224,401,.290,.362,.652,1,11,.917,9,1731,,145,,,0,2,,0.96,0,,20,5,5,0,10,1.000,0.50,0.84,107.0,20,2,0,0,3.79,107.0,7,6,0,0,0,0,45,1.16,441,321,20,0,0,1149,.660,4,2,4,0,.538,16.18,0,3.56,10.18,2.86,7.57,4.12,1.01,0,0,,
641680,Jonah Heim,6,88,116,47,20,1,13,78,41,0,83,1,.229,363,.307,.397,.704,13,51,.797,9,1600,407,144,44,159,0,2,.255,0.76,0,27.92,3,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,,,,,,,,,,,,,,,,,,,,40,0,,,,,,,,,,,,2,3.84
