,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,passedBall,catcherERA
657024,Erik Swanson,48,29,48,6,6,0,3,56,8,1,31,1,.191,162,.234,.284,.518,1,2,.667,1,743,,46,,,2,0,,0.60,0,,1,4,3,0,7,1.000,0.15,1.40,45.1,48,0,0,0,1.19,45.1,2,0,3,4,13,1,6,0.86,173,136,48,0,0,515,.690,1,0,1,1,1.000,16.39,8,7.00,11.12,1.59,6.15,1.19,0.60,9,1,,
553993,Eugenio Suarez,16,82,126,70,23,2,30,180,70,0,118,8,.235,502,.336,.468,.804,0,0,.---,10,2414,584,235,82,203,0,4,.297,0.65,0,16.73,15,0,0,0,0,.000,0.00,-.--,0.0,16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669923,George Kirby,21,95,119,42,18,1,12,115,14,0,113,5,.258,438,.287,.386,.673,3,9,.750,7,1758,,169,,,1,3,,0.80,0,,21,9,6,0,15,1.000,0.71,1.22,111.2,21,1,0,0,2.98,111.2,7,3,0,0,0,0,37,1.14,461,335,21,0,0,1211,.690,5,0,3,1,.700,15.74,0,8.21,9.27,1.13,9.11,3.39,0.97,0,0,,
641487,J.P. Crawford,126,138,147,53,23,2,6,67,52,0,116,6,.252,461,.332,.349,.681,2,3,.600,9,2110,526,161,38,182,2,5,.280,0.94,0,76.83,125,287,144,13,444,.971,3.42,3.54,1096.0,126,63,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571875,Jake Lamb,4,3,8,3,1,0,1,9,3,0,5,1,.200,25,.310,.360,.670,0,0,.---,0,141,29,9,2,10,0,0,.267,0.38,0,25.00,2,0,4,0,4,1.000,1.00,2.12,17.0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608385,Jesse Winker,12,102,137,45,15,0,13,93,79,1,92,2,.219,421,.343,.347,.690,0,0,.---,8,2058,505,146,48,179,0,3,.248,0.74,0,32.38,11,0,0,0,0,.000,0.00,-.--,0.0,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677594,Julio Rodriguez,122,103,107,76,23,3,25,138,39,4,133,7,.277,480,.340,.494,.834,7,24,.774,6,1985,527,237,71,173,0,1,.340,0.96,0,19.20,122,3,346,4,353,.989,2.86,2.93,1071.2,122,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669302,Logan Gilbert,28,132,188,63,36,2,17,151,42,2,152,5,.246,617,.298,.394,.692,4,6,.600,10,2633,,243,,,3,3,,0.70,0,,28,13,14,1,28,.964,0.96,1.51,161.2,28,1,0,1,3.23,161.2,12,5,0,0,0,0,58,1.20,670,485,28,0,0,1708,.650,5,0,4,0,.706,16.29,0,3.60,8.41,2.34,8.46,3.51,0.95,0,0,,
622379,Luis Castillo,3,5,3,0,0,0,0,4,0,0,2,0,.143,14,.143,.143,.286,0,0,.---,0,60,,2,,,0,0,,1.67,0,,0,0,0,0,0,.000,0.00,0.00,3.2,3,0,0,0,0.00,3.2,0,0,0,0,0,0,0,0.55,14,11,3,0,0,38,.630,0,0,0,0,.---,16.36,1,-.--,9.82,0.00,4.91,0.00,0.00,2,0,,
594835,Marco Gonzales,28,175,200,80,41,0,24,88,45,1,165,7,.267,619,.321,.449,.770,2,8,.800,15,2480,,278,,,3,6,,0.88,0,,28,8,7,0,15,1.000,0.54,0.85,159.2,28,1,0,0,3.89,159.2,10,13,0,0,0,0,69,1.32,680,479,28,0,0,1632,.660,7,0,1,1,.435,15.53,0,1.96,4.96,2.54,9.30,4.51,1.35,0,0,,
666374,Matt Brash,28,38,27,21,3,0,3,50,28,1,41,1,.263,156,.378,.340,.718,3,0,.000,7,786,0,53,0,0,0,0,.---,1.41,0,-.--,5,3,2,0,5,1.000,0.18,1.07,42.1,28,1,0,0,4.46,42.1,3,4,0,0,7,0,21,1.63,185,127,28,0,0,489,.620,1,0,3,0,.429,18.57,1,1.79,10.63,5.95,8.72,4.46,0.64,10,0,,
571510,Matthew Boyd,3,6,2,0,0,0,0,3,4,2,0,0,.000,11,.267,.000,.267,0,0,.---,1,49,,0,,,0,0,,3.00,0,,0,0,0,0,0,.000,0.00,0.00,4.0,3,0,0,0,0.00,4.0,1,0,0,0,0,0,0,1.00,15,12,3,0,0,29,.590,0,0,0,0,1.000,12.25,0,0.75,6.75,9.00,0.00,0.00,0.00,0,0,,
670036,Matthew Festa,45,29,47,19,6,2,8,55,13,0,36,2,.217,166,.282,.422,.704,0,4,1.000,3,746,,70,,,1,0,,0.62,0,,0,3,4,0,7,1.000,0.16,1.40,45.0,45,1,0,0,3.60,45.0,2,0,2,3,6,1,18,1.09,182,135,45,0,0,499,.670,2,0,1,0,1.000,16.58,12,4.23,11.00,2.60,7.20,3.80,1.60,11,6,,
571745,Mitch Haniger,12,33,50,19,6,0,7,43,12,1,38,1,.233,163,.288,.399,.687,0,0,.---,4,711,177,65,23,60,0,1,.272,0.66,0,23.29,12,0,0,0,0,.000,0.00,-.--,0.0,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623149,Paul Sewald,59,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,0,11,3,0,14,1.000,0.24,2.21,57.1,59,0,0,0,2.67,57.1,4,4,19,24,6,5,17,0.73,216,172,59,0,0,582,.660,4,0,1,0,.500,15.49,35,4.40,10.36,2.35,4.24,2.83,1.26,14,5,,
682171,Penn Murfee,54,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,1,2,2,0,4,1.000,0.07,0.62,58.1,54,0,0,0,2.47,58.1,4,0,0,0,6,0,16,0.89,226,175,54,0,0,568,.680,2,0,2,0,1.000,14.25,12,4.13,9.57,2.31,5.71,2.47,0.77,22,4,,
592662,Robbie Ray,28,135,154,67,26,5,26,189,53,0,138,7,.224,615,.293,.410,.703,8,15,.652,12,2669,,252,,,0,1,,0.88,0,,28,17,6,0,23,1.000,0.82,1.25,166.2,28,1,0,0,3.56,166.2,12,9,0,0,0,0,66,1.15,676,500,28,0,0,1717,.640,7,0,5,6,.571,16.01,0,3.57,10.21,2.86,7.45,3.62,1.40,0,0,,
664059,Sam Haggerty,6,32,27,26,8,1,5,39,10,2,40,3,.294,136,.353,.478,.831,1,11,.917,2,540,151,65,17,61,1,1,.376,1.19,0,27.20,0,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666211,Taylor Trammell,2,21,26,14,9,0,3,28,12,0,19,0,.207,92,.295,.402,.697,1,2,.667,1,384,106,37,9,44,1,1,.258,0.81,0,30.67,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664034,Ty France,7,138,127,52,23,0,18,79,31,3,129,17,.275,469,.340,.439,.779,0,0,.---,13,1881,522,206,71,180,0,4,.295,1.09,1,26.06,7,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,12,19,48,15,8,0,8,29,13,0,25,2,.207,121,.294,.471,.765,0,2,1.000,0,533,,57,,,0,0,,0.40,0,,5,1,1,0,2,1.000,0.17,0.56,32.0,12,0,0,0,4.22,32.0,0,2,0,0,0,0,15,1.19,136,96,12,0,0,338,.630,2,0,1,0,.000,16.66,7,2.23,8.16,3.66,7.03,4.22,2.25,2,0,,
571901,Aaron Loup,54,56,46,34,12,0,4,49,18,2,44,6,.226,195,.311,.349,.660,1,5,.833,2,828,,68,,,0,0,,1.22,0,,0,7,0,0,7,1.000,0.13,1.29,49.0,54,0,0,0,3.86,49.0,0,4,0,3,15,3,21,1.27,219,147,54,0,0,540,.650,6,0,0,0,.000,16.90,5,2.72,9.00,3.31,8.08,6.24,0.73,26,6,,
623205,Andrew Velazquez,122,82,65,37,8,0,9,118,15,0,62,3,.195,318,.236,.305,.541,1,16,.941,3,1305,345,97,28,140,6,3,.273,1.26,0,35.33,98,263,103,8,374,.979,3.00,3.68,894.0,122,43,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681806,Andrew Wantz,34,26,51,16,3,0,7,37,16,0,30,2,.210,143,.296,.378,.674,1,2,.667,5,669,,54,,,0,1,,0.51,0,,1,3,2,0,5,1.000,0.15,1.13,40.0,34,0,0,0,3.38,40.0,2,1,0,1,4,1,15,1.15,162,120,34,0,0,416,.620,2,1,1,0,.667,16.73,6,2.31,8.33,3.60,6.75,3.60,1.58,13,2,,
664058,David Fletcher,31,51,72,18,9,1,2,14,7,0,48,3,.262,183,.301,.355,.656,0,1,1.000,5,620,195,65,15,50,2,0,.275,0.71,0,91.50,20,64,15,0,79,1.000,2.55,3.97,179.1,31,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642545,Jaime Barria,29,76,88,27,11,3,9,48,18,0,54,2,.206,262,.261,.374,.635,0,2,1.000,9,1013,,98,,,3,1,,0.86,0,,1,9,3,0,12,1.000,0.41,1.50,72.2,29,0,0,0,2.60,72.2,2,3,0,3,2,3,21,0.99,286,218,29,0,0,679,.670,2,0,3,1,.400,13.94,20,2.67,5.94,2.23,6.69,3.34,1.11,15,7,,
623474,Jimmy Herget,40,52,63,17,14,0,4,57,14,3,40,3,.190,210,.250,.314,.564,0,6,1.000,3,863,,66,,,1,1,,0.83,0,,1,5,4,0,9,1.000,0.23,1.37,59.0,40,0,0,0,2.44,59.0,2,1,5,7,3,2,16,0.92,229,177,40,0,0,569,.660,3,0,0,0,.667,14.63,9,4.07,8.69,2.14,6.10,2.59,0.61,24,9,,
666176,Jo Adell,1,43,45,19,10,1,7,86,10,0,49,3,.221,222,.263,.369,.632,2,4,.667,6,977,237,82,21,108,0,1,.323,0.96,1,31.71,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665896,Jose Marte,10,3,13,9,0,1,2,13,15,0,8,0,.216,37,.442,.432,.874,0,2,1.000,1,232,,16,,,0,0,,0.23,0,,0,0,0,0,0,.000,0.00,0.00,10.0,10,0,0,0,8.10,10.0,0,0,0,0,0,0,9,2.30,52,30,10,0,0,123,.530,0,0,0,0,.---,23.20,4,0.87,11.70,13.50,7.20,8.10,1.80,6,2,,
650671,Jose Quijada,33,15,41,14,10,0,3,38,16,4,21,2,.184,114,.293,.351,.644,1,1,.500,0,536,,40,,,0,1,,0.37,0,,0,3,0,1,4,.750,0.09,0.87,31.1,33,0,0,1,3.73,31.1,0,4,3,5,7,2,13,1.18,133,94,33,0,0,347,.650,2,0,1,0,.000,17.11,8,2.38,10.91,4.60,6.03,4.02,0.86,20,4,,
660761,Jose Suarez,18,71,100,37,17,0,11,84,31,2,77,3,.233,331,.304,.384,.688,1,1,.500,2,1418,,127,,,1,0,,0.71,0,,16,2,2,1,5,.800,0.22,0.42,86.0,18,0,0,1,3.77,86.0,6,6,0,0,0,0,36,1.26,366,258,18,0,0,928,.650,3,0,0,0,.500,16.49,0,2.71,8.79,3.24,8.06,3.87,1.15,1,0,,
435559,Kurt Suzuki,2,28,55,10,4,0,4,29,15,0,24,1,.179,134,.263,.299,.562,6,34,.850,3,574,152,40,14,53,0,2,.194,0.51,1,33.50,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,14,0,,,,,,,,,,,,2,4.15
650859,Luis Rengifo,4,114,108,36,21,4,11,66,14,0,108,3,.273,395,.303,.430,.733,1,6,.857,6,1491,413,170,40,178,1,0,.305,1.06,0,35.91,0,0,0,0,0,.000,0.00,0.00,5.1,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642423,Magneuris Sierra,2,27,20,6,1,3,0,20,4,0,15,0,.185,81,.224,.272,.496,1,5,.833,0,313,86,22,5,29,1,0,.246,1.35,0,-.--,0,0,1,0,1,1.000,0.50,4.50,2.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622110,Matt Duffy,27,51,39,7,6,0,0,37,10,0,41,1,.244,168,.291,.280,.571,0,0,.---,3,669,179,47,8,58,0,0,.313,1.31,0,-.--,24,38,17,1,56,.982,2.04,2.32,213.2,27,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642136,Matt Thaiss,3,7,3,3,0,0,1,10,2,0,9,0,.321,28,.355,.429,.784,1,3,.750,1,114,31,12,3,9,0,1,.444,2.33,0,28.00,0,3,2,0,5,1.000,1.67,11.25,4.0,3,1,0,0,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,0,4.96
