,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,passedBall,catcherERA
665161,Jeremy Pena,110,116,95,54,17,1,16,115,19,0,107,5,.250,428,.287,.407,.694,2,9,.818,3,1642,460,174,46,163,0,5,.301,1.22,3,26.75,109,296,126,14,436,.968,3.84,3.92,968.0,110,56,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514888,Jose Altuve,2,113,130,80,33,0,24,75,54,1,130,8,.291,447,.376,.526,.902,1,15,.938,12,1953,510,235,52,116,0,1,.304,0.87,0,18.62,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664353,Jose Urquidy,25,117,195,59,30,0,23,117,32,0,132,6,.237,556,.284,.415,.699,3,7,.700,8,2321,,231,,,0,5,,0.60,0,,25,10,4,0,14,1.000,0.56,0.86,146.0,25,1,0,0,3.51,146.0,13,5,0,0,0,0,57,1.12,599,438,25,0,0,1577,.680,6,0,5,0,.722,15.90,0,3.66,7.21,1.97,8.14,3.64,1.42,0,0,,
663656,Kyle Tucker,3,103,155,60,24,1,23,79,52,3,118,0,.260,453,.335,.470,.805,2,22,.917,8,1914,510,213,86,202,0,2,.269,0.66,3,19.70,3,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621121,McCullers Jr.,4,22,19,5,4,0,1,20,14,0,19,0,.241,79,.351,.329,.680,1,1,.500,3,359,,26,,,0,1,,1.16,0,,4,1,1,0,2,1.000,0.50,0.86,21.2,4,0,0,0,2.08,21.2,2,1,0,0,0,0,5,1.52,94,65,4,0,0,211,.590,0,0,0,0,.667,16.57,0,1.43,8.31,5.82,7.89,2.08,0.42,0,0,,
671277,Luis Garcia,59,81,54,23,17,2,6,61,5,0,80,1,.294,272,.306,.438,.744,4,2,.333,4,991,282,119,31,124,1,3,.356,1.50,0,45.33,58,128,69,13,210,.938,3.34,3.52,503.1,59,27,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455117,Martin Maldonado,97,74,73,31,12,0,12,101,21,0,52,6,.176,295,.244,.339,.583,13,34,.723,5,1294,327,100,38,148,3,2,.217,1.01,0,24.58,94,38,857,1,896,.999,9.23,9.86,817.2,97,3,0,1,,,,,,,,,,,,,,,,,,,,28,1,,,,,,,,,,,,8,2.98
643289,Mauricio Dubon,1,10,23,10,1,0,2,4,1,0,11,0,.239,46,.245,.391,.636,0,0,.---,0,149,49,18,8,32,0,2,.214,0.43,0,23.00,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664208,Phil Maton,57,47,53,30,7,1,8,56,20,2,49,7,.244,201,.329,.408,.737,1,2,.667,6,902,,82,,,1,3,,0.89,0,,0,5,1,1,7,.857,0.11,1.02,53.2,57,1,0,1,4.02,53.2,0,2,0,2,13,2,24,1.29,232,161,57,0,0,576,.640,7,0,0,0,.000,16.81,6,2.80,9.39,3.35,8.22,5.03,1.34,25,5,,
606160,Rafael Montero,59,59,44,19,7,1,2,61,21,2,42,2,.205,205,.285,.278,.563,0,7,1.000,8,921,,57,,,1,0,,1.34,0,,0,4,2,1,7,.857,0.10,0.96,56.2,59,0,0,1,2.54,56.2,4,2,12,14,18,2,16,1.11,229,170,59,0,0,586,.640,2,0,1,0,.667,16.25,22,2.90,9.69,3.34,6.67,3.02,0.32,19,4,,
592773,Ryne Stanek,50,32,49,7,6,0,2,52,28,1,30,0,.186,161,.304,.261,.565,2,4,.667,4,752,,42,,,0,2,,0.65,0,,0,1,0,0,1,1.000,0.02,0.20,46.1,50,0,0,0,1.17,46.1,2,1,1,4,14,3,6,1.25,191,139,50,0,0,457,.610,0,0,4,0,.667,16.23,10,1.86,10.10,5.44,5.83,1.36,0.39,21,9,,
661527,Seth Martinez,26,30,40,10,2,0,3,33,13,1,24,1,.190,126,.271,.278,.549,1,1,.500,3,529,,35,,,1,0,,0.75,0,,0,5,1,0,6,1.000,0.23,1.54,35.0,26,1,0,0,2.31,35.0,0,1,0,0,3,0,9,1.06,141,105,26,0,0,348,.660,1,0,0,0,.000,15.11,7,2.54,8.49,3.34,6.17,2.57,0.77,13,1,,
641820,Trey Mancini,14,19,27,12,3,0,6,29,7,0,18,1,.196,92,.257,.424,.681,0,0,.---,1,397,101,39,17,41,0,1,.207,0.70,0,15.33,12,0,0,0,0,.000,0.00,-.--,0.0,14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669257,Will Smith,20,86,151,58,23,1,21,78,51,3,110,9,.261,421,.351,.470,.821,9,40,.816,8,2003,485,198,80,196,0,4,.273,0.57,0,20.05,19,0,0,0,0,.000,0.00,-.--,0.0,20,0,0,0,,,,,,,,,,,,,,,,,,,,28,1,,,,,,,,,,,,4,2.72
670541,Yordan Alvarez,65,102,88,78,18,2,31,92,65,7,114,5,.292,390,.395,.587,.982,1,1,.500,12,1848,466,229,82,190,0,6,.304,1.16,0,12.58,65,0,0,0,0,.000,0.00,-.--,0.0,65,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493329,Yuli Gurriel,1,120,171,47,35,0,7,62,28,0,109,6,.237,459,.288,.359,.647,0,8,1.000,13,1812,496,165,42,223,0,3,.260,0.70,0,65.57,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,10,15,42,13,7,0,6,24,13,0,19,2,.190,100,.296,.440,.736,0,2,1.000,0,437,,44,,,0,0,,0.36,0,,4,1,0,0,1,1.000,0.10,0.35,26.2,10,0,0,0,4.39,26.2,0,2,0,0,0,0,13,1.20,115,80,10,0,0,276,.630,2,0,1,0,.000,16.39,6,1.85,8.10,4.39,6.41,4.39,2.02,2,0,,
647351,Abraham Toro,21,79,100,32,11,1,9,50,21,1,51,1,.184,277,.242,.329,.571,0,1,1.000,4,1133,302,91,30,113,0,3,.190,0.79,0,30.78,18,0,0,0,0,.000,0.00,-.--,0.0,21,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624428,Adam Frazier,8,142,163,56,19,3,3,61,42,1,114,5,.242,471,.308,.314,.622,5,8,.615,12,1898,527,148,33,187,4,5,.269,0.87,0,157.00,7,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662253,Andres Munoz,55,39,34,19,4,0,5,87,15,3,39,4,.198,197,.266,.294,.560,1,5,.833,4,917,,58,,,0,2,,1.15,0,,0,4,3,0,7,1.000,0.13,1.13,56.0,55,0,0,0,2.73,56.0,2,5,3,6,20,3,17,0.96,218,168,55,0,0,623,.680,4,0,4,0,.286,16.38,9,5.80,13.98,2.41,6.27,3.05,0.80,19,2,,
663728,Cal Raleigh,100,52,101,40,18,1,23,100,32,0,66,2,.210,315,.283,.492,.775,23,44,.657,5,1366,353,155,54,157,0,4,.219,0.51,1,13.70,86,23,782,5,810,.994,8.05,9.08,798.0,100,3,0,3,,,,,,,,,,,,,,,,,,,,21,0,,,,,,,,,,,,3,3.12
467793,Carlos Santana,27,45,62,21,5,0,8,35,25,1,29,2,.172,169,.283,.343,.626,0,0,.---,6,813,198,58,22,74,0,2,.164,0.73,0,21.12,26,0,0,0,0,.000,0.00,-.--,0.0,27,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623167,Chris Flexen,26,105,177,55,25,3,16,87,47,2,123,2,.252,488,.319,.414,.733,0,4,1.000,6,2014,,202,,,1,3,,0.59,0,,21,9,6,0,15,1.000,0.58,1.07,126.0,26,1,0,0,3.86,126.0,7,9,2,2,0,0,54,1.35,541,378,26,0,0,1244,.620,2,0,6,0,.438,15.98,5,1.85,6.21,3.36,8.79,3.93,1.14,0,0,,
592200,Curt Casali,1,20,29,13,3,0,4,36,15,0,25,1,.231,108,.325,.370,.695,3,13,.813,1,566,126,40,14,55,0,2,.300,0.69,1,27.00,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,8,0,,,,,,,,,,,,1,3.26
660636,Diego Castillo,18,59,65,24,10,0,10,70,13,1,48,2,.201,239,.245,.368,.613,1,1,.500,6,1043,257,88,25,88,0,3,.235,0.91,0,23.90,15,0,32,1,33,.970,1.78,2.44,118.1,18,0,0,0,36.00,2.0,0,0,0,0,0,0,8,4.50,15,6,2,0,0,26,.430,1,0,0,0,.---,30.00,2,0.33,4.50,13.50,27.00,36.00,4.50,0,0,,
657024,Erik Swanson,46,28,45,5,6,0,2,56,7,1,30,1,.191,157,.230,.268,.498,1,2,.667,1,722,,42,,,2,0,,0.62,0,,1,3,3,0,6,1.000,0.13,1.23,44.0,46,0,0,0,1.02,44.0,2,0,3,4,12,1,5,0.84,167,132,46,0,0,502,.700,1,0,1,1,1.000,16.41,8,8.00,11.45,1.43,6.14,1.02,0.41,9,1,,
553993,Eugenio Suarez,16,79,121,65,23,2,25,177,69,0,112,8,.231,485,.334,.441,.775,0,0,.---,10,2349,566,214,76,201,0,4,.303,0.65,0,19.40,15,0,0,0,0,.000,0.00,-.--,0.0,16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669923,George Kirby,20,92,110,41,18,1,12,109,14,0,110,5,.264,417,.294,.398,.692,3,8,.727,6,1673,,166,,,1,3,,0.84,0,,20,7,6,0,13,1.000,0.65,1.11,105.2,20,0,0,0,3.15,105.2,6,3,0,0,0,0,37,1.17,440,317,20,0,0,1149,.690,5,0,3,1,.667,15.83,0,7.79,9.28,1.19,9.37,3.49,1.02,0,0,,
641487,J.P. Crawford,122,135,142,52,21,2,5,64,52,0,112,6,.251,446,.334,.341,.675,2,3,.600,9,2051,511,152,36,176,2,5,.280,0.95,0,89.20,121,279,139,11,429,.974,3.43,3.55,1060.0,122,62,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571875,Jake Lamb,4,3,8,3,1,0,1,9,3,0,5,1,.200,25,.310,.360,.670,0,0,.---,0,141,29,9,2,10,0,0,.267,0.38,0,25.00,2,0,4,0,4,1.000,1.00,2.12,17.0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608385,Jesse Winker,11,101,133,44,14,0,13,91,76,1,91,2,.220,413,.342,.349,.691,0,0,.---,8,2017,494,144,48,176,0,3,.250,0.76,0,31.77,10,0,0,0,0,.000,0.00,-.--,0.0,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677594,Julio Rodriguez,118,101,104,73,21,3,23,137,34,4,126,7,.270,467,.328,.475,.803,6,24,.800,6,1923,509,222,67,172,0,1,.334,0.97,0,20.30,118,3,331,4,338,.988,2.83,2.90,1035.2,118,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669302,Logan Gilbert,28,132,188,63,36,2,17,151,42,2,152,5,.246,617,.298,.394,.692,4,6,.600,10,2633,,243,,,3,3,,0.70,0,,28,13,14,1,28,.964,0.96,1.51,161.2,28,1,0,1,3.23,161.2,12,5,0,0,0,0,58,1.20,670,485,28,0,0,1708,.650,5,0,4,0,.706,16.29,0,3.60,8.41,2.34,8.46,3.51,0.95,0,0,,
622379,Luis Castillo,3,5,3,0,0,0,0,4,0,0,2,0,.143,14,.143,.143,.286,0,0,.---,0,60,,2,,,0,0,,1.67,0,,0,0,0,0,0,.000,0.00,0.00,3.2,3,0,0,0,0.00,3.2,0,0,0,0,0,0,0,0.55,14,11,3,0,0,38,.630,0,0,0,0,.---,16.36,1,-.--,9.82,0.00,4.91,0.00,0.00,2,0,,
594835,Marco Gonzales,27,169,193,79,40,0,23,83,45,1,163,7,.272,599,.327,.454,.781,2,8,.800,14,2389,,272,,,3,6,,0.88,0,,27,8,7,0,15,1.000,0.56,0.88,153.2,27,1,0,0,3.98,153.2,10,13,0,0,0,0,68,1.35,660,461,27,0,0,1570,.660,7,0,1,1,.435,15.55,0,1.84,4.86,2.64,9.55,4.63,1.35,0,0,,
666374,Matt Brash,27,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,5,3,2,0,5,1.000,0.19,1.10,41.1,27,1,0,0,4.57,41.1,3,4,0,0,7,0,21,1.65,181,124,27,0,0,473,.620,1,0,3,0,.429,18.46,1,1.74,10.23,5.88,8.93,4.57,0.65,10,0,,
571510,Matthew Boyd,2,4,1,0,0,0,0,0,3,2,0,0,.000,5,.375,.000,.375,0,0,.---,1,19,,0,,,0,0,,4.00,0,,0,0,0,0,0,.000,0.00,0.00,2.0,2,0,0,0,0.00,2.0,1,0,0,0,0,0,0,1.50,8,6,2,0,0,11,.580,0,0,0,0,1.000,9.50,0,0.00,0.00,13.50,0.00,0.00,0.00,0,0,,
670036,Matthew Festa,43,27,46,17,6,2,6,52,12,0,34,2,.215,158,.279,.392,.671,0,4,1.000,3,704,,62,,,1,0,,0.59,0,,0,3,4,0,7,1.000,0.16,1.47,43.0,43,1,0,0,3.35,43.0,2,0,2,3,6,1,16,1.07,173,129,43,0,0,473,.670,2,0,1,0,1.000,16.37,12,4.33,10.88,2.51,7.12,3.56,1.26,11,6,,
571745,Mitch Haniger,11,31,45,19,6,0,7,36,11,1,38,0,.253,150,.304,.433,.737,0,0,.---,4,642,161,65,22,56,0,0,.290,0.69,0,21.43,11,0,0,0,0,.000,0.00,-.--,0.0,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623149,Paul Sewald,57,37,65,16,4,0,7,64,15,3,25,3,.132,189,.207,.265,.472,2,3,.600,0,862,0,50,0,0,1,1,.---,0.57,0,-.--,0,11,3,0,14,1.000,0.25,2.25,56.0,57,0,0,0,2.41,56.0,3,4,18,22,6,4,15,0.71,209,168,57,0,0,563,.650,3,0,1,0,.429,15.39,33,4.27,10.29,2.41,4.02,2.57,1.13,14,5,,
682171,Penn Murfee,52,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,1,2,2,0,4,1.000,0.08,0.63,57.0,52,0,0,0,2.53,57.0,4,0,0,0,6,0,16,0.89,221,171,52,0,0,556,.690,2,0,2,0,1.000,14.21,11,4.36,9.63,2.21,5.84,2.53,0.79,21,4,,
592662,Robbie Ray,27,133,147,63,25,5,24,183,53,0,130,6,.220,592,.290,.400,.690,8,13,.619,12,2574,,237,,,0,1,,0.90,0,,27,17,6,0,23,1.000,0.85,1.29,161.2,27,1,0,0,3.45,161.2,12,8,0,0,0,0,62,1.13,652,485,27,0,0,1656,.640,6,0,5,6,.600,15.92,0,3.45,10.19,2.95,7.24,3.51,1.34,0,0,,
664059,Sam Haggerty,6,30,25,24,8,1,4,37,9,2,38,3,.297,128,.355,.469,.824,1,11,.917,2,508,142,60,15,57,1,1,.386,1.20,0,32.00,0,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666211,Taylor Trammell,2,20,25,14,9,0,3,27,12,0,19,0,.213,89,.304,.416,.720,1,2,.667,1,371,103,37,9,41,1,1,.267,0.80,0,29.67,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664034,Ty France,7,135,121,51,22,0,18,76,31,3,127,17,.279,455,.345,.446,.791,0,0,.---,12,1831,508,203,70,169,0,4,.299,1.12,1,25.28,7,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,10,15,42,13,7,0,6,24,13,0,19,2,.190,100,.296,.440,.736,0,2,1.000,0,437,,44,,,0,0,,0.36,0,,4,1,0,0,1,1.000,0.10,0.35,26.2,10,0,0,0,4.39,26.2,0,2,0,0,0,0,13,1.20,115,80,10,0,0,276,.630,2,0,1,0,.000,16.39,6,1.85,8.10,4.39,6.41,4.39,2.02,2,0,,
571901,Aaron Loup,53,56,46,34,12,0,4,48,18,2,44,6,.227,194,.312,.351,.663,1,5,.833,2,822,,68,,,0,0,,1.22,0,,0,7,0,0,7,1.000,0.13,1.31,48.2,53,0,0,0,3.88,48.2,0,4,0,3,14,3,21,1.27,218,146,53,0,0,537,.650,6,0,0,0,.000,16.89,5,2.67,8.88,3.33,8.14,6.29,0.74,25,6,,
623205,Andrew Velazquez,119,80,65,36,8,0,8,113,14,0,58,3,.189,307,.229,.293,.522,1,14,.933,3,1251,333,90,26,132,6,3,.265,1.23,0,38.38,95,253,100,8,361,.978,2.97,3.66,868.0,119,41,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681806,Andrew Wantz,32,24,50,13,3,0,5,35,15,0,27,2,.200,135,.288,.333,.621,1,2,.667,4,634,,45,,,0,1,,0.48,0,,1,3,2,0,5,1.000,0.16,1.18,38.0,32,0,0,0,2.84,38.0,2,0,0,0,3,0,12,1.11,153,114,32,0,0,396,.620,2,1,1,0,1.000,16.68,6,2.33,8.29,3.55,6.39,3.08,1.18,13,2,,
595453,Chad Wallach,12,10,12,3,1,0,1,9,4,0,5,0,.143,35,.231,.257,.488,1,8,.889,1,168,40,9,4,12,1,0,.160,0.83,0,35.00,10,3,80,0,83,1.000,6.92,8.03,93.0,12,0,0,0,,,,,,,,,,,,,,,,,,,,5,0,,,,,,,,,,,,0,3.39
664058,David Fletcher,30,49,67,18,9,1,2,14,7,0,46,2,.264,174,.301,.362,.663,0,1,1.000,5,589,185,63,15,46,2,0,.278,0.73,0,87.00,19,60,13,0,73,1.000,2.43,3.84,171.1,30,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642545,Jaime Barria,28,74,87,26,10,3,9,48,18,0,52,2,.202,257,.259,.370,.629,0,2,1.000,9,1002,,95,,,3,1,,0.85,0,,1,9,3,0,12,1.000,0.43,1.52,71.2,28,0,0,0,2.51,71.2,2,3,0,2,2,2,20,0.98,281,215,28,0,0,669,.670,2,0,3,1,.400,13.98,20,2.67,6.03,2.26,6.53,3.27,1.13,15,7,,
623474,Jimmy Herget,38,49,59,17,13,0,4,54,14,3,39,2,.196,199,.255,.322,.577,0,6,1.000,2,815,,64,,,1,1,,0.83,0,,1,5,4,0,9,1.000,0.24,1.47,55.1,38,0,0,0,2.60,55.1,2,1,5,7,2,2,16,0.96,217,166,38,0,0,538,.660,2,0,0,0,.667,14.73,9,3.86,8.78,2.28,6.34,2.77,0.65,24,9,,
666176,Jo Adell,15,41,41,17,10,1,7,85,10,0,47,3,.221,213,.264,.376,.640,2,4,.667,6,939,228,80,21,102,0,1,.328,1.00,1,30.43,12,1,40,1,42,.976,2.73,3.27,113.0,15,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665896,Jose Marte,8,2,10,5,0,1,0,11,10,0,5,0,.179,28,.395,.250,.645,0,2,1.000,1,174,,7,,,0,0,,0.20,0,,0,0,0,0,0,.000,0.00,0.00,8.0,8,0,0,0,5.63,8.0,0,0,0,0,0,0,5,1.88,38,24,8,0,0,96,.550,0,0,0,0,.---,21.75,2,1.10,12.38,11.25,5.63,5.63,0.00,6,2,,
650671,Jose Quijada,31,14,38,12,9,0,1,36,15,4,18,2,.171,105,.285,.286,.571,1,1,.500,0,503,,30,,,0,1,,0.37,0,,0,3,0,1,4,.750,0.10,0.93,29.1,31,0,0,1,3.38,29.1,0,3,3,4,7,1,11,1.13,123,88,31,0,0,327,.650,2,0,1,0,.000,17.15,7,2.40,11.05,4.60,5.52,3.68,0.31,20,4,,
660761,Jose Suarez,18,71,100,37,17,0,11,84,31,2,77,3,.233,331,.304,.384,.688,1,1,.500,2,1418,,127,,,1,0,,0.71,0,,16,2,2,1,5,.800,0.22,0.42,86.0,18,0,0,1,3.77,86.0,6,6,0,0,0,0,36,1.26,366,258,18,0,0,928,.650,3,0,0,0,.500,16.49,0,2.71,8.79,3.24,8.06,3.87,1.15,1,0,,
650859,Luis Rengifo,4,109,106,35,19,4,11,61,14,0,103,3,.272,378,.304,.431,.735,1,5,.833,5,1434,396,163,40,167,1,0,.301,1.03,0,34.36,0,0,0,0,0,.000,0.00,0.00,5.1,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642423,Magneuris Sierra,1,26,20,6,1,3,0,20,4,0,15,0,.188,80,.226,.275,.501,1,5,.833,0,310,85,22,5,28,1,0,.250,1.30,0,-.--,0,0,1,0,1,1.000,1.00,9.00,1.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622110,Matt Duffy,24,46,38,7,6,0,0,32,10,0,40,1,.256,156,.305,.295,.600,0,0,.---,3,618,167,46,8,51,0,0,.323,1.21,0,-.--,21,33,17,1,51,.980,2.08,2.39,188.2,24,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642136,Matt Thaiss,3,5,1,2,0,0,0,7,1,0,5,0,.294,17,.316,.294,.610,1,2,.667,1,71,19,5,1,8,0,1,.455,5.00,0,-.--,0,3,2,0,5,1.000,1.67,11.25,4.0,3,1,0,0,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,0,2.10
545358,Max Stassi,1,81,64,26,10,1,8,96,35,0,55,1,.186,295,.274,.308,.582,10,43,.811,12,1272,332,91,27,132,0,1,.245,1.27,1,36.88,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,31,0,,,,,,,,,,,,8,3.73
645801,Mike Ford,1,3,2,0,0,0,0,2,1,0,0,0,.000,7,.125,.000,.125,0,0,.---,0,33,8,0,0,1,0,0,.000,1.50,0,-.--,0,0,0,0,0,.000,0.00,0.00,1.0,1,0,0,0,18.00,1.0,0,0,0,0,0,0,2,2.00,5,3,1,0,0,8,.530,0,0,0,0,.---,15.00,1,0.00,0.00,9.00,9.00,18.00,9.00,0,0,,
