,playername,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,plateAppearances,rbi,leftOnBase,babip,atBatsPerHomeRun,passedBall,catcherERA
641871,Keynan Middleton,12,0,7,14,5,3,0,2,10,2,0,6,1,.167,36,.231,.417,.648,0,0,.---,2,150,1.64,11.0,1,2,0,2,1,2,2,0.73,40,33,12,0,0,98,.650,1,0,1,0,15,0.50,.333,13.64,1,5.00,8.18,1.64,4.91,4.09,1.64,10,2,0,1,0,1,1,0,2,1.000,0.17,1.64,11.0,12,0,0,0,0,0,0,.---,-.--,,
669459,Kyle Nelson,38,1,33,39,7,9,0,1,27,8,0,23,2,.189,122,.250,.287,.537,1,1,.500,3,515,1.57,34.1,1,0,0,0,7,0,6,0.90,132,103,38,0,0,336,.650,2,0,1,1,35,0.85,1.000,15.00,4,3.38,7.08,2.10,6.03,1.83,0.26,19,6,0,0,0,4,3,1,8,.875,0.18,1.85,34.1,38,1,0,1,0,0,0,.---,-.--,,
666818,Luis Frias,9,0,10,14,16,5,1,0,9,9,0,16,1,.327,49,.441,.469,.910,0,0,.---,1,223,12.71,11.1,1,0,0,0,1,0,16,2.21,59,34,9,0,0,131,.590,1,1,4,0,23,0.71,1.000,19.68,3,1.00,7.15,7.15,12.71,12.71,0.00,4,0,0,0,0,0,0,0,0,.000,0.00,0.00,11.1,9,0,0,0,,,,,,,
518516,Madison Bumgarner,26,26,126,171,84,41,3,20,99,43,0,158,8,.286,552,.346,.480,.826,5,14,.737,13,2348,4.87,136.2,6,13,0,0,0,0,74,1.47,605,410,26,0,0,1518,.650,8,0,1,2,265,0.74,.316,17.18,0,2.30,6.52,2.83,10.40,5.53,1.32,0,0,0,1,1,9,1,0,10,1.000,0.38,0.66,136.2,26,2,0,0,,,,,,,
453343,Mark Melancon,50,0,49,48,33,9,0,2,30,18,2,53,1,.296,179,.364,.380,.744,1,3,.750,4,698,5.11,44.0,3,10,17,20,0,3,25,1.61,199,132,50,0,0,441,.630,1,0,5,0,68,1.02,.231,15.86,40,1.67,6.14,3.68,10.84,6.75,0.41,3,1,0,1,0,6,2,0,8,1.000,0.16,1.64,44.0,50,1,0,0,0,0,0,.---,-.--,,
518876,Merrill Kelly,27,27,168,161,54,33,1,10,142,48,1,134,2,.222,603,.281,.330,.611,2,14,.875,14,2504,2.84,164.2,12,5,0,0,0,0,52,1.11,655,494,27,0,0,1641,.660,2,1,4,4,199,1.04,.706,15.21,0,2.96,7.76,2.62,7.32,2.95,0.55,0,0,0,1,1,15,14,1,30,.967,1.07,1.59,164.2,27,1,0,1,,,,,,,
606625,Reyes Moronta,22,0,14,28,11,3,0,5,27,10,0,17,2,.198,86,.296,.407,.703,0,2,1.000,3,394,4.18,23.2,0,0,0,0,0,0,11,1.14,98,71,22,0,0,247,.630,2,0,4,0,35,0.50,.---,16.65,6,2.70,10.27,3.80,6.46,4.18,1.90,4,1,0,0,0,1,0,1,2,.500,0.05,0.39,23.2,22,0,0,1,,,,,,,
642727,Sergio Alcantara,1,0,8,12,3,0,0,0,12,2,0,4,0,.114,35,.158,.114,.272,2,0,.000,0,165,,,,,,,,,,,,,,,,,,,,,,4,0.67,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,38,3,28,.167,-.--,,
656448,Stone Garrett,2,2,5,5,6,3,0,2,6,0,0,11,0,.407,27,.407,.741,1.148,0,1,1.000,1,91,,,,,,,,,,,,,,,,,,,,,,20,1.00,,,,,,,,,,,,2,0,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,29,4,9,.474,13.50,,
674072,Tommy Henry,6,6,35,32,17,7,0,3,23,16,1,31,2,.258,120,.353,.392,.745,0,1,1.000,3,532,4.83,31.2,3,3,0,0,0,0,17,1.48,139,95,6,0,0,341,.640,2,0,3,0,47,1.09,.500,16.80,0,1.44,6.54,4.55,8.81,4.83,0.85,0,0,0,0,1,1,0,0,1,1.000,0.17,0.29,31.2,6,0,0,0,,,,,,,
594694,Wilmer Difo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668678,Zac Gallen,25,25,147,129,45,25,0,11,145,39,0,98,12,.190,516,.262,.302,.564,3,4,.571,10,2328,2.53,145.2,10,2,0,0,0,0,41,0.94,570,437,25,0,0,1502,.650,12,0,5,0,156,1.14,.833,15.98,0,3.72,8.96,2.41,6.05,2.78,0.68,0,0,0,1,2,16,7,1,24,.958,0.92,1.43,145.2,25,3,0,1,,,,,,,
605200,Zach Davies,21,21,120,118,51,17,2,15,80,38,0,92,2,.228,404,.294,.391,.685,4,6,.600,9,1786,3.82,108.1,2,4,0,0,0,0,46,1.20,450,325,21,0,0,1090,.610,2,0,1,0,158,1.02,.333,16.49,0,2.11,6.65,3.16,7.64,4.24,1.25,0,0,0,1,5,13,14,1,28,.964,1.29,2.25,108.1,21,1,0,0,,,,,,,
676265,,8,4,15,37,13,6,0,6,23,12,0,18,2,.194,93,.299,.452,.751,0,2,1.000,0,416,4.74,24.2,0,2,0,0,0,0,13,1.22,107,74,8,0,0,263,.630,2,0,1,0,42,0.41,.000,16.86,4,1.92,8.39,4.38,6.57,4.74,2.19,2,0,0,0,0,1,0,0,1,1.000,0.13,0.38,24.2,8,0,0,0,,,,,,,
502171,Alex Cobb,21,21,144,63,57,19,0,8,115,33,0,111,2,.258,431,.313,.357,.670,1,11,.917,9,1780,3.81,111.0,4,6,0,0,0,0,47,1.30,469,333,21,0,0,1149,.650,2,1,4,1,154,2.29,.400,16.04,0,3.48,9.32,2.68,9.00,4.62,0.65,0,0,1,1,1,27,16,0,43,1.000,2.05,3.49,111.0,21,4,0,0,,,,,,,
622072,Alex Wood,26,26,134,116,78,20,1,17,131,30,1,132,12,.262,504,.315,.407,.722,2,1,.333,10,2239,5.10,130.2,8,12,0,0,0,0,74,1.24,555,392,26,0,0,1475,.660,12,0,4,0,205,1.16,.400,17.14,0,4.37,9.02,2.07,9.09,5.37,1.17,0,0,0,2,7,14,3,1,18,.944,0.65,1.18,130.2,26,1,0,1,,,,,,,
622065,Alex Young,13,0,14,11,5,3,1,0,10,7,0,14,0,.286,49,.375,.388,.763,0,1,1.000,2,229,2.92,12.1,0,0,0,1,3,1,4,1.70,56,37,13,0,0,146,.640,0,0,2,0,19,1.27,.---,18.57,1,1.43,7.30,5.11,10.22,3.65,0.00,11,4,0,0,0,0,0,0,0,.000,0.00,0.00,12.1,13,0,0,0,,,,,,,
595284,Andrew Knapp,2,2,0,1,0,0,0,0,3,0,0,0,0,.000,4,.000,.000,.000,0,4,1.000,0,25,,,,,,,,,,,,,,,,,,,,0,0,0,0.00,,,,,,,,,,,,0,0,0,0,11,0,11,1.000,5.50,7.07,14.0,2,0,0,0,4,0,5,.000,-.--,0,3.21
596103,Austin Slater,1,0,65,37,43,12,2,5,76,39,0,64,5,.267,240,.378,.396,.774,1,11,.917,7,1170,,,,,,,,,,,,,,,,,,,,,,95,1.76,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,286,31,97,.366,48.00,,
642851,Austin Wynns,5,5,32,33,10,6,0,1,28,9,0,26,2,.222,117,.287,.299,.586,3,12,.800,7,519,13.50,2.0,0,0,0,0,0,0,3,2.00,10,6,2,0,0,13,.500,0,0,11,0,35,0.97,.---,13.00,2,0.00,0.00,4.50,13.50,13.50,4.50,0,0,3,1,1,0,0,0,0,.000,0.00,-.--,0.0,5,0,0,0,130,14,63,.281,117.00,2,3.89
543063,Brandon Crawford,91,89,85,87,37,13,2,7,77,30,3,72,8,.226,319,.306,.345,.651,1,1,.500,9,1334,,,,,,,,,,,,,,,,,,,,,,110,0.98,,,,,,,,,,,,0,0,2,214,124,15,353,.958,3.71,3.97,767.0,91,44,0,10,359,41,156,.274,45.57,,
666808,Camilo Doval,54,0,57,38,25,10,0,4,64,26,2,44,2,.221,199,.313,.332,.645,1,1,.500,1,909,2.85,53.2,4,6,18,21,1,3,17,1.30,231,161,54,0,0,578,.640,2,0,3,0,66,1.50,.400,16.94,40,2.46,10.73,4.36,7.38,4.19,0.67,15,5,0,1,3,7,4,1,12,.917,0.20,1.87,53.2,54,0,0,0,,,,,,,
607074,Carlos Rodon,26,26,99,155,52,27,1,10,191,45,0,115,3,.207,555,.269,.314,.583,1,17,.944,10,2524,3.03,151.1,12,7,0,0,0,0,51,1.06,609,454,26,1,0,1678,.660,3,0,10,1,174,0.64,.632,16.68,0,4.24,11.36,2.68,6.84,3.09,0.59,0,0,1,2,3,8,3,0,11,1.000,0.42,0.66,151.1,26,0,0,0,,,,,,,
681584,David Villar,1,0,10,15,8,2,1,1,28,13,0,11,3,.175,63,.338,.286,.624,0,0,.---,1,342,,,,,,,,,,,,,,,,,,,,,,18,0.67,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,80,7,33,.286,63.00,,
608678,Dominic Leone,53,0,38,48,23,15,1,5,50,23,4,52,0,.280,186,.357,.452,.809,2,2,.500,3,788,4.02,47.0,4,5,3,7,11,4,21,1.60,211,141,53,0,0,515,.650,0,0,3,0,84,0.79,.444,16.77,8,2.17,9.57,4.40,9.96,4.40,0.96,13,7,0,1,1,7,3,2,12,.833,0.19,1.91,47.0,53,0,0,2,,,,,,,
446334,Evan Longoria,13,6,37,54,29,10,0,12,59,22,1,51,2,.256,199,.333,.487,.820,0,0,.---,5,903,,,,,,,,,,,,,,,,,,,,,,97,0.69,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,13,0,0,0,225,28,91,.300,16.58,,
605204,J.D. Davis,1,0,9,9,9,2,0,4,23,6,1,15,2,.268,56,.359,.518,.877,0,0,.---,1,267,,,,,,,,,,,,,,,,,,,,,,29,1.00,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,0.00,1.0,1,0,0,0,64,6,17,.379,14.00,,
596001,Jakob Junis,17,14,88,83,37,21,0,11,71,16,0,79,3,.247,320,.289,.416,.705,0,6,1.000,3,1293,4.04,82.1,4,4,0,0,0,0,37,1.15,340,247,17,0,0,853,.660,3,0,1,2,133,1.06,.500,15.70,0,4.44,7.76,1.75,8.64,4.04,1.20,1,1,0,1,0,9,4,1,14,.929,0.76,1.43,82.1,17,0,0,0,,,,,,,
606424,Jarlin Garcia,47,0,51,55,23,6,1,7,43,14,1,45,0,.233,193,.285,.383,.668,0,1,1.000,3,794,2.84,50.2,1,3,0,2,3,2,16,1.16,208,152,47,0,0,516,.650,0,0,2,0,74,0.93,.250,15.67,12,3.07,7.64,2.49,7.99,4.09,1.24,21,6,0,1,0,3,1,0,4,1.000,0.09,0.72,50.2,47,0,0,0,,,,,,,
592626,Joc Pederson,10,8,65,90,45,17,0,20,75,30,3,81,7,.263,308,.339,.513,.852,2,3,.600,5,1354,,,,,,,,,,,,,,,,,,,,,,158,0.72,,,,,,,,,,,,0,0,3,0,0,0,0,.000,0.00,-.--,0.0,10,0,0,0,348,53,111,.282,15.40,,
605154,John Brebbia,61,3,46,69,18,15,1,3,44,15,1,52,0,.250,208,.298,.375,.673,4,2,.333,1,861,2.63,54.2,6,1,0,2,15,2,16,1.23,226,164,61,0,0,577,.670,0,0,0,0,78,0.67,.857,15.75,4,2.93,7.24,2.47,8.56,2.96,0.49,23,6,0,1,2,9,3,0,12,1.000,0.20,2.00,54.2,61,0,0,0,,,,,,,
664774,Wade Jr.,9,9,31,55,17,5,1,8,38,18,0,26,3,.177,147,.278,.388,.666,0,0,.---,0,680,,,,,,,,,,,,,,,,,,,,,,57,0.56,,,,,,,,,,,,0,2,1,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,171,23,55,.176,18.38,,
621446,Lewis Brinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657277,Logan Webb,27,27,223,115,66,32,2,10,137,46,0,148,6,.239,619,.297,.346,.643,4,11,.733,21,2569,2.89,165.0,11,8,0,0,0,0,53,1.18,676,495,27,0,0,1683,.660,6,0,5,1,214,1.94,.579,15.57,0,2.98,7.47,2.51,8.07,3.60,0.55,0,0,1,2,2,19,20,0,39,1.000,1.44,2.13,165.0,27,2,0,0,,,,,,,
670768,Luis Gonzalez,3,3,69,74,28,16,1,4,59,27,1,67,4,.254,264,.327,.367,.694,2,10,.833,4,1267,5.06,5.1,0,0,0,0,0,0,3,1.50,25,16,4,0,0,47,.590,0,0,0,0,97,0.93,.---,15.00,4,0.00,0.00,1.69,11.81,5.06,0.00,3,1,0,0,5,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,300,33,106,.306,66.00,,
573262,Mike Yastrzemski,1,1,84,113,54,22,1,12,109,51,0,77,5,.203,379,.303,.361,.664,1,5,.833,3,1858,,,,,,,,,,,,,,,,,,,,,,137,0.74,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,439,44,178,.248,31.58,,
518397,Scott Alexander,3,0,7,0,0,0,0,0,3,0,0,1,0,.091,11,.091,.091,.182,0,0,.---,0,44,0.00,3.1,0,0,0,0,0,0,0,0.30,11,10,3,0,0,32,.730,0,0,0,0,1,7.00,.---,13.20,1,-.--,8.10,0.00,2.70,0.00,0.00,1,0,0,0,0,1,1,0,2,1.000,0.67,6.00,3.1,3,0,0,0,,,,,,,
642731,Thairo Estrada,1,0,133,91,56,19,2,11,69,24,0,101,9,.260,388,.315,.405,.720,3,16,.842,9,1516,,,,,,,,,,,,,,,,,,,,,,157,1.46,,,,,,,,,,,,0,1,5,0,0,0,0,.000,0.00,0.00,2.0,1,0,0,0,427,51,171,.288,35.27,,
600303,La Stella,40,35,49,56,16,14,0,2,29,9,0,42,1,.243,173,.280,.358,.638,0,0,.---,4,756,,,,,,,,,,,,,,,,,,,,,,62,0.88,,,,,,,,,,,,0,0,3,0,0,0,0,.000,0.00,-.--,0.0,40,0,0,0,186,14,72,.276,86.50,,
643511,Tyler Rogers,57,0,79,56,34,13,3,3,37,20,0,60,5,.261,230,.331,.383,.714,0,2,1.000,5,947,4.58,59.0,2,4,0,1,13,1,30,1.36,258,177,57,0,0,619,.650,5,1,1,0,88,1.41,.333,16.05,7,1.85,5.64,3.05,9.15,5.19,0.46,10,6,1,0,2,14,4,1,19,.947,0.32,2.75,59.0,57,0,0,1,,,,,,,
527038,Wilmer Flores,21,19,91,155,61,25,1,16,77,46,1,104,9,.246,422,.330,.424,.754,0,0,.---,7,1951,,,,,,,,,,,,,,,,,,,,,,179,0.59,,,,,,,,,,,,0,0,5,0,0,0,0,.000,0.00,-.--,0.0,21,0,0,0,482,60,153,.263,26.38,,
641793,Zack Littell,33,0,38,40,19,8,1,7,34,10,0,40,1,.267,150,.313,.473,.786,0,0,.---,3,656,4.42,38.2,1,2,1,1,4,0,19,1.29,163,116,33,0,0,437,.670,1,0,0,0,71,0.95,.333,16.97,5,3.40,7.91,2.33,9.31,4.42,1.63,13,5,0,0,2,1,5,0,6,1.000,0.18,1.42,38.2,33,0,0,0,,,,,,,
676265,,8,4,15,37,13,6,0,6,23,12,0,18,2,.194,93,.299,.452,.751,0,2,1.000,0,416,4.74,24.2,0,2,0,0,0,0,13,1.22,107,74,8,0,0,263,.630,2,0,1,0,42,0.41,.000,16.86,4,1.92,8.39,4.38,6.57,4.74,2.19,2,0,0,0,0,1,0,0,1,1.000,0.13,0.38,24.2,8,0,0,0,,,,,,,
676701,Alan Trejo,4,3,11,10,6,1,0,1,9,1,0,9,0,.231,39,.250,.333,.583,0,0,.---,1,148,,,,,,,,,,,,,,,,,,,,,,13,1.10,,,,,,,,,,,,0,0,0,6,2,1,9,.889,2.00,2.57,28.0,4,3,0,0,40,6,18,.276,39.00,,
517008,Alex Colome,47,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,4.57,43.1,2,6,4,7,7,3,22,1.55,192,130,47,0,0,427,.600,0,1,3,0,0,-.--,.250,16.29,10,1.61,6.02,3.74,10.18,5.82,0.62,0,0,0,0,0,5,3,0,8,1.000,0.17,1.67,43.1,47,0,0,0,0,0,0,.---,-.--,,
596295,Austin Gomber,26,16,124,108,72,24,5,18,84,33,1,121,2,.279,433,.331,.483,.814,4,8,.667,12,1850,5.59,111.0,5,7,0,0,0,0,69,1.39,472,333,26,0,0,1179,.640,2,0,3,2,209,1.15,.417,16.67,0,2.55,6.81,2.68,9.81,5.84,1.46,8,3,0,1,3,8,6,0,14,1.000,0.54,1.14,111.0,26,1,0,0,,,,,,,
663898,Brendan Rodgers,118,118,146,109,62,28,3,11,88,36,0,129,2,.276,467,.327,.420,.747,0,0,.---,22,1843,,,,,,,,,,,,,,,,,,,,,,196,1.34,,,,,,,,,,,,0,0,5,364,198,10,572,.983,4.76,4.85,1043.0,118,87,0,5,510,60,214,.316,42.46,,
661531,Brian Serven,1,0,46,42,18,3,1,6,34,13,0,33,1,.216,153,.280,.366,.646,7,31,.816,5,644,0.00,1.0,0,0,0,0,0,0,0,1.00,3,3,1,0,0,4,.500,0,0,18,0,56,1.10,.---,8.00,1,0.00,0.00,9.00,0.00,0.00,0.00,0,0,1,1,1,0,3,0,3,1.000,3.00,13.50,2.0,1,0,0,0,169,16,75,.237,25.50,1,4.73
543068,C.J. Cron,20,20,104,117,67,26,3,24,137,33,4,132,6,.272,486,.323,.486,.809,0,0,.---,14,2118,,,,,,,,,,,,,,,,,,,,,,236,0.89,,,,,,,,,,,,1,0,4,0,0,0,0,.000,0.00,-.--,0.0,20,0,0,0,530,86,235,.328,20.25,,
608032,Carlos Estevez,53,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,3.59,47.2,3,4,2,5,9,3,19,1.28,201,143,53,0,0,535,.620,1,0,6,0,0,-.--,.429,18.19,20,2.25,8.50,3.78,7.74,4.53,0.94,21,6,0,0,0,5,6,0,11,1.000,0.21,2.11,47.2,53,1,0,0,0,0,0,.---,-.--,,
641771,Chad Kuhl,22,22,99,142,69,23,6,20,87,48,1,121,4,.273,444,.346,.486,.832,5,6,.545,6,1945,5.19,112.2,6,8,0,0,0,0,65,1.50,501,338,22,1,1,1197,.620,4,0,4,0,216,0.70,.429,17.26,0,1.81,6.95,3.83,9.67,5.51,1.60,0,0,0,1,4,6,10,1,17,.941,0.73,1.29,112.2,22,0,0,1,,,,,,,
663385,Chad Smith,5,0,6,6,7,1,0,0,7,5,0,6,2,.240,25,.406,.280,.686,0,0,.---,0,122,9.95,6.1,0,0,0,0,0,0,7,1.74,32,19,5,0,0,69,.570,2,0,1,0,7,1.00,.---,19.26,1,1.40,9.95,7.11,8.53,9.95,0.00,1,0,0,0,0,0,0,1,1,.000,0.00,0.00,6.1,5,0,0,1,,,,,,,
453568,Charlie Blackmon,64,64,136,115,56,19,4,16,90,28,3,122,7,.268,456,.318,.432,.750,1,3,.750,9,1777,,,,,,,,,,,,,,,,,,,,,,197,1.18,,,,,,,,,,,,0,4,3,0,0,0,0,.000,0.00,-.--,0.0,64,0,0,0,498,70,166,.300,28.50,,
656582,Connor Joe,24,23,104,99,53,19,4,6,91,53,0,93,6,.241,386,.341,.358,.699,2,6,.750,7,1812,,,,,,,,,,,,,,,,,,,,,,138,1.05,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,24,0,0,0,446,26,149,.300,64.33,,
453268,Daniel Bard,47,0,51,39,14,8,0,3,54,22,1,30,3,.173,173,.276,.272,.548,0,5,1.000,1,774,2.28,47.1,3,4,28,31,0,3,12,1.10,199,142,47,0,0,491,.630,3,0,2,0,47,1.31,.429,16.35,38,2.45,10.27,4.18,5.70,2.66,0.57,2,0,0,0,1,5,1,0,6,1.000,0.13,1.15,47.1,47,0,0,0,0,0,0,.---,-.--,,
659275,Dinelson Lamet,13,0,7,13,14,6,0,2,16,9,0,16,1,.320,50,.419,.560,.979,0,0,.---,0,236,9.49,12.1,0,1,0,0,1,0,13,2.03,62,37,13,0,0,143,.610,1,0,3,0,28,0.54,.000,19.14,3,1.78,11.68,6.57,11.68,10.22,1.46,13,7,0,0,2,1,0,0,1,1.000,0.08,0.75,12.1,13,0,0,0,,,,,,,
660707,Elehuris Montero,10,10,19,28,14,10,0,4,41,2,0,28,1,.241,116,.261,.431,.692,0,0,.---,3,435,,,,,,,,,,,,,,,,,,,,,,50,0.68,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,10,0,0,0,119,14,42,.338,29.00,,
553869,Elias Diaz,81,75,83,71,19,16,2,7,60,22,0,63,2,.229,275,.289,.378,.667,12,40,.769,8,1155,,,,,,,,,,,,,,,,,,,,30,4,104,1.17,,,,,,,,,,,,1,0,2,39,517,10,566,.982,6.86,7.58,660.0,81,2,0,8,301,39,144,.267,39.29,2,5.17
641658,Garrett Hampson,2,0,52,38,27,5,3,2,50,18,0,37,1,.214,173,.290,.312,.602,1,7,.875,3,764,,,,,,,,,,,,,,,,,,,,,,54,1.37,,,,,,,,,,,,0,3,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,196,13,76,.287,86.50,,
608566,German Marquez,25,25,172,133,88,41,3,23,120,50,0,153,2,.267,572,.326,.470,.796,1,8,.889,16,2325,4.97,146.2,7,10,0,0,0,0,81,1.38,630,440,25,0,0,1519,.650,2,2,7,2,269,1.29,.412,15.85,0,2.40,7.36,3.07,9.39,5.40,1.41,0,0,0,1,5,14,6,2,22,.909,0.80,1.23,146.2,25,1,0,2,,,,,,,
656234,Jake Bird,28,0,42,25,19,4,1,4,26,19,3,29,3,.244,119,.357,.395,.752,0,3,1.000,3,505,4.50,32.0,1,4,0,1,3,1,16,1.50,144,96,28,0,0,296,.590,3,0,2,0,47,1.68,.200,15.78,10,1.37,7.31,5.34,8.16,5.34,1.13,10,4,0,1,2,4,1,0,5,1.000,0.18,1.41,32.0,28,0,0,0,,,,,,,
468504,Jhoulys Chacin,33,0,45,52,44,18,1,7,36,19,0,53,2,.286,185,.357,.508,.865,0,1,1.000,4,743,8.00,45.0,4,2,0,0,2,0,40,1.60,207,135,33,0,0,467,.630,2,0,3,0,94,0.87,.667,16.51,7,1.89,7.20,3.80,10.60,8.80,1.40,31,8,0,0,1,8,1,0,9,1.000,0.27,1.80,45.0,33,3,0,0,,,,,,,
578428,Jose Iglesias,1,1,136,107,48,30,0,3,52,16,0,126,8,.301,418,.337,.395,.732,3,2,.400,9,1629,,,,,,,,,,,,,,,,,,,,,,165,1.27,,,,,,,,,,,,0,0,3,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,445,47,170,.336,139.33,,
570632,Jose Urena,4,0,11,10,5,1,0,1,3,5,0,7,0,.241,29,.333,.379,.712,0,0,.---,0,121,3.52,7.2,0,0,0,0,0,0,3,1.57,36,23,4,0,0,74,.610,0,0,1,0,11,1.10,.---,15.78,1,0.60,3.52,5.87,8.22,5.87,1.17,4,3,0,0,2,0,0,0,0,.000,0.00,0.00,7.2,4,0,0,0,,,,,,,
664875,Justin Lawrence,23,0,27,17,13,4,1,1,36,17,0,25,1,.238,105,.350,.324,.674,1,3,.750,2,471,4.18,28.0,2,1,0,0,3,0,13,1.50,123,84,23,0,0,292,.620,1,0,0,0,34,1.59,.667,16.82,8,2.12,11.57,5.46,8.04,4.18,0.32,14,5,0,0,0,7,0,0,7,1.000,0.30,2.25,28.0,23,1,0,0,,,,,,,
607536,Kyle Freeland,25,25,152,158,83,38,6,17,101,44,0,155,15,.278,557,.343,.460,.803,4,13,.765,14,2320,4.88,142.0,7,9,0,0,0,0,77,1.40,625,426,25,0,0,1451,.630,15,0,3,1,256,0.96,.438,16.34,0,2.30,6.40,2.79,9.82,5.26,1.08,0,0,0,1,8,12,2,0,14,1.000,0.56,0.89,142.0,25,0,0,0,,,,,,,
545341,Randal Grichuk,1,1,110,85,50,20,2,13,107,21,0,114,6,.275,414,.318,.428,.746,0,3,1.000,9,1632,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,6,.600,0,0,0,0,177,1.29,.---,10.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,443,60,172,.341,31.85,,
663372,Ryan Feltner,14,13,74,64,45,12,4,13,58,23,0,72,3,.273,264,.333,.496,.829,1,8,.889,3,1165,5.78,67.0,2,6,0,0,0,0,43,1.42,295,201,14,0,0,737,.630,3,0,3,0,131,1.16,.250,17.39,0,2.52,7.79,3.09,9.67,6.04,1.75,3,0,1,0,4,6,5,0,11,1.000,0.79,1.48,67.0,14,0,0,0,,,,,,,
641857,Ryan McMahon,1,1,101,97,52,20,3,13,130,52,0,106,4,.246,431,.331,.397,.728,3,7,.700,4,2138,,,,,,,,,,,,,,,,,,,,,,171,1.04,,,,,,,,,,,,0,0,3,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,490,58,180,.320,33.15,,
656248,Sean Bouchard,5,5,4,5,1,0,0,0,6,3,0,2,0,.118,17,.250,.118,.368,0,0,.---,1,83,,,,,,,,,,,,,,,,,,,,,,2,0.80,,,,,,,,,,,,0,0,0,0,13,0,13,1.000,2.60,2.79,42.0,5,0,0,0,20,0,11,.182,-.--,,
676265,,8,4,15,37,13,6,0,6,23,12,0,18,2,.194,93,.299,.452,.751,0,2,1.000,0,416,4.74,24.2,0,2,0,0,0,0,13,1.22,107,74,8,0,0,263,.630,2,0,1,0,42,0.41,.000,16.86,4,1.92,8.39,4.38,6.57,4.74,2.19,2,0,0,0,0,1,0,0,1,1.000,0.13,0.38,24.2,8,0,0,0,,,,,,,
493603,Adam Ottavino,54,0,47,44,12,4,1,5,65,14,2,39,4,.202,193,.268,.311,.579,2,16,.889,6,882,2.01,53.2,5,2,3,6,18,3,12,0.99,213,161,54,0,0,567,.640,4,0,6,0,60,1.07,.714,16.43,16,4.64,10.90,2.35,6.54,2.01,0.84,38,14,0,0,2,4,2,2,8,.750,0.11,1.02,53.2,54,0,0,1,,,,,,,
658431,Adonis Medina,13,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,4.63,23.1,1,0,1,1,0,0,12,1.29,103,70,13,0,0,250,.640,4,1,0,0,0,-.--,1.000,16.71,6,3.40,6.56,1.93,9.64,5.01,0.77,6,3,0,0,0,4,5,1,10,.900,0.69,3.52,23.1,13,0,0,1,0,0,0,.---,-.--,,
607043,Brandon Nimmo,123,120,137,123,80,26,5,12,95,52,0,127,15,.266,477,.355,.417,.772,2,0,.000,9,2248,,,,,,,,,,,,,,,,,,,,,,199,1.11,,,,,,,,,,,,0,2,3,4,256,0,260,1.000,2.11,2.22,1055.2,123,1,0,0,549,45,141,.308,39.75,,
